trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Revolution Wind North,True,1,SG11.0-200DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Vineyard Northeast,True,98,IEA 2200-22MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,New England Wind 1,True,55,Haliade-X 15.5MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,New England Wind 2 South,True,37,IEA 2200-22MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Beacon Wind,True,204,SG11.0-200DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Bay State Wind South,True,222,SG11.0-200DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Bay State Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_00,True,9,Haliade-X 15.5MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_01,True,1,Haliade-X 15.5MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_02,True,29,Haliade-X 13MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_03,True,36,Haliade-X 13MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_04,True,36,IEA 2200-22MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_05,True,2,Haliade-X 15.5MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_06,True,71,SG11.0-200DD
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_07,True,13,Haliade-X 13MW
mc_v2_20260811_medium_000000,mc_v2_20260811_medium/task_0000,0,Speculative_08,True,1,IEA 2200-22MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Sunrise Wind North,True,3,Haliade-X 13MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Revolution Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Vineyard Northeast,True,205,SG11.0-200DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,New England Wind 1,True,66,Haliade-X 13MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,New England Wind 2 South,True,78,SG11.0-200DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Beacon Wind,True,173,Haliade-X 13MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Bay State Wind South,True,114,IEA 2200-22MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Bay State Wind North,True,3,SG11.0-200DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,SouthCoast Wind,True,164,Haliade-X 13MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Speculative_00,True,55,Haliade-X 13MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Speculative_01,True,3,SG11.0-200DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Speculative_02,True,9,Haliade-X 15.5MW
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Speculative_03,True,45,SG11.0-200DD
mc_v2_20260811_medium_000001,mc_v2_20260811_medium/task_0000,1,Speculative_04,True,34,IEA 2200-22MW
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Revolution Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,Vineyard Northeast,True,98,IEA 2200-22MW
mc_v2_20260811_medium_000002,mc_v2_20260811_medium/task_0000,2,New England Wind 1,True,66,Haliade-X 13MW
