trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,2080.0,0.0,0.0,160,False,"(3, 10)",90,,IEA 2200-22MW,1.869
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,924.0,0.0,0.0,160,False,"(20, 30)",330,,IEA 2200-22MW,5.763
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,132.0,99.0,0.75,52,True,"(30, 45)",120,staircase_8corners,Haliade-X 15.5MW,7.233
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,924.0,231.0,0.25,158,True,"(75, 90)",330,staircase_6corners,Haliade-X 15.5MW,8.925
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,572.0,572.0,1.0,1,True,"(30, 45)",60,staircase_9corners,Haliade-X 15.5MW,9.603
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,1833.0,0.0,0.0,160,False,"(45, 60)",180,,Haliade-X 15.5MW,15.075
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,1833.0,0.0,0.0,160,False,"(10, 20)",90,,SG11.0-200DD,17.321
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,572.0,0.0,0.0,160,False,"(45, 60)",120,,Haliade-X 15.5MW,18.076
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,2080.0,0.0,0.0,160,False,"(75, 90)",330,,Haliade-X 15.5MW,19.911
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,780.0,0.0,0.0,160,False,"(20, 30)",90,,Haliade-X 15.5MW,23.921
mc_v2_20260811_low_000015,mc_v2_20260811_low/task_0003,15,low,1833.0,0.0,0.0,160,False,"(75, 90)",150,,IEA 2200-22MW,24.053
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,572.0,0.0,0.0,160,False,"(75, 90)",120,,Haliade-X 15.5MW,5.058
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,572.0,0.0,0.0,160,False,"(30, 45)",210,,Haliade-X 15.5MW,7.128
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,572.0,572.0,1.0,1,True,"(60, 75)",270,staircase_9corners,IEA 2200-22MW,8.182
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,806.0,0.0,0.0,160,False,"(30, 45)",180,,Haliade-X 13MW,8.316
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,30.0,0.0,0.0,40,False,"(105, 120)",0,,Haliade-X 13MW,9.391
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,924.0,0.0,0.0,160,False,"(10, 20)",30,,IEA 2200-22MW,10.88
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,780.0,0.0,0.0,160,False,"(105, 120)",210,,Haliade-X 13MW,11.497
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,806.0,0.0,0.0,160,False,"(90, 105)",0,,Haliade-X 15.5MW,14.742
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,572.0,0.0,0.0,160,False,"(90, 105)",150,,SG11.0-200DD,17.449
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,30.0,30.0,1.0,4,True,"(105, 120)",30,staircase_7corners,IEA 2200-22MW,23.479
mc_v2_20260811_low_000016,mc_v2_20260811_low/task_0003,16,low,780.0,0.0,0.0,160,False,"(75, 90)",180,,Haliade-X 15.5MW,23.756
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,30.0,0.0,0.0,40,False,"(30, 45)",300,,Haliade-X 13MW,0.405
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,806.0,0.0,0.0,160,False,"(75, 90)",180,,SG11.0-200DD,0.719
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,572.0,0.0,0.0,160,False,"(10, 20)",0,,Haliade-X 13MW,1.755
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,572.0,572.0,1.0,1,True,"(75, 90)",90,staircase_6corners,SG11.0-200DD,5.482
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,924.0,462.0,0.5,90,True,"(30, 45)",0,staircase_6corners,Haliade-X 15.5MW,7.598
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,924.0,231.0,0.25,122,True,"(105, 120)",90,staircase_7corners,Haliade-X 15.5MW,16.308
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,2080.0,0.0,0.0,160,False,"(45, 60)",180,,Haliade-X 13MW,19.072
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,1833.0,1833.0,1.0,1,True,"(105, 120)",270,staircase_10corners,IEA 2200-22MW,19.606
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,715.0,0.0,0.0,160,False,"(10, 20)",270,,SG11.0-200DD,20.279
mc_v2_20260811_low_000017,mc_v2_20260811_low/task_0003,17,low,1833.0,1833.0,1.0,2,True,"(30, 45)",60,staircase_10corners,Haliade-X 15.5MW,21.738
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,924.0,0.0,0.0,160,False,"(30, 45)",240,,Haliade-X 15.5MW,1.876
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,806.0,0.0,0.0,160,False,"(90, 105)",150,,IEA 2200-22MW,5.306
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,924.0,0.0,0.0,160,False,"(3, 10)",300,,Haliade-X 13MW,5.605
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,924.0,924.0,1.0,1,True,"(60, 75)",90,staircase_7corners,SG11.0-200DD,7.063
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,132.0,132.0,1.0,10,True,"(105, 120)",300,staircase_7corners,SG11.0-200DD,8.508
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,2080.0,0.0,0.0,160,False,"(20, 30)",240,,SG11.0-200DD,8.515
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,1833.0,0.0,0.0,160,False,"(20, 30)",90,,SG11.0-200DD,10.285
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,1833.0,0.0,0.0,160,False,"(3, 10)",330,,Haliade-X 15.5MW,10.888
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,806.0,0.0,0.0,160,False,"(10, 20)",210,,Haliade-X 15.5MW,12.115
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,2080.0,2080.0,1.0,2,True,"(45, 60)",90,staircase_9corners,SG11.0-200DD,13.385
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,806.0,0.0,0.0,160,False,"(75, 90)",120,,SG11.0-200DD,17.928
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,806.0,0.0,0.0,160,False,"(20, 30)",330,,IEA 2200-22MW,20.055
mc_v2_20260811_low_000018,mc_v2_20260811_low/task_0003,18,low,924.0,462.0,0.5,90,True,"(20, 30)",30,staircase_9corners,Haliade-X 13MW,21.884
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,715.0,178.75,0.25,121,True,"(60, 75)",300,staircase_8corners,Haliade-X 13MW,0.608
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,2080.0,1560.0,0.75,49,True,"(75, 90)",300,staircase_8corners,Haliade-X 13MW,3.79
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,806.0,0.0,0.0,160,False,"(30, 45)",150,,Haliade-X 13MW,4.275
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,780.0,0.0,0.0,160,False,"(45, 60)",150,,SG11.0-200DD,4.837
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,132.0,0.0,0.0,160,False,"(10, 20)",0,,IEA 2200-22MW,7.517
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,715.0,0.0,0.0,160,False,"(20, 30)",90,,IEA 2200-22MW,9.622
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,806.0,0.0,0.0,160,False,"(30, 45)",150,,SG11.0-200DD,16.982
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,572.0,0.0,0.0,160,False,"(90, 105)",120,,SG11.0-200DD,19.277
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,132.0,132.0,1.0,1,True,"(45, 60)",90,staircase_9corners,SG11.0-200DD,20.095
mc_v2_20260811_low_000019,mc_v2_20260811_low/task_0003,19,low,1833.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,24.464
