trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000100,mc_v2_20260811_low/task_0020,100,low,0.5,25.0,2026-08-11T05:12:40.698,2026-08-11T05:14:43.848,0.01,4.69,0.02,118.43,123.15,13,10,2,1064,1521.0,8.958,7,0.1409
mc_v2_20260811_low_000101,mc_v2_20260811_low/task_0020,101,low,0.5,25.0,2026-08-11T05:14:43.851,2026-08-11T05:17:20.843,0.01,6.59,0.01,150.38,156.99,13,9,4,1028,2351.2,8.744,8,0.1573
mc_v2_20260811_low_000102,mc_v2_20260811_low/task_0020,102,low,0.5,25.0,2026-08-11T05:17:20.844,2026-08-11T05:18:59.575,0.01,7.12,0.0,91.61,98.73,13,12,2,944,162.0,9.609,7,0.1347
mc_v2_20260811_low_000103,mc_v2_20260811_low/task_0020,103,low,0.5,25.0,2026-08-11T05:18:59.576,2026-08-11T05:24:00.770,0.01,9.04,0.0,292.14,301.19,13,19,6,1252,4921.5,8.958,8,0.1515
mc_v2_20260811_low_000104,mc_v2_20260811_low/task_0020,104,low,0.5,25.0,2026-08-11T05:24:00.772,2026-08-11T05:28:43.309,0.01,7.02,0.0,275.51,282.54,13,11,5,1275,3458.5,9.372,7,0.1687
