trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_medium_000040,mc_v2_20260811_medium/task_0008,40,medium,1.0,25.0,2026-08-11T05:28:12.062,2026-08-11T05:41:03.724,0.01,17.51,0.02,754.11,771.66,13,35,11,1472,7216.0,8.751,7,0.1403
mc_v2_20260811_medium_000041,mc_v2_20260811_medium/task_0008,41,medium,1.0,25.0,2026-08-11T05:41:03.729,2026-08-11T05:46:54.034,0.01,10.46,0.0,339.84,350.31,13,24,9,1182,4587.0,8.925,7,0.1398
mc_v2_20260811_medium_000042,mc_v2_20260811_medium/task_0008,42,medium,1.0,25.0,2026-08-11T05:46:54.035,2026-08-11T05:58:59.794,0.01,18.88,0.0,706.87,725.76,13,36,11,1487,6840.8,8.614,8,0.1533
mc_v2_20260811_medium_000043,mc_v2_20260811_medium/task_0008,43,medium,1.0,25.0,2026-08-11T05:58:59.796,2026-08-11T06:04:26.817,0.01,20.62,0.0,306.39,327.02,13,28,6,1240,4185.0,9.279,8,0.1336
mc_v2_20260811_medium_000044,mc_v2_20260811_medium/task_0008,44,medium,1.0,25.0,2026-08-11T06:04:26.818,2026-08-11T06:15:46.643,0.01,17.38,0.0,662.43,679.82,13,25,9,1505,6341.5,9.035,7,0.1751
