trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000040,mc_v2_20260811_medium/task_0008,40,medium,Nygaard_TurboGaussian,7652.589798584686,6826.158870097843,10.799,6799.09,11.153,12
mc_v2_20260811_medium_000040,mc_v2_20260811_medium/task_0008,40,medium,SuperGaussian,7926.0202708826655,7089.425837759467,10.555,7066.93,10.839,12
mc_v2_20260811_medium_000040,mc_v2_20260811_medium/task_0008,40,medium,Bastankhah_PorteAgel_2014,8362.158352143368,7804.821295216892,6.665,7792.86,6.808,12
mc_v2_20260811_medium_000041,mc_v2_20260811_medium/task_0008,41,medium,Nygaard_TurboGaussian,7796.771116087073,7058.943457675366,9.463,7029.46,9.841,10
mc_v2_20260811_medium_000041,mc_v2_20260811_medium/task_0008,41,medium,SuperGaussian,7900.150993096864,7175.033901906916,9.179,7150.01,9.495,10
mc_v2_20260811_medium_000041,mc_v2_20260811_medium/task_0008,41,medium,Bastankhah_PorteAgel_2014,8250.856222763792,7755.466928686673,6.004,7739.31,6.2,10
mc_v2_20260811_medium_000042,mc_v2_20260811_medium/task_0008,42,medium,Nygaard_TurboGaussian,7401.215493692633,6529.557254787588,11.777,6510.71,12.032,12
mc_v2_20260811_medium_000042,mc_v2_20260811_medium/task_0008,42,medium,SuperGaussian,7506.6172859086,6634.436919005648,11.619,6622.07,11.784,12
mc_v2_20260811_medium_000042,mc_v2_20260811_medium/task_0008,42,medium,Bastankhah_PorteAgel_2014,7846.781542954864,7281.168181415127,7.208,7266.8,7.391,12
mc_v2_20260811_medium_000043,mc_v2_20260811_medium/task_0008,43,medium,Nygaard_TurboGaussian,8180.246397076552,7308.582426367637,10.656,7284.72,10.947,7
mc_v2_20260811_medium_000043,mc_v2_20260811_medium/task_0008,43,medium,SuperGaussian,8352.84287536585,7531.247795724111,9.836,7515.2,10.028,7
mc_v2_20260811_medium_000043,mc_v2_20260811_medium/task_0008,43,medium,Bastankhah_PorteAgel_2014,8737.486575305616,8199.57610193304,6.156,8190.73,6.258,7
mc_v2_20260811_medium_000044,mc_v2_20260811_medium/task_0008,44,medium,Nygaard_TurboGaussian,8140.390126639164,7288.662124150502,10.463,7244.02,11.011,10
mc_v2_20260811_medium_000044,mc_v2_20260811_medium/task_0008,44,medium,SuperGaussian,8451.235701494843,7593.663624703945,10.147,7556.99,10.581,10
mc_v2_20260811_medium_000044,mc_v2_20260811_medium/task_0008,44,medium,Bastankhah_PorteAgel_2014,8951.344950282082,8376.285885602312,6.424,8354.07,6.672,10
