trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_medium_000020,mc_20260807_0627_medium/task_0004,20,Nygaard_TurboGaussian,27.17,3231.2506729391516,3158.6918773914986,2.246,2799.522879393591,13.361
mc_20260807_0627_medium_000020,mc_20260807_0627_medium/task_0004,20,SuperGaussian,4.11,3287.527186526361,3282.349316512162,0.158,2979.1875842910995,9.379
mc_20260807_0627_medium_000021,mc_20260807_0627_medium/task_0004,21,Nygaard_TurboGaussian,13.42,3389.39021556213,3318.0999442140424,2.103,2919.384420006444,13.867
mc_20260807_0627_medium_000021,mc_20260807_0627_medium/task_0004,21,SuperGaussian,3.62,3441.79599197969,3436.7003094787897,0.148,3079.7769547591206,10.518
mc_20260807_0627_medium_000022,mc_20260807_0627_medium/task_0004,22,Nygaard_TurboGaussian,8.7,3159.8596562275816,3113.480577562261,1.468,2795.639728717687,11.526
mc_20260807_0627_medium_000022,mc_20260807_0627_medium/task_0004,22,SuperGaussian,2.9,3205.2533609382635,3201.8608398514443,0.106,2932.754843348639,8.502
mc_20260807_0627_medium_000023,mc_20260807_0627_medium/task_0004,23,Nygaard_TurboGaussian,9.56,3451.7098598090865,3383.9729879591323,1.962,3045.2450152502342,11.776
mc_20260807_0627_medium_000023,mc_20260807_0627_medium/task_0004,23,SuperGaussian,3.95,3504.9852039398415,3500.0097408869597,0.142,3214.493449231535,8.288
mc_20260807_0627_medium_000024,mc_20260807_0627_medium/task_0004,24,Nygaard_TurboGaussian,11.17,3369.391012657226,3297.7404222182768,2.127,2927.8805810480435,13.104
mc_20260807_0627_medium_000024,mc_20260807_0627_medium/task_0004,24,SuperGaussian,4.41,3424.0871261473353,3418.983221617895,0.149,3094.6690660242575,9.621
