trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
shakedown001_000002,shakedown001/task_0001,2,high,2.0,25.0,2026-08-11T04:43:33.723,2026-08-11T04:48:42.476,0.0,13.01,0.01,295.73,308.75,13,54,15,1509,9828.5,9.29,7,0.1711
shakedown001_000003,shakedown001/task_0001,3,high,2.0,25.0,2026-08-11T04:48:42.479,2026-08-11T04:51:46.485,0.0,10.14,0.0,173.86,184.01,13,43,13,1342,6311.5,8.576,8,0.1722
