trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,780.0,0.0,0.0,160,False,"(75, 90)",180,,Haliade-X 13MW,0.376
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,924.0,0.0,0.0,160,False,"(20, 30)",0,,Haliade-X 13MW,0.912
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,2080.0,0.0,0.0,160,False,"(10, 20)",90,,SG11.0-200DD,0.992
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,715.0,0.0,0.0,160,False,"(10, 20)",150,,IEA 2200-22MW,1.391
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,132.0,0.0,0.0,160,False,"(60, 75)",180,,IEA 2200-22MW,1.412
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,924.0,0.0,0.0,160,False,"(20, 30)",300,,Haliade-X 15.5MW,1.436
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,715.0,0.0,0.0,160,False,"(45, 60)",240,,Haliade-X 15.5MW,2.618
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,30.0,30.0,1.0,40,True,"(105, 120)",240,staircase_9corners,Haliade-X 13MW,3.056
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,132.0,0.0,0.0,160,False,"(3, 10)",270,,IEA 2200-22MW,3.632
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,924.0,924.0,1.0,2,True,"(75, 90)",300,staircase_7corners,Haliade-X 13MW,3.784
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,1833.0,0.0,0.0,160,False,"(75, 90)",150,,SG11.0-200DD,4.105
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,30.0,0.0,0.0,40,False,"(20, 30)",330,,Haliade-X 13MW,4.824
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,30.0,0.0,0.0,40,False,"(3, 10)",0,,IEA 2200-22MW,5.169
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,924.0,0.0,0.0,160,False,"(90, 105)",120,,IEA 2200-22MW,5.707
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,2080.0,0.0,0.0,160,False,"(10, 20)",270,,Haliade-X 15.5MW,5.905
