trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,Nygaard_TurboGaussian,7197.5989158240145,6376.284210974794,11.411,6353.69,11.725,19
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,SuperGaussian,7416.256558144969,6674.072193939053,10.008,6647.51,10.366,19
mc_v2_20260811_high_000055,mc_v2_20260811_high/task_0011,55,high,Bastankhah_PorteAgel_2014,7813.197222559487,7314.242570341667,6.386,7297.0,6.607,19
mc_v2_20260811_high_000056,mc_v2_20260811_high/task_0011,56,high,Nygaard_TurboGaussian,8054.551645646125,7063.790860770494,12.301,7036.33,12.642,17
mc_v2_20260811_high_000056,mc_v2_20260811_high/task_0011,56,high,SuperGaussian,8278.117897742897,7428.350217319503,10.265,7402.82,10.574,17
mc_v2_20260811_high_000056,mc_v2_20260811_high/task_0011,56,high,Bastankhah_PorteAgel_2014,8684.249045432196,8117.355795818121,6.528,8100.45,6.723,17
mc_v2_20260811_high_000057,mc_v2_20260811_high/task_0011,57,high,Nygaard_TurboGaussian,7623.359939073971,6670.020374682753,12.506,6620.9,13.15,12
mc_v2_20260811_high_000057,mc_v2_20260811_high/task_0011,57,high,SuperGaussian,7804.601864976164,6963.189385640677,10.781,6918.52,11.353,12
mc_v2_20260811_high_000057,mc_v2_20260811_high/task_0011,57,high,Bastankhah_PorteAgel_2014,8202.479715918651,7645.75031682079,6.787,7621.35,7.085,12
mc_v2_20260811_high_000058,mc_v2_20260811_high/task_0011,58,high,Nygaard_TurboGaussian,8170.434627434572,7288.809838063873,10.79,7227.98,11.535,18
mc_v2_20260811_high_000058,mc_v2_20260811_high/task_0011,58,high,SuperGaussian,8337.402861352512,7563.342530179134,9.284,7522.69,9.772,18
mc_v2_20260811_high_000058,mc_v2_20260811_high/task_0011,58,high,Bastankhah_PorteAgel_2014,8714.412402091031,8199.520179391046,5.909,8172.87,6.214,18
mc_v2_20260811_high_000059,mc_v2_20260811_high/task_0011,59,high,Nygaard_TurboGaussian,7981.585835933372,7040.517010597272,11.79,7018.11,12.071,21
mc_v2_20260811_high_000059,mc_v2_20260811_high/task_0011,59,high,SuperGaussian,8301.759831260313,7387.961728516312,11.007,7367.91,11.249,21
mc_v2_20260811_high_000059,mc_v2_20260811_high/task_0011,59,high,Bastankhah_PorteAgel_2014,8802.942418355746,8186.5639388546415,7.002,8172.72,7.159,21
