trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,Nygaard_TurboGaussian,8016.561937384352,7042.340128293925,12.153,7018.27,12.453,7
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,SuperGaussian,8314.098812910233,7409.362185982728,10.882,7372.78,11.322,7
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,Bastankhah_PorteAgel_2014,8783.658742778403,8181.202044412665,6.859,8156.46,7.14,7
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,Nygaard_TurboGaussian,8151.282248342575,7160.506235404115,12.155,7136.89,12.445,7
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,SuperGaussian,8251.235914861041,7354.379838807014,10.869,7331.56,11.146,7
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,Bastankhah_PorteAgel_2014,8603.650684942593,8025.42940591608,6.721,8008.86,6.913,7
mc_v2_20260811_low_000067,mc_v2_20260811_low/task_0013,67,low,Nygaard_TurboGaussian,8283.756462647674,7425.5465124158345,10.36,7376.9,10.947,10
mc_v2_20260811_low_000067,mc_v2_20260811_low/task_0013,67,low,SuperGaussian,8383.182843295475,7571.098627650905,9.687,7528.63,10.194,10
mc_v2_20260811_low_000067,mc_v2_20260811_low/task_0013,67,low,Bastankhah_PorteAgel_2014,8735.257885675634,8203.76573968695,6.084,8179.03,6.368,10
mc_v2_20260811_low_000068,mc_v2_20260811_low/task_0013,68,low,Nygaard_TurboGaussian,8457.497880342711,7539.700629190503,10.852,7521.9,11.062,9
mc_v2_20260811_low_000068,mc_v2_20260811_low/task_0013,68,low,SuperGaussian,8637.606357261157,7812.360877132342,9.554,7799.9,9.698,9
mc_v2_20260811_low_000068,mc_v2_20260811_low/task_0013,68,low,Bastankhah_PorteAgel_2014,9038.57810223701,8496.966538747165,5.992,8487.7,6.095,9
mc_v2_20260811_low_000069,mc_v2_20260811_low/task_0013,69,low,Nygaard_TurboGaussian,8078.794409451679,7151.217648985652,11.482,7131.26,11.729,7
mc_v2_20260811_low_000069,mc_v2_20260811_low/task_0013,69,low,SuperGaussian,8330.262838804088,7481.721422656023,10.186,7467.99,10.351,7
mc_v2_20260811_low_000069,mc_v2_20260811_low/task_0013,69,low,Bastankhah_PorteAgel_2014,8788.827232467895,8222.434371543566,6.444,8214.17,6.538,7
