trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,2080.0,2080.0,1.0,1,True,"(90, 105)",270,staircase_7corners,SG11.0-200DD,0.636
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,0.0,0.0,160,False,"(105, 120)",150,,IEA 2200-22MW,3.998
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,0.0,0.0,160,False,"(30, 45)",240,,Haliade-X 15.5MW,6.819
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,132.0,0.0,0.0,160,False,"(3, 10)",120,,Haliade-X 13MW,7.539
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,806.0,806.0,1.0,1,True,"(30, 45)",60,staircase_7corners,IEA 2200-22MW,11.849
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,806.0,0.0,0.0,160,False,"(60, 75)",120,,Haliade-X 15.5MW,11.974
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,924.0,0.0,0.0,160,False,"(45, 60)",300,,IEA 2200-22MW,12.706
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,0.0,0.0,160,False,"(60, 75)",330,,SG11.0-200DD,16.09
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,780.0,0.0,0.0,160,False,"(45, 60)",300,,Haliade-X 15.5MW,16.288
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,806.0,0.0,0.0,160,False,"(75, 90)",120,,Haliade-X 15.5MW,19.329
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,916.5,0.5,99,True,"(75, 90)",300,staircase_6corners,Haliade-X 15.5MW,19.631
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,132.0,132.0,1.0,2,True,"(105, 120)",30,staircase_8corners,Haliade-X 15.5MW,20.745
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,806.0,0.0,0.0,160,False,"(3, 10)",180,,SG11.0-200DD,21.196
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,30.0,30.0,1.0,8,True,"(20, 30)",240,staircase_9corners,Haliade-X 15.5MW,21.517
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,1374.75,0.75,56,True,"(60, 75)",270,staircase_8corners,IEA 2200-22MW,21.979
mc_v2_20260811_low_000065,mc_v2_20260811_low/task_0013,65,low,1833.0,0.0,0.0,160,False,"(10, 20)",180,,SG11.0-200DD,22.498
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,780.0,0.0,0.0,160,False,"(90, 105)",0,,Haliade-X 15.5MW,0.072
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,924.0,0.0,0.0,160,False,"(60, 75)",120,,Haliade-X 15.5MW,0.694
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,806.0,0.0,0.0,160,False,"(3, 10)",30,,Haliade-X 15.5MW,1.472
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,806.0,0.0,0.0,160,False,"(45, 60)",240,,SG11.0-200DD,2.192
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,572.0,0.0,0.0,160,False,"(90, 105)",180,,Haliade-X 15.5MW,2.204
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,1833.0,1833.0,1.0,6,True,"(60, 75)",270,staircase_9corners,SG11.0-200DD,4.468
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,1833.0,1833.0,1.0,8,True,"(90, 105)",90,staircase_7corners,Haliade-X 13MW,5.621
mc_v2_20260811_low_000066,mc_v2_20260811_low/task_0013,66,low,715.0,0.0,0.0,160,False,"(45, 60)",150,,Haliade-X 13MW,6.669
