eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-481.7883972212651,481.7883972212651,5.38429972148999,1982.872;2549.332;1047.257;1838.979;3214.609;3226.655;452.107;746.074;185.282;1586.915;107.554;1644.600;2336.919;1002.554;2434.518;2127.106;86.335;2011.875;933.309;1494.364;1020.690;2495.297;1585.633;564.724;1960.736;2809.133;1102.909;799.048;1396.697;3370.981;3513.584;2420.581;3250.203;3044.703;1360.779;331.981;2352.279;2008.227;1301.633;810.196;1463.472;1688.185;969.248;1050.454;1647.671;3097.922;2110.510;1020.556;1000.719;1636.639;739.477;724.963;1850.526;314.026;1740.908;1303.834;2547.672;2688.286;2487.935;2481.049;1344.960;2405.285;1223.455;2062.058;1172.906;1602.522;221.504;873.632;3497.769;830.103;2489.319;2341.717;2606.181;1710.319;2147.990;241.090;261.224;716.314;546.700;360.376;465.458;1991.800;676.133;3427.564;2453.802;1947.671;2545.850;949.992;3336.212;3021.095;2614.750;1728.864;3031.571;2681.108;2377.173;3290.311;2281.196;1317.386;1990.240;706.970,691.460;2612.411;2825.772;3499.554;3063.497;1956.940;323.247;1759.944;3340.571;2835.426;1746.339;1639.006;784.749;637.968;265.045;3212.615;2304.636;515.996;1490.857;176.792;753.744;2630.549;2344.042;1724.322;989.210;2348.003;3443.218;1567.874;252.477;207.833;298.336;3454.946;1946.739;3014.865;612.121;937.242;2491.119;3224.053;1226.479;232.824;3110.831;1047.141;2667.897;568.921;2501.868;3029.111;2617.747;1292.787;2616.083;502.082;1129.749;1510.498;3157.963;553.465;3168.449;2876.272;3497.847;1323.731;737.783;866.053;2980.306;3474.821;2515.716;1736.989;1033.379;3001.276;3139.846;331.674;777.418;2994.340;3053.894;1132.751;1005.461;1550.934;1942.007;344.041;3012.884;1925.046;2789.884;831.011;3475.056;2703.698;1235.138;3414.700;2521.842;3026.020;163.790;200.310;2673.854;1096.871;1860.424;562.545;3520.629;1809.904;2984.404;266.536;1724.096;224.206;3183.269;1604.917,init
500,918.054361820221,499,-562.3516727846309,562.3516727846309,0.00268832176295316,2228.327;3326.204;661.207;1906.941;3600.075;3599.938;-0.062;906.080;-0.011;1501.437;0.083;1317.691;2566.322;447.720;2374.232;2560.417;0.044;2306.749;1013.899;1597.404;683.614;2680.137;1653.077;-0.091;2167.140;3599.769;1107.489;951.256;1505.137;3598.640;3600.001;2506.076;3600.095;3190.557;1241.936;0.151;2852.158;1951.442;1642.732;331.842;1289.118;2029.822;38.434;1366.928;1582.786;3599.967;2246.937;1088.433;882.812;1901.757;504.781;434.779;1483.200;185.689;1524.156;988.947;2937.317;3134.380;2901.559;3065.797;767.366;2438.925;848.344;1737.572;1149.934;1402.537;4.451;679.694;3599.739;464.117;3088.865;2677.185;3056.887;1887.352;2370.066;-0.013;22.187;317.655;235.572;1.202;348.272;2120.863;-0.029;3600.000;2769.589;2038.281;3002.651;778.656;3600.044;3599.942;2928.421;1826.532;3318.609;3016.980;2609.898;3369.807;2493.000;1167.784;1988.924;380.511,472.392;2483.942;2909.215;3599.929;3196.059;1823.699;0.129;1973.501;3599.755;2515.845;1988.377;1722.223;668.421;563.084;0.080;3208.955;2352.278;188.414;1314.121;0.130;723.167;2657.685;2132.033;1629.180;932.417;2173.857;3599.985;1608.937;170.766;-0.076;386.111;3419.014;1493.513;2963.476;638.950;1032.639;2177.519;3361.054;1175.409;0.004;3368.805;1351.881;3001.923;404.359;2327.244;2885.151;2234.596;1070.112;2277.890;291.859;1150.038;1460.608;3104.863;444.117;3599.966;3114.082;3599.726;1355.133;179.411;608.386;3527.316;3599.990;2584.437;1902.748;886.955;2744.042;3262.270;182.740;773.117;3366.883;3272.268;1191.092;901.620;1625.499;1890.650;319.303;2732.675;2129.212;2486.673;825.342;3600.024;2582.445;1289.883;3599.952;2396.388;2889.903;0.029;0.028;2597.043;1113.566;1924.328;818.424;3599.933;1658.811;2942.683;264.471;1498.468;-0.010;3155.938;1787.952,end
