trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,0,0.0,0.348,0.348,0,8551.176071736552,7576.972586445452,7576.972586445452,11.393
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,1,0.348,6.771,6.423,1,8551.176071736552,7576.972586445452,7571.275636320042,11.459
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,2,6.771,10.036,3.265,2,8551.176071736552,7576.972586445452,7569.841743654698,11.476
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,3,10.036,12.899,2.863,3,8551.176071736552,7576.972586445452,7545.719684496528,11.758
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,4,12.899,20.11,7.211,4,8551.176071736552,7576.972586445452,7539.885348614124,11.826
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,5,20.11,22.1,1.99,5,8551.176071736552,7576.972586445452,7536.9680500436225,11.86
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,6,22.1,22.899,0.799,6,8551.176071736552,7576.972586445452,7519.074842475635,12.07
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,7,22.899,23.828,0.929,7,8551.176071736552,7576.972586445452,7518.784839859539,12.073
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,8,23.828,25.0,1.172,8,8551.176071736552,7576.972586445452,7518.044651616639,12.082
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,0,0.0,0.348,0.348,0,8842.519916977977,7966.615388550594,7966.615388550594,9.906
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,1,0.348,6.771,6.423,1,8842.519916977977,7966.615388550594,7962.797049635951,9.949
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,2,6.771,10.036,3.265,2,8842.519916977977,7966.615388550594,7959.63576566522,9.985
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,3,10.036,12.899,2.863,3,8842.519916977977,7966.615388550594,7938.0525789975745,10.229
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,4,12.899,20.11,7.211,4,8842.519916977977,7966.615388550594,7931.428560401182,10.304
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,5,20.11,22.1,1.99,5,8842.519916977977,7966.615388550594,7929.891538322057,10.321
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,6,22.1,22.899,0.799,6,8842.519916977977,7966.615388550594,7911.603412472226,10.528
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,7,22.899,23.828,0.929,7,8842.519916977977,7966.615388550594,7911.496549542246,10.529
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,8,23.828,25.0,1.172,8,8842.519916977977,7966.615388550594,7912.647420125586,10.516
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Bastankhah_PorteAgel_2014,0,0.0,0.348,0.348,0,9314.254904832185,8732.660350223721,8732.660350223721,6.244
