trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,0.5,25.0,2026-08-11T05:12:42.723,2026-08-11T05:21:35.816,0.01,5.36,0.02,527.7,533.09,13,14,8,1421,5986.5,9.408,7,0.1573
mc_v2_20260811_low_000121,mc_v2_20260811_low/task_0024,121,low,0.5,25.0,2026-08-11T05:21:35.820,2026-08-11T05:24:03.847,0.01,2.91,0.0,145.11,148.03,13,6,3,1030,734.0,9.182,7,0.1698
mc_v2_20260811_low_000122,mc_v2_20260811_low/task_0024,122,low,0.5,25.0,2026-08-11T05:24:03.849,2026-08-11T05:26:12.988,0.01,5.03,0.0,124.1,129.14,13,7,2,1154,2860.0,8.707,7,0.1316
mc_v2_20260811_low_000123,mc_v2_20260811_low/task_0024,123,low,0.5,25.0,2026-08-11T05:26:12.989,2026-08-11T05:30:37.340,0.01,6.28,0.0,258.07,264.35,13,12,5,1181,2364.0,8.858,7,0.1552
mc_v2_20260811_low_000124,mc_v2_20260811_low/task_0024,124,low,0.5,25.0,2026-08-11T05:30:37.341,2026-08-11T05:34:45.004,0.01,10.4,0.0,237.26,247.66,13,13,5,1098,3160.0,9.167,7,0.1528
