trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Nygaard_TurboGaussian,8551.176071736552,7576.972586445452,11.393,7550.34,11.704,9
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,SuperGaussian,8842.519916977977,7966.615388550594,9.906,7942.04,10.183,9
mc_v2_20260811_low_000120,mc_v2_20260811_low/task_0024,120,low,Bastankhah_PorteAgel_2014,9314.254904832185,8732.660350223721,6.244,8719.02,6.391,9
mc_v2_20260811_low_000121,mc_v2_20260811_low/task_0024,121,low,Nygaard_TurboGaussian,8235.513227067211,7360.81086001896,10.621,7354.38,10.699,4
mc_v2_20260811_low_000121,mc_v2_20260811_low/task_0024,121,low,SuperGaussian,8541.822835974872,7734.599613685563,9.45,7726.8,9.542,4
mc_v2_20260811_low_000121,mc_v2_20260811_low/task_0024,121,low,Bastankhah_PorteAgel_2014,9036.165058540426,8490.037923383024,6.044,8486.11,6.087,4
mc_v2_20260811_low_000122,mc_v2_20260811_low/task_0024,122,low,Nygaard_TurboGaussian,7307.904553287795,6450.4810694874795,11.733,6449.99,11.74,3
mc_v2_20260811_low_000122,mc_v2_20260811_low/task_0024,122,low,SuperGaussian,7472.414384890624,6689.550742165207,10.477,6690.56,10.463,3
mc_v2_20260811_low_000122,mc_v2_20260811_low/task_0024,122,low,Bastankhah_PorteAgel_2014,7831.567162694999,7306.3528778300015,6.706,7306.18,6.709,3
mc_v2_20260811_low_000123,mc_v2_20260811_low/task_0024,123,low,Nygaard_TurboGaussian,7527.776882080045,6642.276900880541,11.763,6628.31,11.949,6
mc_v2_20260811_low_000123,mc_v2_20260811_low/task_0024,123,low,SuperGaussian,7698.839538437136,6875.952305056888,10.688,6863.0,10.857,6
mc_v2_20260811_low_000123,mc_v2_20260811_low/task_0024,123,low,Bastankhah_PorteAgel_2014,8074.37798806976,7532.891127791284,6.706,7522.32,6.837,6
mc_v2_20260811_low_000124,mc_v2_20260811_low/task_0024,124,low,Nygaard_TurboGaussian,8201.875180987334,7364.217557788237,10.213,7355.84,10.315,6
mc_v2_20260811_low_000124,mc_v2_20260811_low/task_0024,124,low,SuperGaussian,8299.237301041248,7498.749721036755,9.645,7492.79,9.717,6
mc_v2_20260811_low_000124,mc_v2_20260811_low/task_0024,124,low,Bastankhah_PorteAgel_2014,8648.687487888765,8125.910527480843,6.045,8121.32,6.098,6
