trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000125,mc_v2_20260811_high/task_0025,125,high,Nygaard_TurboGaussian,6745.101347699294,5969.584909146151,11.497,5950.54,11.78,15
mc_v2_20260811_high_000125,mc_v2_20260811_high/task_0025,125,high,SuperGaussian,6912.12633776792,6215.237960890603,10.082,6192.2,10.415,15
mc_v2_20260811_high_000125,mc_v2_20260811_high/task_0025,125,high,Bastankhah_PorteAgel_2014,7270.4672573159305,6800.20725854906,6.468,6787.8,6.639,15
mc_v2_20260811_high_000126,mc_v2_20260811_high/task_0025,126,high,Nygaard_TurboGaussian,7641.804680809082,6707.8554701513385,12.222,6682.25,12.557,14
mc_v2_20260811_high_000126,mc_v2_20260811_high/task_0025,126,high,SuperGaussian,7822.525547217807,6981.2820346678855,10.754,6959.28,11.035,14
mc_v2_20260811_high_000126,mc_v2_20260811_high/task_0025,126,high,Bastankhah_PorteAgel_2014,8212.272023236092,7656.533704244392,6.767,7641.44,6.951,14
mc_v2_20260811_high_000127,mc_v2_20260811_high/task_0025,127,high,Nygaard_TurboGaussian,7325.357352878062,6528.217262473959,10.882,6521.38,10.975,16
mc_v2_20260811_high_000127,mc_v2_20260811_high/task_0025,127,high,SuperGaussian,7430.748478471574,6649.491695215696,10.514,6643.34,10.597,16
mc_v2_20260811_high_000127,mc_v2_20260811_high/task_0025,127,high,Bastankhah_PorteAgel_2014,7768.5818778285975,7246.447744677616,6.721,7241.83,6.781,16
mc_v2_20260811_high_000128,mc_v2_20260811_high/task_0025,128,high,Nygaard_TurboGaussian,7913.84800399494,7001.179859454172,11.533,6957.65,12.083,21
mc_v2_20260811_high_000128,mc_v2_20260811_high/task_0025,128,high,SuperGaussian,8132.252542003308,7308.044940353345,10.135,7263.82,10.679,21
mc_v2_20260811_high_000128,mc_v2_20260811_high/task_0025,128,high,Bastankhah_PorteAgel_2014,8538.674393814214,8007.991202711217,6.215,7981.74,6.522,21
mc_v2_20260811_high_000129,mc_v2_20260811_high/task_0025,129,high,Nygaard_TurboGaussian,7352.807900097303,6539.062263934391,11.067,6495.35,11.662,14
mc_v2_20260811_high_000129,mc_v2_20260811_high/task_0025,129,high,SuperGaussian,7521.642590689557,6771.628133467484,9.971,6726.04,10.577,14
mc_v2_20260811_high_000129,mc_v2_20260811_high/task_0025,129,high,Bastankhah_PorteAgel_2014,7892.1019648599595,7383.813072354416,6.44,7353.92,6.819,14
