trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,60,75,300,132,132.0,1.0,6,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,30,45,150,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,90,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,30,45,30,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,30,45,30,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,270,924,924.0,1.0,8,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,300,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,240,30,30.0,1.0,6,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,75,90,240,1833,1833.0,1.0,3,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,0,924,924.0,1.0,32,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,3,10,330,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,90,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,45,60,30,132,132.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,130,150,180,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,10,20,60,1833,916.5,0.5,82,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,60,75,300,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,30,924,231.0,0.25,158,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,75,90,90,780,780.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,45,60,0,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,3,10,0,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,110,130,120,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,90,110,330,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000075,mc_20260807_0627_high/task_0015,75,45,60,90,1523.0,1523.0,1.0,1,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,30,45,240,132,132.0,1.0,16,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,20,30,330,132,132.0,1.0,3,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,3,10,300,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,10,20,180,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,45,60,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,60,75,0,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,110,130,180,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,120,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,60,75,330,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,45,60,30,924,231.0,0.25,129,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,10,20,0,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,0,30,30.0,1.0,3,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,3,10,180,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,30,45,330,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,60,75,150,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,240,780,780.0,1.0,2,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,110,130,150,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,150,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,45,60,150,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,180,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,10,20,90,30,30.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,60,75,120,2080,2080.0,1.0,3,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,60,75,270,806,806.0,1.0,38,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,30,45,60,715,357.5,0.5,113,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,20,30,30,572,143.0,0.25,150,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,45,60,330,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,300,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,130,150,30,780,780.0,1.0,9,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,20,30,0,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000076,mc_20260807_0627_high/task_0015,76,45,60,30,63.0,63.0,1.0,9,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,130,150,210,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,10,20,60,2080,520.0,0.25,138,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,90,110,60,715,715.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,75,90,300,780,390.0,0.5,89,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,110,130,60,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,10,20,90,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,90,110,60,780,780.0,1.0,33,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,60,75,300,924,231.0,0.25,127,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,20,30,120,30,30.0,1.0,1,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,45,60,90,715,715.0,1.0,3,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,45,60,150,30,30.0,1.0,17,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,20,30,30,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,110,130,300,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,30,45,330,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,30,45,330,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,3,10,30,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,10,20,90,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,30,45,120,2080,1560.0,0.75,41,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,20,30,60,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,20,30,240,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,130,150,30,1833,1833.0,1.0,31,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,10,20,60,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,110,130,30,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,10,20,240,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000077,mc_20260807_0627_high/task_0015,77,20,30,90,598.0,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,110,130,180,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,75,90,270,806,806.0,1.0,2,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,20,30,120,715,715.0,1.0,4,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,110,130,180,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,130,150,270,572,572.0,1.0,3,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,60,75,180,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,60,75,150,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,130,150,300,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,10,20,240,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,110,130,300,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,45,60,300,780,195.0,0.25,139,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,45,60,270,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,110,130,240,1833,1833.0,1.0,3,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,10,20,270,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,60,75,120,572,572.0,1.0,1,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,90,110,180,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,110,130,240,780,390.0,0.5,89,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,45,60,330,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,30,45,30,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,60,75,60,780,780.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,90,110,90,1833,1833.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000078,mc_20260807_0627_high/task_0015,78,30,45,180,561.0,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,130,150,270,132,132.0,1.0,3,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,60,75,300,780,390.0,0.5,85,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,110,130,30,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,20,30,90,924,924.0,1.0,2,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,130,150,90,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,10,20,120,30,30.0,1.0,17,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,130,150,60,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,60,75,180,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000079,mc_20260807_0627_high/task_0015,79,110,130,90,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
