trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000095,mc_v2_20260811_high/task_0019,95,high,Nygaard_TurboGaussian,7963.731430310871,7013.645091260139,11.93,6992.17,12.2,18
mc_v2_20260811_high_000095,mc_v2_20260811_high/task_0019,95,high,SuperGaussian,8264.511059246859,7369.816320336674,10.826,7354.3,11.013,18
mc_v2_20260811_high_000095,mc_v2_20260811_high/task_0019,95,high,Bastankhah_PorteAgel_2014,8738.234780735658,8142.3208871204,6.82,8128.69,6.976,18
mc_v2_20260811_high_000096,mc_v2_20260811_high/task_0019,96,high,Nygaard_TurboGaussian,8521.381734061099,7676.593273072511,9.914,7610.82,10.686,18
mc_v2_20260811_high_000096,mc_v2_20260811_high/task_0019,96,high,SuperGaussian,8754.790213819457,7972.171005414973,8.939,7912.2,9.624,18
mc_v2_20260811_high_000096,mc_v2_20260811_high/task_0019,96,high,Bastankhah_PorteAgel_2014,9191.73440907723,8683.467424615123,5.53,8648.58,5.909,18
mc_v2_20260811_high_000097,mc_v2_20260811_high/task_0019,97,high,Nygaard_TurboGaussian,8139.355424201135,7203.941858573986,11.492,7155.83,12.084,20
mc_v2_20260811_high_000097,mc_v2_20260811_high/task_0019,97,high,SuperGaussian,8386.908422193945,7571.167608071735,9.726,7531.84,10.195,20
mc_v2_20260811_high_000097,mc_v2_20260811_high/task_0019,97,high,Bastankhah_PorteAgel_2014,8846.218916795657,8291.626344520686,6.269,8266.37,6.555,20
mc_v2_20260811_high_000098,mc_v2_20260811_high/task_0019,98,high,Nygaard_TurboGaussian,7501.391918558011,6728.416919178866,10.304,6662.87,11.178,18
mc_v2_20260811_high_000098,mc_v2_20260811_high/task_0019,98,high,SuperGaussian,7602.689578224902,6851.114724928329,9.886,6788.93,10.704,18
mc_v2_20260811_high_000098,mc_v2_20260811_high/task_0019,98,high,Bastankhah_PorteAgel_2014,7944.4720543368485,7436.717759356863,6.391,7399.88,6.855,18
mc_v2_20260811_high_000099,mc_v2_20260811_high/task_0019,99,high,Nygaard_TurboGaussian,7493.1368983166685,6514.08313011819,13.066,6423.34,14.277,17
mc_v2_20260811_high_000099,mc_v2_20260811_high/task_0019,99,high,SuperGaussian,7665.694002071895,6853.301949817855,10.598,6761.62,11.794,17
mc_v2_20260811_high_000099,mc_v2_20260811_high/task_0019,99,high,Bastankhah_PorteAgel_2014,8039.287917338961,7469.504940260349,7.087,7414.0,7.778,17
