trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000130,mc_v2_20260811_high/task_0026,130,high,Nygaard_TurboGaussian,8654.677413765334,7745.6011086519175,10.504,7693.76,11.103,16
mc_v2_20260811_high_000130,mc_v2_20260811_high/task_0026,130,high,SuperGaussian,8955.848094671346,8101.890838602732,9.535,8059.45,10.009,16
mc_v2_20260811_high_000130,mc_v2_20260811_high/task_0026,130,high,Bastankhah_PorteAgel_2014,9441.562812518488,8873.604430881907,6.016,8849.08,6.275,16
mc_v2_20260811_high_000131,mc_v2_20260811_high/task_0026,131,high,Nygaard_TurboGaussian,8477.531764069716,7674.249818253434,9.475,7628.81,10.011,17
mc_v2_20260811_high_000131,mc_v2_20260811_high/task_0026,131,high,SuperGaussian,8646.069235054038,7876.327294950053,8.903,7837.98,9.346,17
mc_v2_20260811_high_000131,mc_v2_20260811_high/task_0026,131,high,Bastankhah_PorteAgel_2014,9029.76005563859,8533.277955306272,5.498,8507.24,5.787,17
mc_v2_20260811_high_000132,mc_v2_20260811_high/task_0026,132,high,Nygaard_TurboGaussian,8173.011064944169,7373.1625111234025,9.786,7323.05,10.4,15
mc_v2_20260811_high_000132,mc_v2_20260811_high/task_0026,132,high,SuperGaussian,8346.152821873888,7596.210147173807,8.985,7549.21,9.549,15
mc_v2_20260811_high_000132,mc_v2_20260811_high/task_0026,132,high,Bastankhah_PorteAgel_2014,8740.296297923844,8240.084829573558,5.723,8212.33,6.041,15
mc_v2_20260811_high_000133,mc_v2_20260811_high/task_0026,133,high,Nygaard_TurboGaussian,7733.763982069502,6875.080892712949,11.103,6811.57,11.924,20
mc_v2_20260811_high_000133,mc_v2_20260811_high/task_0026,133,high,SuperGaussian,7909.932844390098,7178.821033997252,9.243,7135.14,9.795,20
mc_v2_20260811_high_000133,mc_v2_20260811_high/task_0026,133,high,Bastankhah_PorteAgel_2014,8309.722694115422,7814.384998673887,5.961,7787.82,6.281,20
mc_v2_20260811_high_000134,mc_v2_20260811_high/task_0026,134,high,Nygaard_TurboGaussian,8284.594498174489,7360.559114823789,11.154,7285.1,12.065,16
mc_v2_20260811_high_000134,mc_v2_20260811_high/task_0026,134,high,SuperGaussian,8598.976114772777,7686.226646444538,10.615,7619.68,11.389,16
mc_v2_20260811_high_000134,mc_v2_20260811_high/task_0026,134,high,Bastankhah_PorteAgel_2014,9097.62118136934,8487.131472925586,6.71,8447.87,7.142,16
