trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000090,mc_v2_20260811_medium/task_0018,90,medium,Nygaard_TurboGaussian,8342.796419047114,7389.164853611599,11.431,7369.38,11.668,11
mc_v2_20260811_medium_000090,mc_v2_20260811_medium/task_0018,90,medium,SuperGaussian,8573.226094671323,7701.331306097816,10.17,7686.39,10.344,11
mc_v2_20260811_medium_000090,mc_v2_20260811_medium/task_0018,90,medium,Bastankhah_PorteAgel_2014,9003.3496221869,8443.847018469014,6.214,8432.68,6.338,11
mc_v2_20260811_medium_000091,mc_v2_20260811_medium/task_0018,91,medium,Nygaard_TurboGaussian,8512.030807456214,7679.3935790679925,9.782,7669.52,9.898,6
mc_v2_20260811_medium_000091,mc_v2_20260811_medium/task_0018,91,medium,SuperGaussian,8812.290023415848,7969.032867006367,9.569,7963.0,9.638,6
mc_v2_20260811_medium_000091,mc_v2_20260811_medium/task_0018,91,medium,Bastankhah_PorteAgel_2014,9302.650813152213,8740.924392417137,6.038,8735.49,6.097,6
mc_v2_20260811_medium_000092,mc_v2_20260811_medium/task_0018,92,medium,Nygaard_TurboGaussian,7606.677257289748,6759.792627142092,11.133,6727.08,11.564,7
mc_v2_20260811_medium_000092,mc_v2_20260811_medium/task_0018,92,medium,SuperGaussian,7703.166040694262,6970.124733254299,9.516,6938.18,9.931,7
mc_v2_20260811_medium_000092,mc_v2_20260811_medium/task_0018,92,medium,Bastankhah_PorteAgel_2014,8043.436920617569,7558.856737021094,6.025,7538.07,6.283,7
mc_v2_20260811_medium_000093,mc_v2_20260811_medium/task_0018,93,medium,Nygaard_TurboGaussian,7823.729703105475,6892.868712131529,11.898,6844.49,12.516,5
mc_v2_20260811_medium_000093,mc_v2_20260811_medium/task_0018,93,medium,SuperGaussian,8120.384364854283,7199.718028710868,11.338,7166.34,11.749,5
mc_v2_20260811_medium_000093,mc_v2_20260811_medium/task_0018,93,medium,Bastankhah_PorteAgel_2014,8594.054965245516,7982.172439373489,7.12,7961.11,7.365,5
mc_v2_20260811_medium_000094,mc_v2_20260811_medium/task_0018,94,medium,Nygaard_TurboGaussian,8526.98831952876,7601.786675872883,10.85,7572.49,11.194,13
mc_v2_20260811_medium_000094,mc_v2_20260811_medium/task_0018,94,medium,SuperGaussian,8630.895301715515,7798.334844548004,9.646,7771.75,9.954,13
mc_v2_20260811_medium_000094,mc_v2_20260811_medium/task_0018,94,medium,Bastankhah_PorteAgel_2014,9000.570053766245,8459.020627543077,6.017,8444.86,6.174,13
