trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000120,mc_v2_20260811_high/task_0024,120,high,Nygaard_TurboGaussian,8551.176071736552,7576.972586445452,11.393,7563.6,11.549,12
mc_v2_20260811_high_000120,mc_v2_20260811_high/task_0024,120,high,SuperGaussian,8842.519916977977,7966.615388550594,9.906,7951.34,10.078,12
mc_v2_20260811_high_000120,mc_v2_20260811_high/task_0024,120,high,Bastankhah_PorteAgel_2014,9314.254904832185,8732.660350223721,6.244,8723.23,6.345,12
mc_v2_20260811_high_000121,mc_v2_20260811_high/task_0024,121,high,Nygaard_TurboGaussian,8235.513227067211,7360.81086001896,10.621,7284.81,11.544,12
mc_v2_20260811_high_000121,mc_v2_20260811_high/task_0024,121,high,SuperGaussian,8541.822835974872,7734.599613685563,9.45,7663.24,10.286,12
mc_v2_20260811_high_000121,mc_v2_20260811_high/task_0024,121,high,Bastankhah_PorteAgel_2014,9036.165058540426,8490.037923383024,6.044,8446.66,6.524,12
mc_v2_20260811_high_000122,mc_v2_20260811_high/task_0024,122,high,Nygaard_TurboGaussian,7307.904553287795,6450.4810694874795,11.733,6416.1,12.203,15
mc_v2_20260811_high_000122,mc_v2_20260811_high/task_0024,122,high,SuperGaussian,7472.414384890624,6689.550742165207,10.477,6665.15,10.803,15
mc_v2_20260811_high_000122,mc_v2_20260811_high/task_0024,122,high,Bastankhah_PorteAgel_2014,7831.567162694999,7306.3528778300015,6.706,7289.64,6.92,15
mc_v2_20260811_high_000123,mc_v2_20260811_high/task_0024,123,high,Nygaard_TurboGaussian,7527.776882080045,6642.276900880541,11.763,6560.43,12.85,24
mc_v2_20260811_high_000123,mc_v2_20260811_high/task_0024,123,high,SuperGaussian,7698.839538437136,6875.952305056888,10.688,6794.28,11.749,24
mc_v2_20260811_high_000123,mc_v2_20260811_high/task_0024,123,high,Bastankhah_PorteAgel_2014,8074.37798806976,7532.891127791284,6.706,7479.68,7.365,24
mc_v2_20260811_high_000124,mc_v2_20260811_high/task_0024,124,high,Nygaard_TurboGaussian,8201.875180987334,7364.217557788237,10.213,7307.92,10.899,18
mc_v2_20260811_high_000124,mc_v2_20260811_high/task_0024,124,high,SuperGaussian,8299.237301041248,7498.749721036755,9.645,7443.0,10.317,18
mc_v2_20260811_high_000124,mc_v2_20260811_high/task_0024,124,high,Bastankhah_PorteAgel_2014,8648.687487888765,8125.910527480843,6.045,8091.72,6.44,18
