trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,Nygaard_TurboGaussian,10.07,3155.122673892889,3091.672137341118,2.011,2679.703891825018,15.068
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,SuperGaussian,4.47,3208.912780406658,3204.420639253378,0.14,2861.368938389284,10.831
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,Nygaard_TurboGaussian,14.53,3210.649726025416,3159.4659763045674,1.594,2799.526221278494,12.805
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,SuperGaussian,3.68,3260.2660477120326,3256.5273876005904,0.115,2959.5891792185676,9.222
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,Nygaard_TurboGaussian,12.74,3134.271398730084,3067.418477422104,2.133,2706.31417762776,13.654
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,SuperGaussian,3.62,3188.0440710221205,3183.342564477073,0.147,2890.28694880941,9.34
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,Nygaard_TurboGaussian,18.84,3308.863441351129,3248.120756778001,1.836,2831.969646484759,14.413
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,SuperGaussian,6.25,3360.6399749793336,3356.192912591642,0.132,3012.7207751491223,10.353
mc_20260807_0627_high_000039,mc_20260807_0627_high/task_0007,39,Nygaard_TurboGaussian,11.83,3362.8520691132635,3305.6937107998647,1.7,2929.0735943686695,12.899
mc_20260807_0627_high_000039,mc_20260807_0627_high/task_0007,39,SuperGaussian,5.56,3413.988447968456,3409.7465399860776,0.124,3097.4001724233044,9.273
