trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,180,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,30,45,30,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,330,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,10,20,60,132,132.0,1.0,2,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,180,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,180,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,150,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,60,132,132.0,1.0,1,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,240,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,60,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,0,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,90,715,715.0,1.0,1,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,210,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,110,130,300,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,270,715,715.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,120,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,240,132,132.0,1.0,4,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,210,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,0,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,120,780,780.0,1.0,21,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,30,572,143.0,0.25,150,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,330,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,0,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,240,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,330,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,0,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,30,30,30.0,1.0,3,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,300,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,30,45,300,1342.0,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,20,30,60,572,572.0,1.0,4,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,300,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,75,90,60,715,715.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,210,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,10,20,240,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,240,715,715.0,1.0,1,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,30,30,30.0,1.0,9,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,30,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,180,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,30,45,180,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,300,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,270,572,572.0,1.0,5,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,90,806,806.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,75,90,180,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,45,60,0,30,30.0,1.0,1,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,120,30,30.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,270,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,10,20,30,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,30,132,132.0,1.0,2,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,3,10,60,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,180,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,90,806,806.0,1.0,15,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,20,30,300,715,357.5,0.5,101,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,3,10,180,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,30,45,300,715,178.75,0.25,131,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,30,686.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,45,60,90,30,30.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,3,10,60,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,20,30,180,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,110,130,270,572,572.0,1.0,4,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,60,75,120,1833,1833.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,60,75,180,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,90,110,240,30,30.0,1.0,1,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,90,110,270,806,604.5,0.75,42,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,75,90,330,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,60,75,150,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,110,130,330,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,45,60,30,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,110,130,240,715,715.0,1.0,2,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,3,10,270,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,60,75,0,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,10,20,330,132,132.0,1.0,5,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,90,110,90,572,572.0,1.0,1,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,110,130,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,45,60,180,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,3,10,0,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,3,10,150,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,30,45,0,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,110,130,180,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,30,45,180,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,20,30,180,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,20,30,240,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,90,110,240,30,30.0,1.0,4,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,90,110,0,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000037,mc_20260807_0627_high/task_0007,37,130,150,270,1111.0,1111.0,1.0,37,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,30,45,0,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,75,90,240,572,572.0,1.0,1,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,130,150,120,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,60,75,90,924,924.0,1.0,1,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,90,110,90,1833,1833.0,1.0,19,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,110,130,180,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,75,90,90,572,572.0,1.0,3,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,3,10,0,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,30,45,0,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,110,130,120,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,10,20,240,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,60,75,120,715,715.0,1.0,14,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,3,10,270,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,60,75,300,924,462.0,0.5,93,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,130,150,240,780,780.0,1.0,4,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000038,mc_20260807_0627_high/task_0007,38,3,10,240,30,0.0,0.0,40,False,,Haliade-X 15.5MW
