trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Revolution Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Vineyard Northeast,True,205,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,New England Wind 1,True,80,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,New England Wind 2 South,True,61,Haliade-X 13MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Beacon Wind,True,128,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Bay State Wind South,True,114,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Bay State Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_00,True,11,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_01,True,2,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_02,True,1,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_03,True,2,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_04,True,12,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_05,True,118,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_06,True,11,Haliade-X 13MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_07,True,98,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_08,True,26,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_09,True,49,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_10,True,10,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_11,True,9,IEA 2200-22MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_12,True,2,SG11.0-200DD
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_13,True,25,Haliade-X 15.5MW
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,Speculative_14,True,58,Haliade-X 13MW
