trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000145,mc_v2_20260811_high/task_0029,145,high,2.0,25.0,2026-08-11T06:20:10.447,2026-08-11T06:34:58.838,0.01,27.56,0.03,860.8,888.39,13,46,17,1515,8047.0,9.226,7,0.1437
mc_v2_20260811_high_000146,mc_v2_20260811_high/task_0029,146,high,2.0,25.0,2026-08-11T06:34:58.841,2026-08-11T06:54:07.670,0.01,36.32,0.0,1112.5,1148.83,13,59,18,1662,8471.8,8.992,7,0.1421
mc_v2_20260811_high_000147,mc_v2_20260811_high/task_0029,147,high,2.0,25.0,2026-08-11T06:54:07.677,2026-08-11T07:08:12.045,0.03,34.73,0.0,809.61,844.37,13,56,15,1496,7018.5,9.15,7,0.1499
mc_v2_20260811_high_000148,mc_v2_20260811_high/task_0029,148,high,2.0,25.0,2026-08-11T07:08:12.046,2026-08-11T07:23:59.451,0.01,29.46,0.0,917.94,947.4,13,57,18,1659,9123.5,8.47,8,0.1494
mc_v2_20260811_high_000149,mc_v2_20260811_high/task_0029,149,high,2.0,25.0,2026-08-11T07:23:59.457,2026-08-11T07:37:52.766,0.03,32.45,0.0,800.82,833.31,13,59,17,1653,8941.5,9.206,7,0.1644
