trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_low_000040,mc_20260807_0627_low/task_0008,40,Nygaard_TurboGaussian,9.23,3046.9740241686086,2997.4701032034645,1.625,2667.5587282690617,12.452
mc_20260807_0627_low_000040,mc_20260807_0627_low/task_0008,40,SuperGaussian,2.22,3093.8024311629115,3090.1630089752307,0.118,2802.44812693554,9.417
mc_20260807_0627_low_000041,mc_20260807_0627_low/task_0008,41,Nygaard_TurboGaussian,11.19,3129.638664624212,3070.1662191851756,1.9,2734.760538008577,12.617
mc_20260807_0627_low_000041,mc_20260807_0627_low/task_0008,41,SuperGaussian,3.44,3182.430444191097,3178.2173276788435,0.132,2885.5116749138247,9.33
mc_20260807_0627_low_000042,mc_20260807_0627_low/task_0008,42,Nygaard_TurboGaussian,6.09,2983.0747012285738,2919.809292589117,2.121,2610.985018817687,12.473
mc_20260807_0627_low_000042,mc_20260807_0627_low/task_0008,42,SuperGaussian,1.95,3035.7941594900003,3031.254359283372,0.15,2764.3431445573333,8.942
mc_20260807_0627_low_000043,mc_20260807_0627_low/task_0008,43,Nygaard_TurboGaussian,7.11,3373.8093818567804,3313.3257293480206,1.793,3012.9731901682485,10.695
mc_20260807_0627_low_000043,mc_20260807_0627_low/task_0008,43,SuperGaussian,2.46,3426.6739990676397,3422.261604095957,0.129,3180.119530692827,7.195
mc_20260807_0627_low_000044,mc_20260807_0627_low/task_0008,44,Nygaard_TurboGaussian,8.47,3263.6630413985977,3196.294604731005,2.064,2803.7173056523134,14.093
mc_20260807_0627_low_000044,mc_20260807_0627_low/task_0008,44,SuperGaussian,2.22,3318.2392273898367,3313.4420596298723,0.145,2975.985828558034,10.314
