trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000035,mc_v2_20260811_high/task_0007,35,high,2.0,25.0,2026-08-11T05:50:01.873,2026-08-11T06:15:10.189,0.01,32.52,0.03,1475.76,1508.32,13,53,21,1748,11666.5,8.98,7,0.1523
mc_v2_20260811_high_000036,mc_v2_20260811_high/task_0007,36,high,2.0,25.0,2026-08-11T06:15:10.208,2026-08-11T06:33:27.812,0.03,29.76,0.0,1067.81,1097.6,13,47,15,1658,8082.5,9.045,7,0.1574
mc_v2_20260811_high_000037,mc_v2_20260811_high/task_0007,37,high,2.0,25.0,2026-08-11T06:33:27.813,2026-08-11T06:58:25.548,0.01,34.6,0.0,1463.13,1497.74,13,61,20,1734,10521.2,8.846,7,0.1588
mc_v2_20260811_high_000038,mc_v2_20260811_high/task_0007,38,high,2.0,25.0,2026-08-11T06:58:25.559,2026-08-11T07:20:53.701,0.04,28.46,0.0,1319.64,1348.14,13,55,20,1784,9883.2,9.111,7,0.1688
mc_v2_20260811_high_000039,mc_v2_20260811_high/task_0007,39,high,2.0,25.0,2026-08-11T07:20:53.703,2026-08-11T07:38:24.019,0.01,25.66,0.0,1024.65,1050.32,13,55,22,1671,9402.8,9.279,7,0.1399
