eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-700.157877405137,700.157877405137,4.920685456285162,3928.585;1460.711;3613.408;183.465;473.689;2618.229;2331.196;1842.753;1475.795;2739.086;1927.822;3237.881;2279.360;2546.978;2839.562;4356.987;3607.376;1818.084;3855.578;3624.542;239.688;3162.004;3529.550;3240.189;3120.180;2380.122;549.226;4213.648;1774.328;954.585;3156.014;4374.513;1124.702;2953.762;2635.626;3156.261;4124.338;1547.963;1115.990;1770.879;3284.647;3185.910;1786.874;4353.271;1982.197;1644.757;3122.366;362.818;1752.841;3391.876;3364.904;1248.981;833.986;2073.504;1473.147;3232.834;832.071;1456.858;3714.605;2706.106;3895.162;4296.833;3682.398;795.628;2721.006;2094.879;1778.289;3264.288;3634.106;3006.211;612.795;3092.430;258.884;847.728;4069.093;1782.451;652.483;3002.063;719.351;2852.191;1107.102;182.052;4218.379;291.370;2256.937;1501.705;2904.043;3715.480;2657.013;2583.740;514.945;3125.981;899.902;2157.618;161.078;1387.776;3797.334;2457.253;2405.514;1618.428;3643.889;1215.942;552.897;2476.237;1176.292;3410.154;789.388;3446.329;2675.184;183.695;2469.611;2939.806;4128.927;3458.426;3301.894;2187.024;188.023;3594.217;59.944;2420.181;2493.906;496.841;276.215;2528.787;2136.135;1326.257;175.100;2789.134;547.077;51.066;1217.333;1326.800;793.398;294.703;3428.629;1763.293;1081.585;2304.598;1121.937;3748.397;2127.416;2741.860;4281.519;1560.889,988.441;4306.341;2583.127;4319.398;4262.131;3102.457;85.298;2696.454;1098.060;569.517;1611.549;880.411;3372.518;4110.397;116.171;1126.680;1171.271;626.242;4186.597;1089.493;1567.219;215.332;1047.775;3884.429;4243.505;2886.522;1306.189;261.078;3803.521;682.620;1186.012;2412.100;1110.021;3716.584;2209.745;2132.633;3983.138;4027.181;1063.162;82.574;2949.275;1190.479;62.948;427.374;1842.886;530.412;911.192;3278.244;2005.027;499.442;947.424;4093.070;34.737;2824.236;2836.515;2993.106;2543.875;3451.924;3616.128;2846.049;790.414;3195.601;1252.733;3702.497;2508.735;375.178;4008.190;2034.806;4148.776;178.166;472.802;3325.166;183.821;1986.878;3590.778;1844.470;835.820;3711.007;471.884;1267.282;954.663;2042.776;1406.198;4000.014;3456.760;3105.303;615.575;2692.014;3746.578;4064.581;2913.727;1139.510;1217.919;2796.103;3187.387;1344.584;2983.035;2228.571;3649.297;3006.511;4004.445;527.734;3694.826;4172.387;2523.932;18.238;147.454;1814.850;2016.420;2101.668;2998.252;3321.522;3611.453;1523.760;2705.781;1728.616;3191.521;2479.280;2617.026;1706.041;2791.625;3818.287;2867.453;565.814;390.448;2980.852;1564.614;1384.796;3916.236;3801.228;3544.914;1572.222;2819.438;2634.863;1036.386;2594.664;4386.829;230.888;1045.090;1456.342;3524.110;1952.190;275.983;1400.330,init
1000,3689.9607412815094,999,-805.9617370303894,805.9617370303894,0.0018411203137137177,4399.729;1429.533;4399.853;-0.031;353.903;3042.252;2527.816;1834.101;1802.057;2324.402;2008.465;3319.018;2346.449;2840.384;2866.966;4399.938;3698.624;1499.928;4194.914;4391.308;0.152;3164.692;4066.465;3853.049;3247.054;2076.539;0.288;4059.717;1794.182;696.581;3093.104;4399.970;565.477;3331.304;2844.687;3902.391;4399.923;1755.225;943.838;966.003;3805.102;3890.213;1418.046;4399.883;1832.995;1335.630;2862.844;489.479;1452.615;3879.505;3785.021;1031.503;618.145;1525.583;750.836;3703.837;399.871;1261.810;4016.384;3151.600;4400.082;4400.105;4400.003;825.784;2748.082;1829.760;2163.071;3448.742;3732.339;3463.257;91.264;3593.093;0.022;574.523;4221.046;1413.825;20.132;3449.403;50.515;2169.656;7.537;-0.014;4400.010;-0.053;1964.472;1447.255;3242.615;4399.881;2874.032;2764.118;482.999;2744.995;422.984;2149.726;0.708;1490.432;4398.921;2129.467;2235.872;1594.537;4398.261;1201.152;0.007;2537.585;955.992;3782.897;262.409;3663.918;2928.432;0.191;2492.156;2949.437;4400.079;3556.397;3281.350;2292.993;-0.014;3998.800;0.798;2465.151;2613.551;0.588;0.064;1943.214;2445.837;1095.694;0.028;2614.454;610.323;0.641;1122.952;771.987;792.157;0.537;3189.041;1257.526;660.842;2153.976;1094.030;4400.023;1860.996;3009.719;4399.992;1346.540,702.366;4400.009;2572.575;4399.995;4380.547;3274.357;0.004;2419.340;794.825;686.644;1341.966;792.135;3593.349;4399.759;0.207;1202.089;989.185;639.588;4333.729;920.449;1561.659;0.110;1292.134;4133.438;4399.947;2938.504;1085.337;-0.019;4104.752;387.721;1501.806;2353.235;987.229;4197.173;2213.868;2585.110;4399.996;4399.969;1262.089;0.030;2901.551;1598.771;0.061;475.449;1658.509;182.078;539.002;3460.991;2185.420;338.516;637.226;4399.984;-0.008;2764.012;2574.335;3179.894;2294.411;3858.049;3706.884;2996.004;233.874;3525.916;1524.712;3640.892;2443.918;0.091;4399.992;2334.314;4399.640;-0.042;314.390;3494.600;0.295;1999.294;3329.763;1850.302;674.992;3879.550;497.552;1015.839;866.708;1816.993;1807.801;4186.820;3398.151;3470.361;384.825;2829.319;3719.581;3975.266;2929.082;919.991;1480.631;2571.654;3094.261;1168.305;3081.857;2095.250;4034.294;3117.441;4062.217;484.078;3760.147;4400.047;2221.189;0.119;-0.044;1947.463;2016.717;2093.175;3131.661;3499.478;3857.874;1369.544;2679.095;1857.190;3311.996;2157.455;2653.188;1567.500;2777.365;3996.931;2837.315;448.170;327.343;3234.776;1293.476;1251.345;3962.917;3553.331;4192.573;1675.438;3063.188;2403.946;1154.705;2494.104;4399.924;0.093;815.447;2081.779;3750.622;1786.663;0.006;1459.866,end
