trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Nygaard_TurboGaussian,0,0.0,6.753,6.753,0,7929.795648084283,7090.386633082551,7090.386633082551,10.586
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Nygaard_TurboGaussian,1,6.753,14.149,7.396,1,7929.795648084283,7090.386633082551,7089.724675347766,10.594
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Nygaard_TurboGaussian,2,14.149,16.29,2.141,2,7929.795648084283,7090.386633082551,7018.760292482239,11.489
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Nygaard_TurboGaussian,3,16.29,24.206,7.916,3,7929.795648084283,7090.386633082551,7017.702622027822,11.502
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Nygaard_TurboGaussian,4,24.206,25.0,0.794,4,7929.795648084283,7090.386633082551,7017.702622028712,11.502
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,SuperGaussian,0,0.0,6.753,6.753,0,8027.98129388214,7280.7196356924915,7280.7196356924915,9.308
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,SuperGaussian,1,6.753,14.149,7.396,1,8027.98129388214,7280.7196356924915,7280.949019442615,9.305
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,SuperGaussian,2,14.149,16.29,2.141,2,8027.98129388214,7280.7196356924915,7220.051759411725,10.064
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,SuperGaussian,3,16.29,24.206,7.916,3,8027.98129388214,7280.7196356924915,7217.696448523946,10.093
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,SuperGaussian,4,24.206,25.0,0.794,4,8027.98129388214,7280.7196356924915,7217.696448518167,10.093
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Bastankhah_PorteAgel_2014,0,0.0,6.753,6.753,0,8366.882731126765,7859.627504382304,7859.627504382304,6.063
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Bastankhah_PorteAgel_2014,1,6.753,14.149,7.396,1,8366.882731126765,7859.627504382304,7858.924778769805,6.071
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Bastankhah_PorteAgel_2014,2,14.149,16.29,2.141,2,8366.882731126765,7859.627504382304,7828.928452671917,6.43
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Bastankhah_PorteAgel_2014,3,16.29,24.206,7.916,3,8366.882731126765,7859.627504382304,7827.7841773048785,6.443
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,Bastankhah_PorteAgel_2014,4,24.206,25.0,0.794,4,8366.882731126765,7859.627504382304,7827.775322648555,6.443
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,0,0.0,5.894,5.894,0,8274.581273057805,7395.852339950022,7395.852339950022,10.62
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,1,5.894,9.369,3.475,1,8274.581273057805,7395.852339950022,7395.62958191168,10.622
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,2,9.369,12.042,2.673,2,8274.581273057805,7395.852339950022,7383.704067976001,10.766
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,3,12.042,15.496,3.454,3,8274.581273057805,7395.852339950022,7382.205911950761,10.785
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,4,15.496,22.025,6.529,4,8274.581273057805,7395.852339950022,7372.460248529675,10.902
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,5,22.025,23.742,1.717,5,8274.581273057805,7395.852339950022,7368.33377883146,10.952
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Nygaard_TurboGaussian,6,23.742,25.0,1.258,6,8274.581273057805,7395.852339950022,7367.904328850545,10.957
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,0,0.0,5.894,5.894,0,8518.422829177322,7706.221241377055,7706.221241377055,9.535
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,1,5.894,9.369,3.475,1,8518.422829177322,7706.221241377055,7705.786372525383,9.54
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,2,9.369,12.042,2.673,2,8518.422829177322,7706.221241377055,7697.602973224128,9.636
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,3,12.042,15.496,3.454,3,8518.422829177322,7706.221241377055,7694.8497399027365,9.668
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,4,15.496,22.025,6.529,4,8518.422829177322,7706.221241377055,7691.784234017236,9.704
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,5,22.025,23.742,1.717,5,8518.422829177322,7706.221241377055,7686.934098192673,9.761
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,SuperGaussian,6,23.742,25.0,1.258,6,8518.422829177322,7706.221241377055,7686.163187064918,9.77
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,Bastankhah_PorteAgel_2014,0,0.0,5.894,5.894,0,8969.74473765749,8424.349480125571,8424.349480125571,6.08
