trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000010,mc_v2_20260811_low/task_0002,10,low,0.5,25.0,2026-08-11T05:12:42.736,2026-08-11T05:15:55.829,0.01,12.99,0.02,180.08,193.09,13,19,4,1105,4624.8,8.989,7,0.1569
mc_v2_20260811_low_000011,mc_v2_20260811_low/task_0002,11,low,0.5,25.0,2026-08-11T05:15:55.833,2026-08-11T05:20:32.891,0.01,4.44,0.01,272.6,277.06,13,9,6,1110,2179.0,9.288,7,0.1484
mc_v2_20260811_low_000012,mc_v2_20260811_low/task_0002,12,low,0.5,25.0,2026-08-11T05:20:32.891,2026-08-11T05:22:32.406,0.01,5.35,0.0,114.15,119.51,13,8,2,1099,1692.0,9.162,7,0.1504
mc_v2_20260811_low_000013,mc_v2_20260811_low/task_0002,13,low,0.5,25.0,2026-08-11T05:22:32.407,2026-08-11T05:27:03.800,0.01,7.38,0.0,264.01,271.39,13,13,6,1091,3261.8,8.758,7,0.1842
mc_v2_20260811_low_000014,mc_v2_20260811_low/task_0002,14,low,0.5,25.0,2026-08-11T05:27:03.801,2026-08-11T05:29:41.215,0.01,8.91,0.0,148.5,157.41,13,13,4,994,1778.0,9.209,7,0.1581
