eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-500.60262211169334,500.60262211169334,4.2387228247777475,3055.744;644.025;195.708;1301.538;991.443;1908.001;1101.308;1096.108;402.269;899.636;3303.468;950.929;2583.985;3116.574;2905.486;757.982;602.075;168.143;141.920;720.831;3594.756;1342.033;2737.837;1704.508;1834.975;3402.138;394.008;1674.335;509.599;1938.056;1076.395;1935.883;2396.259;1311.584;2242.867;2313.810;1511.935;1451.673;1405.513;1462.282;286.798;204.592;281.991;2504.440;104.972;1798.173;477.484;110.720;2302.162;1605.593;3508.584;1187.157;703.529;2462.566;1263.956;2775.730;2850.478;1597.949;967.782;86.056;1336.797;351.831;2619.081;1654.000;1873.787;2464.449;1531.045;2172.503;2965.857;1626.737;3196.603;793.438;384.562;43.236;3304.589;2291.638;791.143;1971.189;3314.879;3152.397;459.332;1093.153;1063.068;2048.778;2676.311;1188.055;2188.268;1856.431;3311.283;724.920;5.921;258.240;1513.780;1796.103;2065.506;3169.344;722.592;1516.241;3356.198;1307.847,54.015;3239.019;2215.441;3495.391;2237.833;3370.545;2156.543;501.403;2442.149;1966.821;32.560;2789.173;437.128;1862.619;2396.708;2746.486;3387.164;446.355;755.985;1315.324;1444.639;2124.020;3578.093;2201.432;2458.877;346.361;1562.478;464.971;775.452;3060.237;1331.961;821.565;3095.758;1676.703;2441.221;1360.354;2579.161;1314.071;1985.479;2110.567;415.398;574.329;2683.578;1700.430;2268.731;2923.249;237.604;1079.708;2244.895;1775.475;2841.191;3019.644;2740.596;437.370;3491.074;3109.713;357.446;1233.558;130.057;2112.627;2870.588;3488.872;3486.619;284.506;665.075;3180.729;2680.249;601.258;1578.634;1845.567;782.574;365.916;896.274;3479.804;2958.647;1566.418;2980.124;171.133;2771.472;3476.166;111.143;2127.226;2694.009;714.350;1628.158;909.968;2942.123;3423.099;944.091;479.677;604.340;1477.435;1743.164;525.928;2583.193;1331.475;570.769;2170.973;1123.710;3319.844
2,1.5977845191955566,1,-507.7113754675913,507.7113754675913,2.9987895586710986,3071.744;660.025;211.708;1317.538;975.443;1924.001;1117.308;1112.108;418.269;915.636;3319.468;934.929;2599.985;3132.574;2921.486;773.982;586.075;152.143;125.920;736.831;3610.756;1326.033;2753.837;1720.508;1818.975;3386.138;410.008;1658.335;493.599;1922.056;1060.395;1919.883;2380.259;1327.584;2258.867;2329.810;1495.935;1435.673;1421.513;1478.282;302.798;220.592;265.991;2488.440;88.972;1782.173;493.484;94.720;2286.162;1621.593;3524.584;1203.157;687.529;2446.566;1247.956;2791.730;2834.478;1613.949;983.782;70.056;1320.797;335.831;2603.081;1638.000;1889.787;2480.449;1547.045;2188.503;2981.857;1642.737;3180.603;809.438;400.562;27.236;3288.589;2275.638;807.143;1987.189;3298.879;3168.397;443.332;1109.153;1079.068;2064.778;2692.311;1172.055;2172.268;1840.431;3327.283;708.920;-10.079;242.240;1497.780;1812.103;2081.506;3185.344;738.592;1532.241;3340.198;1291.847,38.015;3223.019;2231.441;3511.391;2253.833;3354.545;2140.543;517.403;2458.149;1950.821;48.560;2805.173;421.128;1846.619;2380.708;2762.486;3403.164;430.355;771.985;1331.324;1428.639;2140.020;3594.093;2217.432;2474.877;362.361;1578.478;448.971;759.452;3076.237;1347.961;837.565;3079.758;1660.703;2425.221;1376.354;2563.161;1330.071;1969.479;2126.567;399.398;590.329;2699.578;1684.430;2284.731;2907.249;253.604;1095.708;2228.895;1759.475;2825.191;3035.644;2724.596;453.370;3475.074;3093.713;373.446;1217.558;146.057;2096.627;2854.588;3472.872;3470.619;268.506;681.075;3196.729;2696.249;617.258;1594.634;1861.567;766.574;349.916;912.274;3495.804;2974.647;1582.418;2996.124;187.133;2755.472;3492.166;95.143;2111.226;2678.009;698.350;1644.158;893.968;2958.123;3439.099;928.091;495.677;588.340;1461.435;1727.164;509.928;2567.193;1347.475;586.769;2186.973;1107.710;3303.844
3,3.292025327682495,2,-512.7340735630409,512.7340735630409,1.8559900462676024,3059.054;669.339;226.599;1333.040;972.105;1940.240;1122.061;1128.387;404.258;899.990;3334.454;929.908;2616.231;3148.620;2935.261;790.090;580.603;135.979;137.094;720.970;3596.009;1310.337;2757.939;1730.532;1834.888;3370.619;398.248;1651.369;507.492;1934.305;1075.597;1926.177;2363.945;1316.240;2265.846;2315.028;1479.717;1440.027;1428.254;1493.024;319.085;232.513;270.085;2485.346;72.665;1766.055;508.965;78.494;2285.438;1637.865;3539.889;1218.539;671.457;2430.336;1232.110;2807.922;2850.336;1630.056;970.845;67.133;1305.070;319.572;2600.846;1642.858;1881.197;2496.739;1563.289;2204.494;2987.901;1652.365;3172.997;812.877;416.454;11.033;3272.421;2285.175;815.167;2002.160;3313.805;3183.598;428.867;1107.480;1082.786;2051.657;2707.312;1186.470;2180.430;1824.187;3343.579;695.119;2.832;234.869;1482.992;1809.090;2068.125;3171.655;754.533;1548.508;3325.346;1302.183,21.777;3220.277;2218.765;3527.576;2258.988;3338.298;2156.288;525.704;2442.719;1934.570;46.154;2812.162;404.868;1830.335;2364.409;2750.464;3406.877;429.340;762.282;1346.883;1413.870;2146.402;3597.924;2233.758;2490.007;377.670;1562.800;444.340;762.062;3092.437;1364.279;853.766;3063.558;1644.737;2440.771;1384.237;2546.948;1324.549;1965.629;2112.965;393.542;593.333;2683.935;1698.727;2297.472;2922.703;257.023;1108.210;2216.450;1743.267;2838.922;3051.947;2732.974;469.693;3459.132;3107.719;358.011;1213.251;130.652;2092.395;2838.543;3456.919;3465.116;252.285;667.758;3212.957;2712.469;601.430;1609.150;1876.340;751.000;345.904;924.836;3512.131;2988.284;1567.658;3009.029;203.299;2739.238;3508.371;89.366;2097.667;2672.514;709.741;1633.069;881.388;2952.926;3455.340;912.371;480.212;580.107;1476.627;1716.170;507.907;2582.859;1353.678;602.830;2201.139;1122.699;3287.526
4,4.999692440032959,3,-514.5241275727996,514.5241275727996,1.093726323243351,3050.723;668.365;231.227;1349.316;970.222;1941.660;1125.326;1144.805;414.006;883.675;3350.714;945.631;2620.719;3152.411;2935.009;788.333;582.264;130.954;122.722;707.952;3598.486;1306.210;2758.356;1720.749;1836.118;3364.455;399.883;1641.940;492.089;1919.407;1060.879;1928.491;2360.401;1300.503;2281.103;2298.975;1475.894;1428.751;1444.358;1482.840;323.445;236.193;268.802;2484.427;65.448;1749.621;522.705;64.154;2286.024;1654.190;3556.294;1234.519;655.262;2426.400;1215.824;2807.733;2851.855;1630.269;963.589;67.558;1293.662;307.164;2603.050;1658.879;1880.470;2498.381;1571.184;2207.341;3003.787;1666.220;3156.875;806.660;428.439;-4.264;3271.499;2301.180;799.807;1999.827;3299.745;3199.984;419.101;1100.302;1078.000;2049.887;2705.507;1171.034;2195.491;1823.150;3350.461;678.931;6.753;235.701;1466.953;1812.481;2080.892;3178.431;770.976;1564.254;3329.956;1314.076,8.362;3219.781;2218.060;3543.726;2262.244;3329.673;2171.783;511.497;2428.450;1940.189;58.470;2828.026;409.527;1842.192;2374.494;2734.201;3409.994;421.893;764.368;1358.428;1398.198;2144.265;3600.459;2228.363;2504.407;391.038;1550.307;452.003;749.270;3098.370;1359.257;858.537;3059.322;1653.478;2426.977;1368.409;2542.105;1337.817;1964.574;2096.857;405.298;594.901;2667.594;1699.900;2302.004;2910.894;257.317;1121.096;2220.260;1726.824;2825.796;3049.736;2720.107;466.942;3442.849;3121.160;345.769;1226.523;138.982;2089.925;2848.473;3462.009;3461.266;236.358;664.794;3217.437;2717.420;600.172;1605.768;1892.323;734.575;339.245;934.141;3502.011;2989.767;1569.507;3024.166;187.365;2747.166;3522.930;83.861;2083.248;2664.504;709.017;1643.554;865.289;2961.520;3464.927;919.698;463.986;577.046;1486.475;1702.496;501.082;2578.144;1364.793;619.085;2217.487;1133.835;3284.056
5,6.723421573638916,4,-517.1336780293381,517.1336780293381,0.46257933969323695,3063.259;675.738;236.748;1353.083;972.713;1934.646;1139.642;1159.487;398.963;867.336;3367.168;948.724;2621.032;3168.287;2949.136;804.097;588.414;124.660;136.585;696.075;3613.692;1306.962;2763.509;1736.827;1850.433;3348.324;387.632;1631.021;492.103;1932.957;1063.882;1925.167;2356.141;1287.326;2278.826;2314.139;1471.127;1438.844;1428.693;1469.568;324.959;236.870;276.640;2500.118;56.806;1764.394;538.487;47.757;2302.066;1657.275;3565.124;1248.625;639.116;2426.154;1212.768;2820.573;2865.869;1646.111;947.889;71.544;1308.778;291.893;2608.611;1673.415;1889.060;2497.129;1579.103;2209.156;3019.807;1672.285;3143.181;803.793;418.164;10.435;3256.133;2285.840;783.701;2015.571;3310.383;3216.153;402.995;1084.340;1067.790;2050.331;2715.963;1154.638;2211.487;1826.476;3366.466;675.873;-8.129;220.659;1463.462;1799.456;2068.376;3176.969;779.500;1550.232;3314.131;1301.716,-7.979;3223.566;2213.504;3548.863;2270.609;3323.089;2188.032;495.166;2437.963;1955.828;74.625;2834.505;414.711;1855.457;2386.713;2741.556;3416.146;431.274;780.458;1374.654;1381.734;2139.900;3599.550;2244.197;2488.863;376.028;1566.134;442.275;733.162;3082.790;1343.182;857.628;3060.171;1638.186;2438.468;1354.679;2544.765;1322.511;1948.684;2097.931;390.534;588.653;2651.252;1685.179;2304.001;2916.831;244.055;1106.153;2204.304;1723.953;2841.267;3033.856;2703.913;463.147;3442.640;3129.878;354.907;1212.769;123.286;2091.542;2834.533;3450.436;3469.261;223.850;658.702;3220.354;2716.638;602.863;1621.669;1893.446;748.081;344.142;929.389;3515.407;2977.976;1582.210;3040.604;170.906;2731.578;3528.801;79.878;2067.136;2659.210;719.267;1659.753;849.146;2957.774;3472.610;908.944;463.619;592.926;1470.479;1702.207;511.952;2594.041;1380.953;622.872;2233.854;1118.787;3268.373
6,8.32228946685791,5,-518.7313235820208,518.7313235820208,0.37250389245750926,3076.657;661.107;235.483;1356.791;981.505;1943.801;1156.049;1161.581;407.830;862.367;3376.272;947.068;2626.129;3160.034;2960.756;808.244;602.795;119.239;143.564;679.790;3598.506;1294.854;2767.115;1742.071;1856.445;3356.877;402.849;1641.165;476.500;1920.950;1048.100;1936.146;2355.288;1298.701;2262.745;2329.278;1462.255;1425.364;1412.589;1455.881;319.870;251.894;260.748;2502.649;49.236;1748.899;554.923;57.034;2317.658;1654.600;3580.290;1237.623;634.791;2418.076;1213.276;2836.572;2881.995;1635.668;961.627;72.989;1304.231;277.095;2603.225;1667.453;1877.019;2493.667;1593.771;2203.116;3005.326;1682.984;3155.776;793.090;424.364;10.023;3266.209;2280.191;769.995;2027.032;3302.604;3231.831;387.292;1067.859;1076.995;2059.422;2724.943;1164.892;2227.815;1819.882;3375.080;675.731;-24.266;234.138;1460.958;1789.892;2079.634;3192.454;782.302;1563.296;3309.827;1285.929,0.448;3223.437;2200.957;3552.899;2285.871;3322.284;2204.427;507.634;2426.463;1942.525;87.677;2832.397;425.857;1863.159;2395.432;2746.918;3410.793;434.631;792.886;1369.646;1394.528;2124.519;3608.371;2238.004;2478.538;382.353;1575.092;428.379;716.708;3066.958;1327.090;865.529;3064.153;1621.886;2423.420;1338.347;2551.517;1331.262;1932.524;2110.604;384.293;589.472;2635.318;1680.761;2313.914;2901.522;228.161;1110.632;2190.808;1724.863;2852.344;3046.251;2690.894;447.369;3448.548;3142.438;370.343;1196.387;123.340;2092.555;2847.859;3460.663;3483.496;218.206;654.439;3214.165;2721.094;589.421;1607.730;1890.408;758.770;333.337;944.779;3531.678;2993.527;1593.685;3038.633;154.417;2716.550;3513.496;90.702;2050.761;2671.239;733.751;1675.208;832.786;2971.197;3473.779;893.212;467.384;603.402;1474.412;1709.705;527.538;2608.523;1375.554;624.158;2250.206;1132.332;3261.271
7,10.028851985931396,6,-519.8529236836728,519.8529236836728,0.351456524493624,3062.380;645.451;234.038;1362.321;993.055;1957.999;1150.644;1177.411;404.727;874.469;3391.073;941.732;2629.862;3144.567;2945.753;804.950;613.041;115.303;142.146;663.327;3603.561;1285.881;2766.714;1746.241;1857.715;3371.783;404.189;1652.089;460.043;1934.143;1037.834;1951.114;2371.363;1314.977;2268.491;2332.455;1469.860;1440.735;1411.053;1464.330;319.899;264.019;244.277;2486.721;42.825;1733.451;557.010;66.995;2304.546;1652.021;3596.593;1221.928;636.054;2409.918;1216.428;2830.256;2897.575;1619.936;977.290;80.913;1288.187;288.730;2591.333;1674.996;1892.956;2508.010;1597.209;2198.068;3009.905;1683.342;3172.030;804.270;440.506;-5.595;3258.070;2293.334;756.207;2040.048;3306.360;3246.349;373.158;1062.675;1092.727;2064.436;2741.095;1149.483;2211.807;1807.987;3359.848;682.358;-8.595;249.974;1451.591;1773.773;2091.489;3183.468;780.423;1568.287;3324.529;1277.852,-12.819;3212.067;2198.507;3564.382;2296.816;3337.040;2210.123;521.113;2441.819;1926.609;76.917;2825.414;414.367;1879.331;2401.123;2744.473;3395.675;449.659;806.754;1377.892;1410.864;2124.655;3601.672;2229.554;2473.657;397.908;1590.796;412.651;701.332;3050.487;1310.604;877.848;3080.267;1605.804;2407.357;1321.881;2562.419;1347.466;1934.247;2109.381;370.859;573.876;2618.888;1695.318;2322.108;2910.226;213.342;1094.776;2174.499;1738.351;2868.459;3061.312;2675.133;457.107;3449.502;3126.484;354.642;1179.911;137.383;2079.299;2852.443;3476.826;3485.711;209.909;670.451;3224.788;2735.005;575.165;1591.434;1876.749;743.294;320.380;961.187;3547.078;2983.797;1578.560;3023.147;137.941;2702.876;3511.268;78.088;2045.258;2686.657;746.273;1690.257;821.896;2955.126;3464.834;907.864;467.337;619.542;1462.938;1701.445;511.609;2622.019;1359.469;634.495;2255.188;1144.499;3266.959
8,11.747751712799072,7,-520.4427675607203,520.4427675607203,0.2930957581513431,3046.026;660.715;218.834;1350.268;978.337;1963.677;1134.524;1191.052;419.696;890.550;3376.809;957.741;2634.420;3160.337;2961.343;788.874;597.113;110.450;158.183;647.296;3598.458;1301.863;2751.799;1740.839;1873.784;3388.155;420.186;1636.047;457.664;1929.816;1021.703;1957.939;2374.712;1316.613;2252.998;2348.090;1485.632;1428.032;1396.062;1477.882;316.485;248.140;246.521;2497.665;27.034;1722.424;541.972;51.038;2319.919;1652.859;3611.368;1205.615;630.852;2401.968;1201.511;2845.784;2882.626;1607.915;972.216;97.028;1300.456;276.248;2592.386;1690.342;1899.149;2511.072;1612.375;2211.894;2994.029;1699.064;3160.315;790.196;438.562;9.639;3241.917;2278.578;739.850;2028.277;3322.467;3262.733;388.413;1052.364;1081.772;2061.785;2757.453;1162.269;2209.885;1808.683;3374.579;666.748;-2.371;266.345;1463.595;1788.072;2076.664;3167.259;796.407;1574.640;3321.437;1293.849,2.418;3199.966;2196.472;3580.211;2296.810;3350.586;2225.774;509.130;2456.702;1910.215;64.877;2841.433;428.711;1887.568;2417.256;2728.378;3384.167;465.976;808.387;1388.725;1420.147;2108.594;3617.291;2213.362;2457.832;390.433;1600.873;396.463;707.676;3041.888;1296.085;887.068;3081.275;1592.024;2392.050;1309.794;2577.456;1343.111;1941.068;2094.839;354.508;560.278;2602.392;1711.010;2328.890;2904.109;217.233;1099.419;2170.331;1722.468;2870.655;3073.184;2660.414;472.137;3462.602;3123.658;338.914;1166.934;122.553;2069.399;2840.779;3482.216;3498.833;225.377;671.157;3231.982;2749.515;567.428;1580.867;1892.558;728.664;320.425;974.972;3563.515;2994.699;1562.341;3030.327;122.498;2700.923;3495.794;69.806;2046.492;2672.197;761.494;1679.515;837.828;2954.146;3451.157;922.090;471.262;635.138;1474.920;1685.413;524.049;2608.006;1343.518;622.843;2264.973;1160.440;3251.108
9,13.343044996261597,8,-521.5850505319481,521.5850505319481,0.3253360516398632,3061.380;661.322;231.046;1337.584;991.752;1978.602;1130.857;1207.096;436.095;887.024;3389.422;961.566;2648.329;3173.281;2962.550;782.462;598.108;125.985;166.845;660.255;3613.612;1305.003;2736.315;1730.650;1889.840;3379.634;405.090;1633.642;441.848;1938.030;1032.310;1944.256;2369.613;1301.314;2261.587;2364.478;1470.093;1441.768;1382.808;1488.823;331.865;244.832;230.872;2482.036;19.157;1738.221;525.598;35.108;2316.121;1668.778;3595.924;1196.149;631.086;2385.876;1193.406;2833.954;2866.203;1612.098;980.308;82.516;1315.736;259.960;2608.383;1706.289;1908.241;2526.342;1622.200;2219.107;2990.675;1696.313;3175.786;803.701;423.037;0.812;3250.291;2291.790;734.075;2043.863;3325.350;3271.114;378.266;1036.819;1092.413;2077.140;2773.713;1154.580;2210.231;1820.975;3367.307;666.945;-16.804;282.795;1452.639;1787.264;2088.735;3151.272;808.743;1584.191;3313.448;1300.697,8.797;3185.125;2180.512;3596.204;2312.836;3336.292;2223.706;493.848;2444.728;1894.001;48.572;2848.196;432.499;1900.458;2433.069;2719.851;3373.557;453.246;821.858;1404.947;1427.123;2099.845;3603.195;2199.410;2441.391;374.496;1616.853;392.890;719.504;3026.231;1292.082;903.213;3087.495;1576.140;2399.064;1293.491;2593.880;1329.997;1947.688;2078.577;357.868;549.076;2586.547;1727.458;2344.798;2887.986;201.631;1114.544;2154.580;1719.630;2857.881;3089.481;2644.541;457.045;3454.333;3134.072;326.648;1181.507;136.020;2078.816;2824.515;3469.692;3483.986;214.767;670.042;3243.106;2759.424;583.111;1565.331;1898.837;729.221;308.643;970.056;3574.863;2996.135;1545.957;3044.542;108.404;2688.485;3511.088;53.901;2052.852;2678.886;770.234;1695.028;829.023;2950.381;3466.757;923.680;487.058;630.062;1459.192;1688.771;529.560;2619.614;1332.196;628.336;2274.547;1176.154;3265.530
10,15.052178144454956,9,-522.3300120517994,522.3300120517994,0.3374436951916304,3070.339;645.267;232.738;1323.275;1007.201;1974.465;1127.111;1217.289;435.949;870.932;3381.214;961.403;2664.687;3186.648;2978.401;776.830;584.780;110.046;153.378;655.455;3598.257;1301.754;2719.871;1740.245;1905.747;3370.719;411.475;1633.085;425.470;1922.071;1048.511;1927.899;2364.769;1285.246;2276.955;2367.153;1456.399;1437.618;1391.668;1478.726;338.853;260.858;217.062;2484.558;7.664;1748.677;524.057;22.806;2303.190;1662.343;3582.776;1182.171;645.487;2375.726;1194.783;2819.093;2853.227;1628.199;996.092;73.696;1303.193;243.533;2622.717;1691.390;1916.576;2541.120;1638.235;2235.113;2980.304;1711.568;3181.306;790.389;436.370;8.394;3263.951;2297.402;750.105;2043.026;3316.241;3287.261;366.256;1036.880;1107.865;2093.575;2771.240;1166.275;2219.827;1817.743;3352.768;656.801;-3.156;274.899;1441.589;1783.969;2088.252;3162.105;820.131;1576.132;3329.366;1314.189,-0.171;3201.181;2195.635;3610.841;2327.326;3328.740;2224.607;477.532;2448.737;1906.767;33.798;2858.456;428.816;1909.388;2417.464;2709.695;3386.008;437.063;838.211;1421.351;1442.222;2085.802;3617.612;2183.640;2428.429;358.411;1614.085;395.273;703.953;3020.997;1276.193;890.399;3099.751;1560.458;2392.875;1280.957;2608.490;1315.295;1936.003;2089.135;342.850;565.111;2595.568;1742.465;2360.240;2874.510;209.105;1130.971;2140.973;1716.822;2857.203;3102.677;2628.364;452.967;3439.110;3139.899;311.743;1196.876;140.218;2062.909;2829.983;3453.376;3467.629;198.555;662.793;3259.368;2773.190;597.226;1550.818;1903.619;713.785;315.473;954.636;3590.903;3012.199;1554.814;3028.495;106.897;2672.171;3524.561;37.447;2039.354;2663.924;786.404;1704.198;840.750;2938.776;3479.476;907.896;478.540;614.049;1449.594;1704.445;532.296;2635.869;1318.686;643.701;2289.240;1192.607;3280.768
