eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-478.84656037283105,478.84656037283105,6.062709976807379,3214.297;1195.127;2956.425;150.108;387.564;2142.187;1907.343;1507.707;1207.468;2241.070;1577.309;2649.176;1864.931;2083.891;2323.278;3564.807;2951.490;1487.523;3154.564;2965.534;196.108;2587.094;2887.814;2651.064;2552.874;1947.373;449.367;3447.530;1451.723;781.024;2582.193;3579.147;920.211;2416.714;2156.421;2582.396;3374.458;1266.515;913.083;1448.901;2687.439;2606.654;1461.988;3561.767;1621.797;1345.710;2554.663;296.851;1434.143;2775.171;2753.104;1021.894;682.352;1696.503;1205.302;2645.046;680.786;1191.975;3039.222;2214.087;3186.951;3515.591;3012.871;650.969;2226.278;1713.992;1454.964;2670.781;2973.360;2459.627;501.378;2530.170;211.814;693.596;3329.258;1458.369;533.850;2456.234;588.560;2333.611;905.811;148.952;3451.401;238.394;1846.585;1228.668;2376.035;3039.938;2173.920;2113.969;421.319;2557.621;736.284;1765.324;131.791;1135.453;3106.909;2010.480;1968.148;1324.169,2981.364;994.862;452.370;2026.012;962.420;2790.126;645.863;2819.724;2188.787;150.296;2020.590;2405.296;3378.213;2829.621;2701.550;1789.384;153.837;2940.723;49.045;1980.148;2040.468;406.506;225.994;2069.007;1747.747;1085.120;143.264;2282.019;447.608;41.781;996.000;1085.564;649.143;241.121;2805.242;1442.695;884.933;1885.580;917.948;3066.870;1740.613;2243.340;3503.061;1277.091;808.724;3523.370;2113.468;3534.053;3487.198;2538.374;69.789;2206.189;898.413;465.969;1318.540;720.337;2759.333;3363.052;95.049;921.829;958.313;512.380;3425.398;891.403;1282.270;176.181;857.270;3178.169;3471.959;2361.700;1068.700;213.610;3111.971;558.507;970.373;1973.537;908.199;3040.841;1807.974;1744.882;3258.931;3294.966;869.860;67.561;2413.043;974.028;51.503;349.669;1507.816;433.974;745.520;2682.200;1640.477;408.635;775.165;3348.876;28.421;2310.739;2320.785;2448.905
2,1.705965518951416,1,-493.4078374122448,493.4078374122448,4.270992483851986,3230.297;1179.127;2940.425;134.108;371.564;2158.187;1923.343;1523.707;1191.468;2225.070;1593.309;2665.176;1880.931;2067.891;2339.278;3580.807;2935.490;1503.523;3170.564;2981.534;212.108;2571.094;2871.814;2667.064;2536.874;1963.373;465.367;3431.530;1467.723;797.024;2598.193;3595.147;936.211;2400.714;2172.421;2598.396;3358.458;1250.515;929.083;1432.901;2703.439;2622.654;1477.988;3577.767;1637.797;1329.710;2538.663;312.851;1450.143;2791.171;2737.104;1005.894;698.352;1680.503;1221.302;2629.046;696.786;1207.975;3023.222;2198.087;3170.951;3531.591;3028.871;666.969;2210.278;1729.992;1438.964;2686.781;2957.360;2443.627;517.378;2546.170;195.814;677.596;3313.258;1442.369;517.850;2440.234;604.560;2349.611;889.811;132.952;3467.401;222.394;1830.585;1244.668;2392.035;3055.938;2157.920;2097.969;405.319;2541.621;720.284;1781.324;115.791;1119.453;3090.909;2026.480;1984.148;1308.169,2997.364;1010.862;468.370;2010.012;946.420;2774.126;661.863;2803.724;2172.787;166.296;2036.590;2389.296;3394.213;2845.621;2717.550;1805.384;137.837;2924.723;33.045;1964.148;2056.468;422.506;241.994;2053.007;1763.747;1101.120;127.264;2298.019;431.608;57.781;980.000;1069.564;633.143;257.121;2821.242;1426.695;868.933;1869.580;933.948;3082.870;1724.613;2259.340;3519.061;1293.091;792.724;3539.370;2097.468;3518.053;3471.198;2522.374;53.789;2190.189;914.413;481.969;1334.540;704.337;2743.333;3379.052;111.049;905.829;942.313;496.380;3409.398;875.403;1266.270;160.181;873.270;3194.169;3487.959;2377.700;1084.700;197.610;3095.971;574.507;986.373;1957.537;892.199;3024.841;1823.974;1728.882;3274.931;3310.966;853.860;83.561;2429.043;958.028;35.503;333.669;1523.816;417.974;761.520;2698.200;1624.477;392.635;759.165;3332.876;12.421;2294.739;2304.785;2464.905
3,3.5556585788726807,2,-501.8173315089362,501.8173315089362,2.5727996490942866,3246.320;1162.848;2936.715;117.874;356.856;2174.513;1911.358;1539.150;1206.877;2223.770;1596.950;2681.187;1893.596;2051.623;2352.900;3577.888;2919.542;1488.669;3184.658;2987.201;228.342;2576.628;2855.704;2683.276;2533.656;1978.656;465.365;3446.846;1483.852;813.295;2614.479;3583.527;921.878;2384.508;2188.610;2613.831;3342.153;1234.190;919.981;1429.585;2707.217;2610.364;1494.066;3593.943;1637.289;1313.502;2522.908;327.027;1466.466;2807.367;2732.910;989.567;707.421;1664.241;1213.430;2612.856;697.477;1224.216;3028.152;2207.474;3154.966;3547.674;3045.197;683.278;2194.095;1714.385;1440.398;2672.778;2941.035;2435.587;521.822;2562.380;180.531;688.004;3328.780;1438.400;514.564;2454.954;593.105;2365.928;878.101;118.944;3481.991;206.901;1826.553;1260.950;2388.265;3058.943;2141.748;2082.131;389.089;2542.527;711.030;1797.588;99.472;1103.207;3074.734;2042.420;1971.456;1294.376,2981.922;1027.161;472.895;1993.688;959.580;2757.802;665.830;2787.708;2157.556;151.405;2041.698;2405.228;3410.148;2861.923;2733.849;1821.440;121.630;2940.545;45.166;1949.738;2072.795;412.491;258.267;2036.891;1775.875;1116.293;131.597;2289.179;415.313;74.107;988.525;1084.410;645.799;273.431;2837.215;1433.253;852.716;1853.713;933.647;3086.349;1711.522;2246.256;3535.386;1309.362;808.591;3555.694;2106.445;3533.158;3454.873;2537.266;37.463;2205.240;930.512;498.289;1350.864;709.846;2758.455;3395.379;127.188;889.825;926.070;511.751;3393.136;859.084;1281.957;149.394;888.962;3210.253;3504.202;2393.983;1089.252;181.290;3081.757;558.880;1001.926;1952.005;876.671;3025.035;1834.245;1714.152;3261.318;3323.029;844.550;68.856;2432.139;941.732;34.958;330.512;1528.199;401.647;746.249;2684.203;1621.097;376.316;770.847;3316.551;-3.713;2278.850;2308.536;2473.786
4,5.436818599700928,3,-505.54090449996573,505.54090449996573,1.3074790462838803,3260.598;1146.466;2934.579;101.531;352.674;2172.556;1895.109;1541.429;1214.132;2235.693;1595.452;2685.563;1890.710;2036.249;2369.232;3593.010;2903.096;1504.014;3200.624;2996.057;244.677;2560.656;2839.792;2688.165;2533.500;1994.904;450.429;3438.048;1500.292;805.413;2630.783;3567.831;914.803;2380.432;2204.937;2630.193;3325.690;1217.846;935.711;1413.563;2708.294;2608.628;1502.940;3610.151;1621.513;1309.706;2517.972;317.940;1461.655;2823.750;2717.122;990.956;716.029;1661.384;1220.609;2617.381;713.409;1240.559;3043.757;2192.278;3151.156;3563.908;3061.605;681.755;2182.655;1730.243;1425.534;2656.461;2924.627;2445.691;521.821;2565.538;196.263;673.864;3327.866;1441.578;514.128;2444.360;582.840;2350.034;862.243;102.625;3497.928;194.221;1825.183;1277.337;2400.892;3062.387;2142.671;2066.131;375.900;2526.496;718.058;1800.457;113.815;1086.855;3058.388;2058.640;1955.490;1278.125,2974.611;1043.581;478.589;1977.232;960.450;2742.693;681.740;2784.218;2141.703;135.010;2045.729;2408.815;3425.190;2873.775;2731.918;1836.505;105.175;2926.717;61.445;1941.307;2089.251;422.341;274.587;2035.510;1773.150;1100.767;146.172;2304.110;426.980;60.967;1001.592;1081.921;632.406;276.706;2853.660;1417.538;836.333;1868.802;930.991;3102.295;1698.722;2242.698;3551.834;1301.834;824.414;3560.643;2106.956;3548.567;3439.581;2553.627;52.171;2220.442;946.966;501.453;1365.238;719.049;2774.751;3411.818;143.638;901.207;924.259;507.214;3376.757;842.800;1298.389;133.222;877.540;3226.679;3520.578;2387.855;1095.828;180.880;3066.126;572.335;1017.729;1941.491;879.951;3040.892;1850.439;1729.587;3249.408;3332.799;834.690;54.795;2430.265;925.313;19.159;326.393;1512.270;417.400;730.040;2675.718;1636.010;370.906;758.208;3300.096;-20.110;2262.409;2323.538;2489.957
5,7.3668928146362305,4,-508.2261522064705,508.2261522064705,0.3890556936945997,3250.239;1142.368;2933.651;97.584;351.219;2158.055;1891.612;1557.455;1229.006;2220.337;1595.055;2683.436;1906.719;2032.488;2378.356;3608.549;2886.630;1493.193;3205.132;3012.258;248.352;2563.801;2834.987;2689.394;2533.027;2008.255;465.232;3453.614;1490.650;820.492;2633.770;3560.263;929.523;2380.575;2214.914;2641.328;3321.484;1207.582;951.872;1409.332;2710.615;2605.463;1515.635;3595.076;1616.961;1308.277;2516.774;332.538;1447.147;2839.707;2723.915;975.747;730.684;1661.312;1236.461;2602.949;699.976;1244.677;3060.214;2179.578;3149.185;3580.268;3065.177;669.031;2188.935;1739.204;1441.605;2645.591;2921.412;2461.838;521.332;2566.130;196.359;657.593;3328.651;1441.594;512.544;2436.916;598.213;2344.150;853.731;89.244;3501.902;178.166;1825.158;1263.023;2401.576;3069.913;2127.269;2057.031;363.641;2532.093;709.460;1799.838;104.715;1083.511;3053.614;2075.042;1939.104;1274.709,2989.392;1048.647;484.595;1973.202;961.848;2726.491;674.452;2768.252;2155.283;126.876;2052.943;2409.536;3441.572;2880.490;2747.172;1850.779;93.851;2939.871;67.690;1944.621;2093.697;435.417;277.809;2033.290;1780.582;1112.991;131.218;2313.095;437.604;73.530;1000.847;1095.763;617.560;276.386;2870.159;1411.849;832.537;1866.715;923.638;3105.483;1684.491;2241.819;3568.277;1312.099;809.216;3566.251;2105.182;3559.124;3423.349;2567.828;56.179;2211.092;963.387;504.357;1374.084;733.447;2764.848;3413.950;155.130;886.931;921.559;491.647;3372.270;826.402;1310.660;122.146;861.409;3232.672;3525.187;2378.322;1101.306;183.407;3079.992;577.143;1021.505;1934.388;879.136;3051.413;1838.310;1723.513;3240.197;3347.820;833.650;59.169;2434.988;936.061;2.886;323.025;1505.756;424.500;729.922;2659.599;1626.269;367.341;760.053;3296.131;-20.766;2245.918;2339.896;2495.694
6,9.07990837097168,5,-509.8610924518591,509.8610924518591,0.3085684505378601,3234.171;1141.746;2944.395;96.751;352.664;2141.692;1879.137;1564.052;1243.779;2205.703;1590.182;2693.460;1922.561;2032.818;2373.283;3592.560;2883.189;1489.981;3207.062;3028.426;248.261;2568.119;2830.470;2695.179;2523.414;2023.025;480.853;3465.666;1505.067;836.544;2649.160;3544.091;914.041;2378.906;2229.853;2657.553;3317.587;1191.396;968.338;1405.079;2713.391;2604.051;1519.088;3601.905;1600.861;1307.489;2515.496;317.121;1445.437;2829.145;2714.371;965.285;747.072;1661.642;1221.736;2586.659;715.119;1244.870;3063.989;2163.243;3152.330;3596.604;3065.565;652.795;2205.083;1752.306;1445.228;2631.300;2921.974;2475.004;528.811;2559.524;212.253;641.266;3335.085;1448.200;499.964;2423.977;614.666;2329.490;837.529;73.004;3501.871;161.777;1809.082;1260.002;2417.410;3082.277;2110.840;2072.826;347.326;2547.106;693.443;1798.644;88.563;1083.335;3052.302;2078.817;1952.444;1289.808,3005.792;1053.252;496.680;1970.437;969.115;2710.140;676.857;2765.381;2171.140;111.382;2067.371;2405.497;3431.377;2886.911;2762.101;1867.136;90.440;2942.697;77.738;1928.574;2097.511;424.594;279.135;2034.641;1795.958;1127.342;114.787;2326.833;421.977;89.864;1012.919;1109.013;604.224;284.628;2886.547;1403.016;831.650;1879.547;907.489;3106.518;1696.749;2238.163;3573.005;1307.695;803.055;3573.601;2105.034;3575.342;3418.591;2584.228;71.166;2195.114;979.787;510.097;1390.295;749.676;2748.606;3414.786;156.867;873.572;908.030;475.298;3369.048;810.025;1326.899;111.256;858.039;3247.475;3528.188;2362.117;1109.373;181.632;3094.336;569.975;1025.895;1919.830;864.810;3067.481;1822.681;1715.438;3255.817;3332.188;825.186;75.281;2451.109;937.144;-11.020;321.003;1519.512;408.866;741.949;2671.315;1610.042;367.105;774.187;3290.836;-16.096;2244.416;2325.537;2486.105
7,10.953709840774536,6,-511.70468573643575,511.70468573643575,0.1406427448742301,3248.180;1143.472;2950.297;96.086;354.711;2137.637;1888.211;1561.504;1242.885;2205.959;1589.662;2706.709;1937.487;2031.632;2358.341;3588.797;2883.911;1492.176;3211.570;3028.440;247.767;2559.170;2827.201;2701.923;2517.839;2022.530;496.658;3481.806;1508.998;851.215;2635.773;3555.664;923.539;2380.106;2234.761;2668.012;3313.313;1189.097;978.398;1403.500;2718.395;2620.130;1520.338;3590.440;1612.911;1305.107;2499.421;306.502;1447.573;2839.609;2698.144;951.648;749.507;1663.429;1206.285;2598.498;713.024;1243.434;3063.884;2156.842;3153.781;3606.815;3065.111;651.157;2214.164;1747.988;1444.331;2638.983;2922.132;2481.752;528.900;2561.614;225.983;628.983;3337.688;1447.463;486.839;2409.271;605.029;2318.095;825.523;58.785;3504.160;152.097;1806.229;1258.594;2403.468;3086.788;2099.619;2066.848;336.399;2547.011;706.031;1800.647;73.286;1083.996;3059.357;2094.817;1938.772;1297.348,3006.791;1060.213;497.065;1966.113;980.102;2706.833;684.430;2765.520;2163.197;120.139;2080.169;2409.799;3447.174;2889.011;2746.973;1858.962;92.448;2943.455;91.848;1929.294;2101.330;439.076;277.825;2036.665;1812.355;1131.181;122.500;2321.295;406.154;78.192;998.782;1122.556;617.954;281.397;2890.747;1411.393;828.475;1864.270;893.643;3105.919;1682.129;2254.201;3574.315;1321.268;811.979;3584.529;2088.947;3589.265;3416.018;2578.170;55.650;2203.878;983.368;521.422;1382.735;763.037;2736.298;3412.434;150.262;885.388;912.257;473.807;3367.719;805.488;1338.210;106.261;851.372;3259.704;3530.175;2346.203;1123.385;193.319;3108.759;553.900;1027.934;1929.401;872.136;3083.459;1826.075;1702.204;3245.587;3324.852;825.694;65.041;2456.365;937.660;4.716;331.453;1527.844;398.250;749.303;2685.255;1605.844;362.069;758.686;3293.065;-6.460;2228.471;2338.084;2470.178
8,12.850434303283691,7,-514.1499893954273,514.1499893954273,0.3256925078747939,3252.568;1147.575;2962.972;89.936;367.632;2137.249;1904.367;1566.391;1241.277;2191.296;1603.586;2720.926;1927.601;2029.527;2341.914;3599.055;2882.454;1483.555;3227.680;3044.301;253.285;2543.007;2819.571;2715.071;2530.658;2037.239;513.117;3486.726;1495.145;837.968;2633.315;3563.515;909.815;2373.132;2235.610;2654.798;3311.508;1174.069;994.424;1413.829;2708.061;2624.094;1515.320;3598.625;1603.153;1301.646;2496.010;314.781;1455.768;2854.346;2690.586;935.337;742.510;1661.991;1215.575;2614.503;699.986;1249.702;3047.858;2171.856;3141.263;3590.960;3063.489;658.171;2209.091;1732.534;1443.460;2655.092;2923.410;2465.830;537.258;2571.552;214.409;616.044;3352.949;1432.163;470.789;2424.752;611.494;2318.327;810.837;70.506;3502.952;151.518;1806.604;1252.241;2390.214;3102.188;2102.276;2052.140;324.120;2532.279;717.137;1803.398;56.909;1079.431;3044.509;2097.940;1935.666;1313.499,3022.692;1074.512;482.854;1961.751;996.151;2705.316;700.574;2766.833;2147.395;134.587;2073.473;2419.076;3463.441;2895.862;2734.710;1845.369;101.405;2942.516;76.028;1924.697;2109.091;455.484;275.860;2037.793;1828.847;1124.597;114.689;2310.729;418.311;63.821;985.347;1138.924;603.327;270.072;2892.036;1400.402;833.409;1853.428;908.996;3102.786;1665.715;2256.811;3574.299;1337.557;828.185;3595.766;2084.628;3605.598;3413.964;2593.851;39.752;2220.079;982.168;519.341;1384.926;773.794;2720.152;3406.328;166.292;869.941;924.201;485.268;3364.327;805.384;1354.468;90.158;845.809;3251.901;3536.816;2361.175;1139.271;209.308;3121.920;537.540;1021.693;1943.809;856.666;3099.922;1810.258;1716.546;3232.673;3309.871;813.545;56.071;2461.818;925.026;-1.877;334.301;1544.019;382.535;754.939;2696.806;1592.073;372.084;761.219;3302.929;-22.379;2221.748;2339.300;2453.704
9,14.553606986999512,8,-516.9041618758521,516.9041618758521,0.40216504253966784,3267.949;1140.962;2979.279;79.090;364.632;2138.760;1912.169;1557.378;1229.227;2204.854;1604.390;2716.954;1941.655;2017.215;2355.893;3588.188;2882.259;1490.864;3232.070;3055.456;263.966;2556.668;2804.324;2729.230;2545.190;2021.805;519.226;3502.829;1505.812;827.973;2617.265;3579.492;921.986;2360.730;2233.588;2647.632;3315.740;1174.468;989.243;1406.440;2693.375;2623.025;1507.587;3596.642;1594.057;1303.518;2494.381;330.696;1469.046;2870.749;2701.923;925.843;731.660;1658.159;1227.785;2630.938;684.599;1244.483;3044.458;2177.431;3129.011;3593.113;3064.206;668.501;2224.946;1717.669;1448.330;2644.496;2928.225;2471.664;548.180;2573.755;226.530;600.184;3353.151;1430.394;471.394;2440.757;595.670;2334.182;800.906;56.063;3511.089;135.955;1811.831;1249.925;2374.336;3103.160;2086.673;2062.332;311.504;2519.008;732.324;1797.400;46.476;1073.660;3032.353;2096.886;1934.375;1305.380,3036.245;1075.975;495.550;1967.507;1011.408;2704.440;715.623;2763.002;2156.444;150.898;2083.620;2427.346;3477.021;2881.793;2748.331;1829.751;116.046;2943.404;74.616;1931.123;2109.798;467.596;262.671;2022.468;1844.790;1140.349;106.504;2326.640;430.553;68.370;968.988;1128.536;588.221;279.067;2895.601;1388.297;845.769;1838.969;924.579;3101.238;1650.091;2256.714;3574.161;1353.594;816.574;3610.931;2083.592;3590.511;3406.712;2600.165;26.452;2219.320;979.602;531.960;1399.836;789.763;2705.744;3401.446;169.880;865.855;910.039;471.646;3359.275;807.104;1345.856;74.114;858.724;3266.660;3540.674;2375.925;1155.227;206.418;3138.197;521.628;1023.023;1952.663;841.958;3109.693;1806.741;1708.385;3219.360;3323.877;799.285;51.019;2472.026;911.707;-12.240;319.733;1535.139;384.416;762.857;2681.341;1576.734;357.114;776.731;3315.501;-21.877;2216.395;2337.110;2460.249
10,16.419148445129395,9,-517.724099409046,517.724099409046,0.1878959825928612,3254.279;1125.201;2994.523;69.889;375.869;2135.456;1921.968;1569.814;1212.976;2191.517;1610.180;2732.848;1958.023;2012.129;2354.058;3599.644;2893.746;1476.489;3233.481;3071.368;262.387;2541.059;2805.613;2716.197;2561.591;2036.031;503.848;3512.013;1490.113;816.155;2623.270;3586.185;921.502;2373.618;2246.213;2662.601;3314.898;1161.057;1004.144;1395.124;2705.825;2622.272;1522.310;3599.927;1610.127;1289.519;2493.586;321.613;1484.228;2884.719;2686.198;913.447;741.473;1645.518;1244.053;2642.096;669.538;1235.298;3045.097;2189.960;3113.909;3605.130;3078.219;676.917;2212.420;1701.258;1432.278;2659.685;2913.772;2486.102;550.778;2559.146;242.593;607.587;3363.628;1423.955;457.871;2425.306;602.182;2319.356;786.633;40.120;3505.674;120.611;1810.229;1255.288;2388.591;3118.493;2071.628;2062.587;295.258;2502.700;716.513;1811.622;30.291;1059.210;3030.620;2095.925;1937.967;1290.923,3022.221;1091.610;485.626;1953.767;998.495;2702.807;718.377;2757.999;2158.741;135.908;2099.761;2412.139;3493.236;2894.871;2764.396;1833.939;101.353;2935.783;70.113;1915.197;2123.784;483.883;274.759;2037.053;1830.506;1125.502;90.325;2342.342;446.756;84.302;981.798;1136.506;573.205;290.599;2886.711;1394.019;834.389;1825.756;911.867;3110.846;1644.824;2257.748;3575.889;1369.731;800.422;3595.182;2080.802;3596.609;3414.163;2616.155;35.944;2205.310;975.674;539.727;1415.496;777.564;2713.249;3415.417;170.645;849.790;924.391;479.323;3370.613;814.324;1361.672;58.239;874.919;3253.973;3555.929;2391.452;1163.841;193.392;3154.563;506.437;1016.433;1967.728;827.018;3125.916;1819.339;1696.714;3227.551;3308.270;786.502;59.915;2471.623;925.329;3.535;335.185;1550.511;400.125;778.972;2664.936;1561.642;365.287;777.840;3314.881;-12.328;2215.866;2337.786;2464.279
