eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-506.7791042628252,506.7791042628252,4.530953937941182,351.121;2740.499;888.977;497.274;1193.208;298.798;2419.117;2903.738;3537.871;2288.379;777.324;1976.499;1964.016;842.674;409.413;1798.773;547.590;1917.670;1393.224;2477.979;1342.538;3406.176;2798.489;2188.923;2214.835;2314.755;966.541;2700.562;1032.590;2553.754;233.232;2483.491;1987.804;1993.775;1247.503;621.407;1950.957;186.369;2972.007;2559.841;159.002;275.532;37.238;3579.497;2157.998;647.060;1311.762;3109.812;1620.920;3496.931;488.375;2576.428;3315.414;3367.312;3370.690;2421.987;3380.373;1887.220;1616.118;112.599;3092.776;657.104;2621.914;3482.526;3233.937;3003.737;2125.828;1301.253;593.391;1584.762;2736.671;1592.186;469.884;655.352;3590.774;967.867;3158.155;590.258;3417.963;1440.601;2349.646;2558.638;1443.410;3282.575;194.104;1782.735;898.699;1254.495;2667.190;1300.165;2270.672;3507.231;1519.806;227.771;282.913;741.118;1035.077;1373.291;3006.674;295.473,2955.006;2939.966;1199.145;2432.274;3540.369;3453.117;2411.798;3214.662;1251.208;2273.996;678.576;1253.824;3545.197;2705.872;2999.016;511.310;53.925;3086.188;2563.004;3083.545;3101.776;2864.895;1717.575;335.449;1129.287;2308.401;2102.390;961.438;203.592;3276.908;1091.897;1193.145;204.071;105.712;454.071;358.564;583.851;543.173;1124.605;2015.282;1252.958;1257.895;2209.340;252.827;2151.254;1122.834;907.752;1891.677;2006.792;2141.483;2179.932;271.322;2014.985;1395.534;746.562;1367.608;661.019;1750.905;217.896;152.709;2401.573;252.285;2137.374;2681.246;3049.186;1843.573;449.625;841.358;981.885;2999.018;2729.910;934.685;3136.958;879.078;181.179;1874.743;1719.444;3233.857;1239.037;3049.385;295.315;382.786;2823.526;3111.902;1313.554;354.010;3091.089;396.378;419.734;1530.010;98.903;444.956;63.124;1481.794;1700.855;297.654;776.908;2727.730;710.514;1600.628
2,1.6908726692199707,1,-514.7955301859743,514.7955301859743,2.6195977437591864,335.121;2756.499;904.977;481.274;1209.208;282.798;2435.117;2887.738;3553.871;2272.379;793.324;1992.499;1980.016;826.674;425.413;1814.773;563.590;1933.670;1409.224;2493.979;1326.538;3422.176;2782.489;2204.923;2198.835;2298.755;950.541;2684.562;1016.590;2537.754;249.232;2467.491;2003.804;2009.775;1231.503;605.407;1934.957;202.369;2988.007;2543.841;143.002;291.532;21.238;3563.497;2141.998;663.060;1327.762;3125.812;1604.920;3512.931;472.375;2592.428;3331.414;3383.312;3354.690;2437.987;3396.373;1871.220;1600.118;96.599;3076.776;641.104;2637.914;3498.526;3217.937;2987.737;2109.828;1285.253;577.391;1600.762;2752.671;1576.186;453.884;671.352;3606.774;983.867;3142.155;606.258;3401.963;1424.601;2365.646;2542.638;1459.410;3298.575;210.104;1766.735;882.699;1270.495;2683.190;1316.165;2254.672;3523.231;1535.806;211.771;266.913;757.118;1019.077;1357.291;3022.674;311.473,2939.006;2923.966;1215.145;2448.274;3524.369;3469.117;2427.798;3230.662;1267.208;2257.996;694.576;1269.824;3561.197;2689.872;2983.016;527.310;37.925;3102.188;2547.004;3099.545;3117.776;2880.895;1701.575;319.449;1113.287;2324.401;2118.390;945.438;219.592;3292.908;1107.897;1177.145;220.071;89.712;470.071;374.564;599.851;527.173;1108.605;1999.282;1236.958;1241.895;2193.340;268.827;2167.254;1138.834;923.752;1907.677;1990.792;2125.483;2195.932;255.322;2030.985;1411.534;762.562;1383.608;645.019;1734.905;201.896;136.709;2417.573;236.285;2153.374;2697.246;3033.186;1827.573;465.625;825.358;965.885;2983.018;2713.910;950.685;3152.958;863.078;165.179;1858.743;1703.444;3249.857;1223.037;3033.385;311.315;398.786;2839.526;3127.902;1329.554;338.010;3075.089;380.378;435.734;1546.010;82.903;428.956;47.124;1465.794;1716.855;281.654;760.908;2711.730;694.514;1616.628
3,3.5135509967803955,2,-518.720922455126,518.720922455126,1.4381595022410871,318.881;2740.646;921.288;469.040;1204.987;277.882;2438.343;2902.553;3570.102;2286.774;804.597;1977.479;1984.054;840.824;441.526;1798.938;549.420;1945.209;1396.878;2488.323;1310.411;3438.040;2797.330;2208.613;2182.652;2310.285;958.148;2668.367;1021.994;2526.457;233.504;2479.661;1987.948;2026.002;1215.178;595.910;1950.866;186.459;2977.246;2536.856;126.845;307.791;35.675;3547.267;2126.034;666.281;1343.821;3142.038;1596.385;3528.915;485.098;2608.736;3316.549;3388.988;3338.378;2454.135;3412.653;1884.525;1609.277;80.430;3060.450;624.779;2645.363;3482.794;3201.650;2971.497;2106.826;1269.140;561.484;1605.664;2768.055;1591.487;445.627;687.674;3622.950;970.477;3144.333;608.366;3385.764;1439.036;2381.538;2526.338;1462.339;3314.858;225.866;1768.081;898.415;1286.765;2699.452;1300.274;2263.681;3525.776;1524.522;207.563;250.746;772.005;1002.933;1354.413;3008.216;326.835,2923.562;2931.660;1206.080;2443.168;3538.989;3485.414;2437.103;3228.121;1283.353;2266.308;710.534;1255.464;3577.498;2685.821;2993.807;517.187;22.973;3117.583;2533.277;3085.061;3133.817;2895.822;1685.256;317.996;1127.823;2340.392;2134.695;929.270;204.524;3308.707;1091.964;1161.193;236.238;73.618;486.094;390.240;615.919;542.728;1123.939;1995.027;1220.738;1256.449;2178.968;284.988;2151.387;1144.347;939.886;1923.983;1984.197;2140.905;2200.627;239.150;2043.876;1421.330;778.754;1376.206;628.791;1718.609;185.689;124.885;2411.723;220.058;2157.061;2713.432;3016.900;1811.250;471.278;809.086;980.607;2974.742;2716.017;966.767;3148.596;847.149;149.019;1867.310;1702.001;3258.135;1206.796;3017.165;295.612;415.086;2841.150;3144.194;1343.436;336.461;3083.541;364.423;450.456;1543.096;66.927;434.514;30.879;1479.287;1732.898;296.370;769.707;2709.995;709.975;1601.076
4,5.3591039180755615,3,-521.2233808742742,521.2233808742742,0.9333150836590317,302.546;2753.028;937.427;469.322;1220.968;263.429;2442.611;2918.901;3573.773;2277.815;820.814;1963.661;2000.120;856.679;457.551;1795.743;564.958;1961.091;1386.753;2498.443;1305.389;3452.480;2813.697;2219.449;2190.187;2324.945;943.924;2652.229;1006.410;2514.811;234.519;2465.161;1990.336;2011.503;1198.715;590.279;1958.061;170.987;2989.832;2523.061;112.881;319.423;46.854;3530.938;2125.116;678.656;1360.270;3145.900;1612.404;3543.930;469.441;2620.933;3300.363;3404.305;3334.207;2468.618;3421.777;1881.737;1622.259;84.724;3062.304;613.843;2658.850;3497.602;3191.339;2966.024;2104.417;1252.687;554.721;1605.789;2756.250;1580.776;457.011;686.690;3639.355;954.147;3159.671;613.451;3382.150;1442.990;2397.668;2522.161;1474.117;3325.545;242.142;1752.773;883.900;1303.226;2702.376;1284.031;2263.518;3509.755;1508.286;193.249;234.293;777.511;988.236;1343.671;2994.186;343.232,2907.243;2919.356;1219.562;2458.209;3543.844;3501.721;2444.073;3225.788;1292.751;2251.967;700.711;1256.164;3568.084;2670.326;2979.209;516.319;6.692;3133.568;2516.940;3098.270;3139.962;2899.310;1669.177;316.018;1118.327;2356.713;2121.688;927.507;194.177;3325.085;1085.587;1171.915;240.920;70.955;502.413;394.210;621.207;552.537;1126.386;1997.978;1204.336;1242.209;2162.884;283.296;2144.031;1140.508;956.187;1927.154;1969.405;2150.361;2216.614;234.391;2060.179;1413.968;783.898;1387.126;622.592;1723.353;169.243;108.624;2427.468;217.116;2156.870;2698.672;3016.298;1809.079;471.117;792.837;984.702;2961.877;2708.003;983.040;3164.537;842.113;132.738;1853.225;1690.190;3261.422;1199.727;3020.142;279.828;415.397;2833.989;3144.722;1359.406;338.235;3098.916;348.082;463.138;1558.861;50.511;450.564;40.901;1495.158;1749.169;295.544;770.027;2717.494;710.708;1584.783
5,7.247283935546875,4,-523.176326788803,523.176326788803,0.4776744753980925,297.330;2762.102;929.515;485.320;1213.958;247.049;2458.719;2909.334;3578.676;2263.406;810.874;1971.260;2010.017;841.151;463.677;1797.267;552.361;1947.662;1402.768;2483.584;1303.913;3436.939;2799.047;2207.668;2180.355;2309.777;930.889;2635.751;992.918;2528.504;221.433;2470.727;1996.691;2009.864;1195.992;586.410;1960.680;154.767;3005.937;2528.911;111.593;332.737;31.111;3538.725;2119.273;677.429;1360.301;3142.101;1609.340;3560.339;453.688;2627.062;3315.629;3420.329;3345.569;2460.056;3429.887;1897.211;1638.563;69.381;3078.382;614.780;2656.191;3513.848;3187.412;2966.618;2094.356;1251.448;556.029;1612.688;2741.174;1568.500;457.890;684.160;3626.750;940.315;3175.999;613.770;3377.837;1433.276;2396.128;2522.923;1489.710;3334.294;235.987;1736.755;898.770;1304.692;2704.406;1299.055;2279.591;3494.550;1500.059;176.857;233.995;779.313;1003.382;1328.446;2977.909;348.802,2908.715;2916.763;1235.053;2473.218;3558.245;3517.464;2460.232;3241.234;1300.342;2235.605;694.426;1272.178;3572.726;2653.874;2970.892;522.377;-7.900;3119.875;2508.575;3106.619;3145.048;2883.318;1671.794;301.579;1130.124;2368.394;2106.380;914.723;178.053;3338.418;1075.357;1165.371;238.063;68.673;505.579;396.297;633.033;568.584;1134.497;1995.140;1202.009;1225.867;2175.581;285.912;2148.038;1146.630;962.291;1926.477;1978.138;2165.981;2212.385;229.907;2044.843;1399.378;786.272;1402.891;619.946;1707.608;166.676;110.023;2443.877;212.765;2167.821;2708.346;3019.760;1801.624;473.420;786.069;980.653;2952.551;2691.865;985.179;3168.973;843.526;126.937;1836.945;1698.646;3267.245;1194.819;3021.096;291.028;419.234;2824.996;3147.556;1361.648;345.472;3115.365;339.642;470.248;1574.549;48.142;453.778;27.078;1510.934;1755.291;302.423;754.259;2725.057;715.072;1580.722
6,8.946402072906494,5,-524.6424277791571,524.6424277791571,0.1797324816263781,294.488;2747.786;941.887;501.297;1215.836;235.470;2462.301;2911.004;3586.276;2247.285;794.831;1959.827;2008.928;833.144;469.471;1807.479;539.094;1961.514;1394.366;2468.522;1295.449;3443.359;2801.626;2199.560;2191.168;2321.398;914.538;2636.849;1007.552;2544.454;232.476;2484.649;1981.290;2024.544;1191.889;574.859;1954.992;163.050;3005.005;2543.231;110.466;338.782;17.115;3550.524;2113.297;661.671;1354.667;3135.084;1593.749;3568.298;439.921;2614.380;3327.528;3408.614;3354.742;2445.122;3420.032;1903.239;1626.101;69.862;3092.948;617.779;2643.261;3515.365;3186.046;2967.897;2108.082;1253.467;556.413;1621.210;2749.475;1584.037;444.034;691.023;3612.050;953.929;3192.269;615.990;3375.508;1438.134;2411.328;2525.807;1498.814;3344.196;221.700;1720.684;898.548;1302.262;2713.034;1313.244;2293.605;3491.823;1508.102;168.970;239.029;782.283;1018.722;1326.708;2969.025;349.546,2903.571;2932.441;1221.533;2462.866;3574.606;3532.199;2468.103;3229.481;1313.497;2219.378;680.575;1278.429;3564.506;2658.527;2974.033;516.811;4.474;3129.072;2492.853;3112.515;3146.831;2893.705;1657.512;287.988;1127.233;2384.694;2121.070;898.935;162.176;3354.769;1065.092;1174.555;239.474;56.290;509.028;399.280;646.653;560.114;1148.324;1983.394;1195.493;1230.814;2165.280;290.978;2139.928;1160.109;963.201;1924.545;1962.385;2181.159;2225.011;221.509;2046.115;1405.999;790.997;1418.817;615.530;1710.308;182.231;95.190;2441.078;215.221;2177.262;2695.031;3017.639;1800.746;460.242;786.985;968.669;2936.466;2677.666;998.084;3166.905;853.880;121.449;1822.785;1685.270;3282.930;1182.932;3035.800;307.274;418.741;2828.271;3145.409;1354.673;347.491;3118.903;337.062;474.347;1567.658;32.923;454.501;11.401;1513.807;1758.679;289.336;737.864;2719.182;729.414;1583.803
7,10.792377710342407,6,-526.8243818100426,526.8243818100426,0.14495954470201317,283.286;2731.453;954.582;488.815;1209.101;243.069;2467.206;2926.856;3594.728;2262.161;779.135;1972.816;1993.177;817.596;470.561;1809.136;532.591;1949.796;1404.160;2483.780;1298.228;3456.009;2788.514;2186.433;2176.839;2325.061;901.145;2624.759;993.930;2529.925;218.614;2500.517;1964.905;2039.363;1203.406;571.104;1952.621;149.064;3020.755;2554.971;106.948;347.826;1.717;3554.930;2097.164;673.226;1349.850;3131.203;1598.696;3583.399;454.377;2625.564;3320.445;3392.313;3361.328;2432.807;3434.014;1917.865;1610.533;54.098;3095.791;619.051;2654.324;3523.256;3178.126;2971.993;2124.458;1257.788;541.493;1636.839;2759.207;1595.118;453.795;697.250;3601.314;967.105;3208.478;631.202;3386.058;1426.103;2395.298;2541.905;1485.436;3351.678;216.502;1728.073;889.251;1292.606;2713.336;1299.499;2300.969;3478.065;1501.964;167.913;238.782;779.755;1034.808;1341.062;2953.040;351.707,2896.559;2942.993;1224.070;2476.206;3588.359;3548.012;2474.305;3244.534;1301.972;2231.335;664.250;1294.573;3548.313;2643.438;2985.944;531.434;-6.567;3141.765;2493.669;3128.173;3162.728;2881.587;1641.211;271.804;1111.496;2387.768;2122.303;889.597;145.782;3368.715;1055.937;1190.501;249.267;65.886;506.063;412.734;644.439;546.813;1132.644;1997.486;1204.886;1224.016;2149.726;292.900;2123.763;1151.758;964.406;1910.827;1946.473;2179.840;2211.458;220.671;2055.724;1422.150;798.324;1420.817;625.386;1711.155;168.531;79.349;2455.963;204.417;2164.776;2710.513;3003.781;1805.665;472.093;783.458;980.872;2921.748;2662.059;1014.128;3171.501;859.035;117.904;1838.388;1699.450;3297.772;1187.796;3040.108;291.469;434.811;2833.813;3158.045;1366.127;350.341;3102.885;330.586;468.485;1582.202;16.537;446.744;1.103;1510.333;1767.086;302.219;732.425;2706.680;714.645;1590.003
8,12.66461706161499,7,-528.7661545291778,528.7661545291778,0.2812257875141896,269.916;2716.372;966.690;480.766;1192.953;259.175;2475.316;2933.886;3603.484;2267.148;792.210;1988.729;1977.082;807.883;482.970;1824.433;538.522;1965.439;1420.394;2493.255;1314.268;3446.284;2772.259;2198.320;2160.533;2320.017;884.785;2608.574;977.634;2537.008;219.944;2516.941;1964.749;2055.753;1188.418;555.085;1958.104;132.737;3008.801;2570.797;109.600;338.735;-14.459;3544.853;2092.233;676.115;1334.110;3118.853;1614.816;3586.444;466.185;2641.756;3335.709;3406.666;3346.264;2416.508;3450.387;1903.179;1595.257;37.794;3111.792;603.157;2638.682;3539.438;3164.335;2965.643;2113.198;1273.771;555.827;1629.503;2743.476;1611.370;439.638;681.642;3613.182;983.450;3224.967;644.258;3372.857;1409.807;2389.481;2543.779;1500.627;3360.922;232.433;1713.579;873.032;1303.685;2727.915;1283.399;2297.107;3461.704;1517.735;151.915;234.916;795.544;1025.371;1325.644;2962.978;342.799,2880.527;2927.543;1238.645;2463.197;3598.230;3564.404;2489.444;3260.812;1288.613;2235.590;650.401;1306.207;3546.258;2657.120;2999.306;534.716;6.324;3126.020;2479.239;3144.493;3178.535;2897.046;1654.394;273.941;1098.028;2384.367;2136.922;889.262;129.842;3374.580;1040.782;1194.694;265.436;52.056;492.774;425.878;659.847;541.363;1144.956;1982.804;1213.501;1210.164;2163.853;280.062;2120.772;1167.097;977.922;1894.634;1958.682;2195.679;2197.770;233.507;2041.189;1438.112;783.525;1416.107;612.856;1695.112;181.958;68.561;2449.720;189.101;2154.985;2705.770;2987.469;1790.987;487.980;768.696;996.531;2936.496;2667.632;1001.865;3175.628;843.361;119.859;1854.190;1715.840;3313.404;1171.987;3024.844;282.357;438.847;2817.777;3173.524;1350.161;334.339;3094.249;318.106;454.583;1568.151;0.947;444.759;2.868;1526.261;1771.614;318.449;748.060;2722.047;729.998;1605.601
9,14.35707139968872,8,-530.1679718731767,530.1679718731767,0.3713939615372783,253.613;2726.472;953.657;464.649;1194.580;259.286;2472.008;2918.464;3619.521;2253.690;779.314;2002.135;1966.827;821.536;498.648;1829.750;522.699;1980.673;1416.776;2509.384;1316.810;3437.905;2761.778;2214.521;2157.101;2335.808;888.321;2592.143;961.529;2522.648;207.643;2513.234;1953.720;2043.567;1199.067;565.786;1942.971;118.686;2994.942;2586.977;112.585;350.973;0.886;3560.742;2088.122;684.625;1322.783;3129.126;1616.942;3602.538;465.215;2655.482;3329.176;3419.048;3342.369;2408.785;3457.998;1917.364;1579.081;21.698;3105.103;588.764;2632.311;3544.462;3176.598;2950.114;2122.286;1277.588;545.599;1632.643;2748.481;1627.857;430.770;681.779;3597.686;986.956;3235.188;660.602;3362.399;1400.690;2389.371;2544.469;1499.593;3352.783;228.790;1697.513;875.604;1315.624;2742.197;1267.978;2311.553;3463.556;1534.199;142.962;223.319;804.350;1035.501;1327.526;2964.688;358.366,2893.271;2926.121;1254.953;2476.171;3588.788;3571.402;2501.917;3275.179;1272.257;2219.833;665.820;1301.284;3561.316;2646.225;2984.261;519.072;22.656;3133.005;2465.653;3148.164;3189.654;2891.165;1667.282;284.416;1088.803;2400.339;2153.332;901.437;141.867;3390.580;1024.470;1209.613;262.146;39.008;476.705;413.988;676.017;529.036;1152.731;1969.524;1199.818;1213.013;2172.170;295.961;2120.066;1181.784;988.583;1904.837;1946.218;2187.262;2181.400;224.066;2054.377;1451.083;787.095;1431.820;604.690;1701.238;169.403;52.307;2463.814;180.155;2168.517;2707.216;2972.223;1775.388;486.318;779.112;982.999;2949.182;2683.006;1011.048;3172.484;845.972;103.876;1845.561;1701.285;3325.036;1183.380;3034.702;278.563;437.830;2802.631;3189.863;1349.094;341.284;3094.181;325.406;469.979;1563.298;-11.839;432.582;-12.995;1532.118;1785.883;313.726;735.086;2738.184;726.869;1596.388
10,16.197344303131104,9,-531.9829491638018,531.9829491638018,0.16046584998789454,242.309;2741.274;966.576;474.968;1183.693;272.011;2474.972;2921.641;3604.507;2247.975;767.881;1987.914;1982.624;822.732;505.588;1814.637;536.964;1970.175;1425.566;2499.218;1331.458;3453.808;2751.045;2201.138;2154.111;2344.229;898.191;2592.150;961.270;2510.755;191.335;2498.738;1937.534;2031.952;1200.576;554.344;1958.529;102.350;2998.430;2603.450;98.366;357.933;-1.897;3558.649;2083.657;700.808;1307.902;3144.120;1630.308;3607.881;449.199;2666.442;3314.479;3407.199;3357.652;2423.944;3443.695;1906.970;1562.631;16.174;3120.006;573.320;2617.569;3531.172;3161.634;2962.483;2138.238;1286.645;535.206;1648.637;2736.379;1627.237;436.084;672.700;3598.132;975.087;3234.564;652.194;3374.957;1389.685;2387.299;2552.031;1485.053;3368.442;229.583;1707.254;887.490;1316.916;2741.535;1279.524;2327.932;3479.115;1549.039;142.063;207.369;806.720;1051.435;1319.583;2980.732;373.269,2899.964;2930.853;1254.904;2461.533;3604.676;3578.801;2517.133;3266.663;1281.019;2217.748;665.265;1316.725;3577.082;2650.799;2974.981;516.636;8.170;3124.559;2459.071;3141.800;3205.023;2898.721;1654.562;269.699;1101.464;2402.006;2160.303;917.740;132.672;3406.293;1032.796;1200.327;252.157;39.202;467.985;428.243;672.203;526.135;1138.840;1970.850;1212.844;1202.068;2185.990;296.673;2118.632;1172.373;1000.468;1917.018;1943.333;2200.477;2193.582;208.006;2054.147;1441.532;799.897;1421.381;615.851;1694.976;182.462;48.147;2449.841;192.704;2159.243;2692.056;2983.369;1778.122;499.037;770.877;975.773;2936.503;2699.380;1006.311;3157.564;854.628;98.361;1830.843;1688.997;3335.778;1177.189;3027.586;277.118;436.154;2809.861;3196.337;1346.537;353.927;3106.780;338.628;483.733;1579.029;3.638;430.277;-1.332;1531.946;1788.702;299.151;729.841;2727.891;711.605;1608.700
