trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000090,mc_v2_20260811_low/task_0018,90,low,Nygaard_TurboGaussian,8342.796419047114,7389.164853611599,11.431,7376.31,11.585,7
mc_v2_20260811_low_000090,mc_v2_20260811_low/task_0018,90,low,SuperGaussian,8573.226094671323,7701.331306097816,10.17,7687.63,10.33,7
mc_v2_20260811_low_000090,mc_v2_20260811_low/task_0018,90,low,Bastankhah_PorteAgel_2014,9003.3496221869,8443.847018469014,6.214,8437.11,6.289,7
mc_v2_20260811_low_000091,mc_v2_20260811_low/task_0018,91,low,Nygaard_TurboGaussian,8512.030807456214,7679.3935790679925,9.782,7663.93,9.964,5
mc_v2_20260811_low_000091,mc_v2_20260811_low/task_0018,91,low,SuperGaussian,8812.290023415848,7969.032867006367,9.569,7956.11,9.716,5
mc_v2_20260811_low_000091,mc_v2_20260811_low/task_0018,91,low,Bastankhah_PorteAgel_2014,9302.650813152213,8740.924392417137,6.038,8734.45,6.108,5
mc_v2_20260811_low_000092,mc_v2_20260811_low/task_0018,92,low,Nygaard_TurboGaussian,7606.677257289748,6759.792627142092,11.133,6758.57,11.149,4
mc_v2_20260811_low_000092,mc_v2_20260811_low/task_0018,92,low,SuperGaussian,7703.166040694262,6970.124733254299,9.516,6969.17,9.528,4
mc_v2_20260811_low_000092,mc_v2_20260811_low/task_0018,92,low,Bastankhah_PorteAgel_2014,8043.436920617569,7558.856737021094,6.025,7558.14,6.033,4
mc_v2_20260811_low_000093,mc_v2_20260811_low/task_0018,93,low,Nygaard_TurboGaussian,7823.729703105475,6892.868712131529,11.898,6892.81,11.899,3
mc_v2_20260811_low_000093,mc_v2_20260811_low/task_0018,93,low,SuperGaussian,8120.384364854283,7199.718028710868,11.338,7199.66,11.338,3
mc_v2_20260811_low_000093,mc_v2_20260811_low/task_0018,93,low,Bastankhah_PorteAgel_2014,8594.054965245516,7982.172439373489,7.12,7982.09,7.121,3
mc_v2_20260811_low_000094,mc_v2_20260811_low/task_0018,94,low,Nygaard_TurboGaussian,8526.98831952876,7601.786675872883,10.85,7552.2,11.432,7
mc_v2_20260811_low_000094,mc_v2_20260811_low/task_0018,94,low,SuperGaussian,8630.895301715515,7798.334844548004,9.646,7742.69,10.291,7
mc_v2_20260811_low_000094,mc_v2_20260811_low/task_0018,94,low,Bastankhah_PorteAgel_2014,9000.570053766245,8459.020627543077,6.017,8423.07,6.416,7
