trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,7949.870288115327,7146.413403907141,10.107,7124.92,10.377,8
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,8052.213605413466,7255.167933711236,9.898,7240.37,10.082,8
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,8394.363779253106,7874.828899238926,6.189,7865.28,6.303,8
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,8201.923154693688,7215.89433328542,12.022,7183.01,12.423,5
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,8365.542502634922,7529.5485587709745,9.993,7501.66,10.327,5
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,8736.921493279933,8168.853547012584,6.502,8152.68,6.687,5
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Nygaard_TurboGaussian,7169.903739569107,6351.41721505739,11.416,6331.27,11.697,4
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,SuperGaussian,7273.420680935051,6490.369332120696,10.766,6479.09,10.921,4
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Bastankhah_PorteAgel_2014,7609.8560156827625,7090.447634090866,6.825,7081.58,6.942,4
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,8385.506198162784,7471.0290465861035,10.905,7453.53,11.114,5
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,8480.746823642003,7649.877224566403,9.797,7637.91,9.938,5
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Bastankhah_PorteAgel_2014,8824.157171031608,8277.70149121799,6.193,8270.38,6.276,5
mc_v2_20260811_low_000144,mc_v2_20260811_low/task_0028,144,low,Nygaard_TurboGaussian,7698.131495021274,6812.601228880257,11.503,6779.68,11.931,4
mc_v2_20260811_low_000144,mc_v2_20260811_low/task_0028,144,low,SuperGaussian,7930.921213083362,7104.396325495234,10.422,7077.38,10.762,4
mc_v2_20260811_low_000144,mc_v2_20260811_low/task_0028,144,low,Bastankhah_PorteAgel_2014,8359.248012683776,7808.346812582173,6.59,7792.6,6.779,4
