trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,0,0.0,0.72,0.72,0,7949.870288115327,7146.413403907141,7146.413403907141,10.107
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,1,0.72,3.127,2.407,1,7949.870288115327,7146.413403907141,7134.737351974548,10.253
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,2,3.127,7.684,4.557,2,7949.870288115327,7146.413403907141,7133.436709607238,10.27
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,3,7.684,9.578,1.894,3,7949.870288115327,7146.413403907141,7127.005966805353,10.351
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,4,9.578,11.127,1.549,4,7949.870288115327,7146.413403907141,7126.721491344355,10.354
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,5,11.127,12.82,1.693,5,7949.870288115327,7146.413403907141,7126.380542129611,10.359
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,6,12.82,14.725,1.905,6,7949.870288115327,7146.413403907141,7117.768315772292,10.467
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Nygaard_TurboGaussian,7,14.725,25.0,10.275,7,7949.870288115327,7146.413403907141,7117.768315772292,10.467
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,0,0.0,0.72,0.72,0,8052.213605413466,7255.167933711236,7255.167933711236,9.898
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,1,0.72,3.127,2.407,1,8052.213605413466,7255.167933711236,7255.632889615753,9.893
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,2,3.127,7.684,4.557,2,8052.213605413466,7255.167933711236,7254.612830353744,9.905
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,3,7.684,9.578,1.894,3,8052.213605413466,7255.167933711236,7240.590669713413,10.08
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,4,9.578,11.127,1.549,4,8052.213605413466,7255.167933711236,7240.529078551304,10.08
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,5,11.127,12.82,1.693,5,8052.213605413466,7255.167933711236,7241.173845139712,10.072
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,6,12.82,14.725,1.905,6,8052.213605413466,7255.167933711236,7230.977162199264,10.199
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,SuperGaussian,7,14.725,25.0,10.275,7,8052.213605413466,7255.167933711236,7230.977162199264,10.199
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,0,0.0,0.72,0.72,0,8394.363779253106,7874.828899238926,7874.828899238926,6.189
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,1,0.72,3.127,2.407,1,8394.363779253106,7874.828899238926,7873.361093105148,6.207
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,2,3.127,7.684,4.557,2,8394.363779253106,7874.828899238926,7872.858739612714,6.213
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,3,7.684,9.578,1.894,3,8394.363779253106,7874.828899238926,7866.860669578839,6.284
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,4,9.578,11.127,1.549,4,8394.363779253106,7874.828899238926,7866.832897726319,6.284
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,5,11.127,12.82,1.693,5,8394.363779253106,7874.828899238926,7866.588588289926,6.287
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,6,12.82,14.725,1.905,6,8394.363779253106,7874.828899238926,7859.665058089031,6.37
mc_v2_20260811_low_000140,mc_v2_20260811_low/task_0028,140,low,Bastankhah_PorteAgel_2014,7,14.725,25.0,10.275,7,8394.363779253106,7874.828899238926,7859.665057826331,6.37
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,0,0.0,0.061,0.061,0,8201.923154693688,7215.89433328542,7215.89433328542,12.022
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,1,0.061,15.288,15.227,1,8201.923154693688,7215.89433328542,7186.014000045721,12.386
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,2,15.288,19.24,3.952,2,8201.923154693688,7215.89433328542,7183.240846962164,12.42
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,3,19.24,20.853,1.613,3,8201.923154693688,7215.89433328542,7175.617853344085,12.513
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Nygaard_TurboGaussian,4,20.853,25.0,4.147,4,8201.923154693688,7215.89433328542,7174.15499271517,12.531
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,0,0.0,0.061,0.061,0,8365.542502634922,7529.5485587709745,7529.5485587709745,9.993
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,1,0.061,15.288,15.227,1,8365.542502634922,7529.5485587709745,7506.329839658185,10.271
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,2,15.288,19.24,3.952,2,8365.542502634922,7529.5485587709745,7502.926601680479,10.312
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,3,19.24,20.853,1.613,3,8365.542502634922,7529.5485587709745,7489.994864350212,10.466
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,SuperGaussian,4,20.853,25.0,4.147,4,8365.542502634922,7529.5485587709745,7487.431726816259,10.497
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,0,0.0,0.061,0.061,0,8736.921493279933,8168.853547012584,8168.853547012584,6.502
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,1,0.061,15.288,15.227,1,8736.921493279933,8168.853547012584,8156.603050095859,6.642
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,2,15.288,19.24,3.952,2,8736.921493279933,8168.853547012584,8153.06532989035,6.683
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,3,19.24,20.853,1.613,3,8736.921493279933,8168.853547012584,8142.668159430272,6.802
mc_v2_20260811_low_000141,mc_v2_20260811_low/task_0028,141,low,Bastankhah_PorteAgel_2014,4,20.853,25.0,4.147,4,8736.921493279933,8168.853547012584,8141.581974606134,6.814
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Nygaard_TurboGaussian,0,0.0,7.22,7.22,0,7169.903739569107,6351.41721505739,6351.41721505739,11.416
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Nygaard_TurboGaussian,1,7.22,12.793,5.572,1,7169.903739569107,6351.41721505739,6326.590599624458,11.762
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Nygaard_TurboGaussian,2,12.793,20.028,7.236,2,7169.903739569107,6351.41721505739,6326.590599624458,11.762
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Nygaard_TurboGaussian,3,20.028,25.0,4.972,3,7169.903739569107,6351.41721505739,6314.062476547501,11.937
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,SuperGaussian,0,0.0,7.22,7.22,0,7273.420680935051,6490.369332120696,6490.369332120696,10.766
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,SuperGaussian,1,7.22,12.793,5.572,1,7273.420680935051,6490.369332120696,6478.165859162106,10.934
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,SuperGaussian,2,12.793,20.028,7.236,2,7273.420680935051,6490.369332120696,6478.165832183562,10.934
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,SuperGaussian,3,20.028,25.0,4.972,3,7273.420680935051,6490.369332120696,6465.105120107376,11.113
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Bastankhah_PorteAgel_2014,0,0.0,7.22,7.22,0,7609.8560156827625,7090.447634090866,7090.447634090866,6.825
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Bastankhah_PorteAgel_2014,1,7.22,12.793,5.572,1,7609.8560156827625,7090.447634090866,7079.258379110253,6.973
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Bastankhah_PorteAgel_2014,2,12.793,20.028,7.236,2,7609.8560156827625,7090.447634090866,7079.252470574571,6.973
mc_v2_20260811_low_000142,mc_v2_20260811_low/task_0028,142,low,Bastankhah_PorteAgel_2014,3,20.028,25.0,4.972,3,7609.8560156827625,7090.447634090866,7074.684612131483,7.033
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,0,0.0,10.053,10.053,0,8385.506198162784,7471.0290465861035,7471.0290465861035,10.905
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,1,10.053,14.992,4.939,1,8385.506198162784,7471.0290465861035,7470.787545647391,10.908
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,2,14.992,16.948,1.956,2,8385.506198162784,7471.0290465861035,7470.754084690279,10.909
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,3,16.948,16.964,0.017,3,8385.506198162784,7471.0290465861035,7424.742826438438,11.457
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Nygaard_TurboGaussian,4,16.964,25.0,8.036,4,8385.506198162784,7471.0290465861035,7415.965568784335,11.562
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,0,0.0,10.053,10.053,0,8480.746823642003,7649.877224566403,7649.877224566403,9.797
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,1,10.053,14.992,4.939,1,8480.746823642003,7649.877224566403,7649.351360000008,9.803
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,2,14.992,16.948,1.956,2,8480.746823642003,7649.877224566403,7648.861814207179,9.809
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,3,16.948,16.964,0.017,3,8480.746823642003,7649.877224566403,7614.220103816778,10.218
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,SuperGaussian,4,16.964,25.0,8.036,4,8480.746823642003,7649.877224566403,7612.351756533806,10.24
mc_v2_20260811_low_000143,mc_v2_20260811_low/task_0028,143,low,Bastankhah_PorteAgel_2014,0,0.0,10.053,10.053,0,8824.157171031608,8277.70149121799,8277.70149121799,6.193
