eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-1096.642257278606,1096.642257278606,3.103801936713473,1250.430;2929.715;3083.928;255.371;2020.081;1249.253;3856.867;916.896;393.819;5269.661;3156.616;436.757;4046.787;887.332;1401.575;1643.529;3901.020;2599.879;1204.348;2502.227;676.921;5139.047;3172.099;2643.308;1761.572;242.008;4213.692;3042.307;4296.266;4426.513;404.440;3694.409;298.476;3836.137;2482.765;2620.778;3701.932;3863.813;1474.645;64.282;4319.249;4570.397;781.993;3236.838;1907.776;1300.407;1112.405;1520.348;5470.375;1206.402;1995.882;103.040;3454.026;1290.270;4157.170;3271.801;2352.580;3971.816;5443.455;4536.219;2411.669;5363.280;267.445;4103.578;3783.732;2951.229;3175.130;4048.493;3822.579;4453.751;631.935;1115.311;4039.388;2205.657;1899.438;859.296;563.214;2280.584;3264.327;4148.035;4874.021;5412.546;2551.163;2242.369;1674.062;4638.816;5095.111;4290.365;382.563;3393.749;5259.610;571.999;5474.221;1997.457;3663.448;687.600;5383.572;3646.616;5245.396;5089.433;2447.244;5226.261;3954.817;1495.965;1006.692;3671.099;4603.356;5084.290;3506.584;911.526;1577.219;3293.971;625.797;1509.325;11.113;5020.755;5209.834;1905.310;2366.454;3753.100;3422.936;3701.169;2839.552;3555.850;606.151;5326.724;187.216;543.250;4742.902;3429.265;3920.848;3081.457;4543.848;3608.540;1105.872;4330.607;1929.784;4762.297;1911.270;5441.893;1251.206;3575.040;769.200;724.635;3647.144;4017.532;557.133;3234.144;2321.384;757.041;2898.638;362.459;5029.965;528.849;4831.980;4135.444;641.265;3039.050;5432.844;1383.633;3211.184;3180.997;1912.358;659.269;3049.220;3180.044;5121.423;3507.844;2775.494;1038.489;2177.163;3207.144;4072.835;5531.307;1074.016;3768.710;2325.869;3564.446;33.434;4106.455;4618.323;256.546;1995.518;1234.372;3633.528;483.881;1898.850;3688.019;4650.323;1058.168;81.944;1239.118;4368.243;22.872;3863.557;1174.838;4640.952;4524.346;5272.404;2770.401;2695.069;4581.518;3134.887;4660.665;3422.674;2080.444;4423.342;3254.382;3911.399;334.554;1059.885;2229.842;4127.495;3092.415;1347.955;5093.252;141.165;1627.751;1123.449;2042.639;4953.958;3842.295;782.538;1050.304;223.901,1069.745;1002.312;1747.577;3507.447;4017.129;732.136;3030.715;4679.550;2037.040;3138.478;2926.483;3182.900;5056.021;1548.277;2806.611;0.025;236.009;1767.057;3317.067;154.441;2176.911;4320.310;30.605;4661.850;4167.211;4099.496;4381.953;5175.822;3243.473;853.908;3995.459;2012.027;5039.882;4707.533;3946.733;707.985;2127.980;2226.625;4821.239;5088.271;2756.912;3109.298;243.922;942.976;3610.777;2610.255;383.327;579.583;567.588;1825.455;3323.612;4511.522;4147.830;1863.599;408.881;391.836;889.352;3252.105;1667.044;3503.126;423.313;3631.580;1560.557;833.376;5382.706;4706.005;630.070;2234.221;399.184;5243.092;4576.173;3240.256;5213.273;2695.672;561.361;2065.436;5383.935;145.065;2323.168;1376.206;539.969;3479.028;755.453;332.957;1146.528;951.713;4388.391;5404.559;734.108;1343.908;923.092;3255.510;370.481;1403.630;5360.072;5569.552;3291.662;4241.052;4763.295;1325.046;4006.360;2006.598;4964.294;5012.165;4684.935;234.402;2784.775;1690.326;808.903;5303.839;571.608;1564.843;1496.322;1587.733;232.927;1833.740;5592.357;3433.921;1742.657;2869.097;4511.194;5404.084;3963.874;2872.064;1165.275;2085.296;3709.321;3297.772;4350.082;387.126;4516.045;2954.123;2067.084;478.123;4157.601;2319.562;1434.445;5323.175;4895.791;2341.512;4031.986;3194.852;1320.717;380.566;2956.810;909.432;4148.568;757.157;2035.157;2608.802;4945.006;3859.671;2082.053;1543.615;5150.724;1308.361;4131.345;698.576;1171.630;2044.506;4983.443;3655.981;5323.027;304.016;3087.271;1795.251;3022.708;1764.541;2345.854;4425.698;375.678;4423.477;4239.601;3323.176;804.028;4129.333;1529.399;3745.726;2531.640;4030.240;3900.822;1649.364;2494.205;1958.634;407.456;539.393;1837.272;1216.418;1460.324;2576.563;3703.054;2483.637;2738.517;3460.944;5553.449;2147.585;5119.403;1064.667;1343.374;4269.961;1983.123;187.519;721.178;3939.858;2514.115;2519.322;4700.884;3815.442;1578.291;334.704;1657.054;4052.084;3192.422;3675.994;5492.152;4984.811;4631.638;2500.284;2287.891;3994.172;1977.760;4701.172;2161.476;2331.046;4167.248,init
44,4959.763872623444,43,-1234.5827638925593,1234.5827638925593,0.0,1101.144;2583.662;2784.637;9.768;1811.998;916.612;3929.675;632.576;6.071;5577.190;3128.531;1.901;3707.042;430.723;1338.808;1623.446;4637.766;2902.631;1194.738;2683.448;7.756;5597.994;3174.431;2216.961;1565.743;72.341;4933.411;2770.362;4808.187;4803.107;414.301;4069.524;445.826;3269.856;2321.841;2819.488;3812.926;4165.345;1619.238;0.280;4384.739;5207.441;610.290;3530.251;1676.192;1474.249;919.000;1205.469;5599.436;969.789;2230.408;3.580;2941.525;1481.796;4966.457;3156.446;1905.529;3919.482;5599.319;5202.019;2898.682;5597.337;1.215;4433.674;3609.885;2318.617;3457.737;4594.147;3964.696;4927.776;493.947;611.391;4441.347;2398.207;1981.479;821.779;363.520;2386.007;3249.599;4488.515;5338.483;5590.958;2215.637;2043.354;1316.842;5389.441;5461.004;4848.502;16.313;3418.405;5596.188;422.288;5599.453;1796.090;2848.858;752.641;5567.996;3487.964;5588.320;5212.261;1973.880;5597.840;4162.149;1534.645;887.407;4343.236;5122.972;5315.694;3716.360;1085.781;1523.291;2986.287;26.246;1661.189;0.048;5164.924;5598.302;1912.172;2233.414;4043.553;3318.418;3158.825;2565.238;3539.800;8.339;5598.811;25.233;520.016;5067.846;3583.056;4324.331;3017.349;4747.709;3976.276;1224.588;4734.013;1881.710;5291.898;2075.500;5599.312;1034.369;3374.175;44.595;656.176;3897.549;4563.656;7.418;3815.729;2128.862;321.098;2405.554;16.513;5155.953;469.002;5457.161;4515.575;831.525;2721.876;5599.272;1407.023;2643.741;3152.530;1966.901;316.722;2914.057;3356.866;5581.550;3834.360;2569.978;1071.151;2437.478;2857.786;3978.635;5545.474;356.231;3721.377;2082.752;3432.082;0.146;4457.580;4707.489;23.523;1676.201;1297.108;4029.352;344.994;1642.068;4098.003;4968.266;760.625;34.897;966.327;4978.862;0.100;4002.495;1057.564;4997.253;4551.397;5598.574;2438.770;2694.517;5058.795;3243.574;5203.751;3670.665;2039.278;4520.941;2999.273;4321.480;5.356;868.276;1505.247;4351.463;2736.841;1435.830;5560.458;0.614;1567.763;874.398;2195.841;5178.184;3814.713;465.367;668.246;10.296,865.801;1301.732;1998.697;3194.535;4841.645;386.590;3778.444;4712.597;1924.776;2900.018;2702.638;2744.842;5351.451;1044.746;3419.502;0.000;1.027;1723.030;3709.569;0.672;2150.568;4302.718;0.133;5059.099;4727.837;4351.702;4181.325;5598.154;3463.074;497.125;4088.306;1886.493;5279.860;5391.833;3581.938;640.773;2335.593;2449.790;5177.894;5596.821;3172.584;3265.719;1.062;1436.569;3913.085;3203.667;1.668;27.937;252.611;1114.576;3151.396;5058.227;4576.381;1390.107;212.336;328.174;633.108;4074.061;1587.805;3812.201;203.102;4055.214;1051.176;373.704;5598.527;4743.579;403.486;2743.644;262.735;5279.466;5004.162;3556.747;5578.292;2832.253;375.733;1915.459;5598.352;0.631;2445.776;1707.198;6.444;3774.615;1051.604;4.312;548.703;484.863;4597.513;5599.149;614.336;1789.801;662.817;3053.102;1.613;844.173;5367.213;5599.867;3163.831;4683.304;4857.061;765.867;4360.817;1887.248;5291.302;5401.681;5284.872;1.020;2656.633;1249.767;1119.452;5598.009;198.644;1367.653;1506.023;1105.455;1.014;1648.061;5599.967;3541.466;1834.619;2964.515;5048.540;5599.147;4089.974;3135.404;848.186;2188.332;3730.568;3761.952;4727.925;1.685;4807.246;2983.816;2005.838;572.440;4584.845;2399.243;1630.557;5598.795;5369.272;2465.021;4028.334;3510.300;1313.106;720.684;3359.454;1055.565;4602.777;848.332;2276.624;2467.926;5594.390;3999.280;2309.210;1592.060;5318.913;1452.284;4367.299;945.756;978.311;2360.287;5210.126;3875.760;5598.794;1.323;3276.196;2130.288;2688.435;1686.528;2549.009;4967.481;336.125;4850.552;4594.159;3434.803;541.600;4337.376;1355.431;4013.313;2389.330;4369.722;3786.917;1721.086;2575.839;1744.741;2.471;291.574;2012.865;1298.038;1105.574;3254.987;3523.793;2952.937;3016.756;2950.747;5599.797;2095.001;5013.308;794.254;1354.619;4387.287;2268.969;0.816;864.404;4397.022;2740.219;2686.645;5165.703;4277.337;2109.115;253.868;1398.175;4171.603;3644.696;3707.244;5599.531;5098.911;5354.706;2914.676;2441.554;3879.542;1943.122;4975.050;2089.393;2717.310;4837.440,end
