trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,10,20,0,715,357.5,0.5,91,True,staircase_6corners,DTU10MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,3,10,150,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,90,110,30,132,99.0,0.75,54,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,110,130,240,780,780.0,1.0,6,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,20,30,30,30,30.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,20,30,270,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,60,75,30,132,99.0,0.75,42,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,75,90,60,572,572.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,10,20,60,1833,458.25,0.25,132,True,staircase_10corners,DTU10MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,45,60,30,1833,458.25,0.25,137,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,60,75,0,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,30,45,0,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,110,130,60,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,130,150,210,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,60,75,120,924,924.0,1.0,1,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,90,110,270,715,715.0,1.0,2,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,30,45,270,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000045,mc_20260807_0627_medium/task_0009,45,20,30,270,1440.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,10,20,0,924,231.0,0.25,138,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,110,130,120,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,3,10,0,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,20,30,30,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,30,45,240,806,201.5,0.25,135,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,75,90,270,2080,2080.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,75,90,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000046,mc_20260807_0627_medium/task_0009,46,20,30,300,1081.0,270.25,0.25,124,True,staircase_6corners,DTU10MW
mc_20260807_0627_medium_000047,mc_20260807_0627_medium/task_0009,47,130,150,0,2080,2080.0,1.0,9,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000047,mc_20260807_0627_medium/task_0009,47,45,60,0,132,132.0,1.0,23,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000047,mc_20260807_0627_medium/task_0009,47,90,110,210,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000047,mc_20260807_0627_medium/task_0009,47,45,60,180,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000047,mc_20260807_0627_medium/task_0009,47,90,110,330,924,0.0,0.0,160,False,,Haliade-X 15.5MW
