trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000020,mc_v2_20260811_high/task_0004,20,high,2.0,25.0,2026-08-11T05:43:00.196,2026-08-11T05:54:00.381,0.01,34.6,0.03,625.55,660.19,13,51,14,1238,5230.2,9.093,7,0.134
mc_v2_20260811_high_000021,mc_v2_20260811_high/task_0004,21,high,2.0,25.0,2026-08-11T05:54:00.386,2026-08-11T06:10:43.343,0.01,31.07,0.0,971.87,1002.96,13,57,17,1415,8647.0,9.288,7,0.1529
mc_v2_20260811_high_000022,mc_v2_20260811_high/task_0004,22,high,2.0,25.0,2026-08-11T06:10:43.345,2026-08-11T06:31:24.001,0.01,24.87,0.0,1215.77,1240.66,13,47,16,1641,10457.2,9.071,7,0.1644
mc_v2_20260811_high_000023,mc_v2_20260811_high/task_0004,23,high,2.0,25.0,2026-08-11T06:31:24.013,2026-08-11T06:44:36.177,0.04,22.34,0.0,769.78,792.16,13,38,9,1525,5023.5,9.465,8,0.1479
mc_v2_20260811_high_000024,mc_v2_20260811_high/task_0004,24,high,2.0,25.0,2026-08-11T06:44:36.179,2026-08-11T07:03:00.589,0.01,29.67,0.0,1074.73,1104.41,13,51,14,1656,8779.8,9.25,7,0.1642
