trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000020,mc_v2_20260811_high/task_0004,20,high,Nygaard_TurboGaussian,8071.483031425984,7268.58263454639,9.947,7247.38,10.21,15
mc_v2_20260811_high_000020,mc_v2_20260811_high/task_0004,20,high,SuperGaussian,8175.945589938872,7369.760169545783,9.86,7357.59,10.009,15
mc_v2_20260811_high_000020,mc_v2_20260811_high/task_0004,20,high,Bastankhah_PorteAgel_2014,8544.135080554519,7996.00953733824,6.415,7987.03,6.52,15
mc_v2_20260811_high_000021,mc_v2_20260811_high/task_0004,21,high,Nygaard_TurboGaussian,8382.569409014652,7519.137621760823,10.3,7489.28,10.657,18
mc_v2_20260811_high_000021,mc_v2_20260811_high/task_0004,21,high,SuperGaussian,8619.604945428113,7825.895794695236,9.208,7804.65,9.455,18
mc_v2_20260811_high_000021,mc_v2_20260811_high/task_0004,21,high,Bastankhah_PorteAgel_2014,9064.014871937046,8537.003375186385,5.814,8519.27,6.01,18
mc_v2_20260811_high_000022,mc_v2_20260811_high/task_0004,22,high,Nygaard_TurboGaussian,7651.065837522038,6905.515998062754,9.744,6869.87,10.21,17
mc_v2_20260811_high_000022,mc_v2_20260811_high/task_0004,22,high,SuperGaussian,7806.0859850684155,7129.506008387707,8.667,7099.86,9.047,17
mc_v2_20260811_high_000022,mc_v2_20260811_high/task_0004,22,high,Bastankhah_PorteAgel_2014,8155.325078745259,7706.883351075758,5.499,7687.55,5.736,17
mc_v2_20260811_high_000023,mc_v2_20260811_high/task_0004,23,high,Nygaard_TurboGaussian,8571.586161705132,7608.735415718813,11.233,7546.6,11.958,10
mc_v2_20260811_high_000023,mc_v2_20260811_high/task_0004,23,high,SuperGaussian,8809.754618250541,7904.532308741403,10.275,7851.57,10.876,10
mc_v2_20260811_high_000023,mc_v2_20260811_high/task_0004,23,high,Bastankhah_PorteAgel_2014,9256.725981638087,8683.871151864534,6.189,8655.2,6.498,10
mc_v2_20260811_high_000024,mc_v2_20260811_high/task_0004,24,high,Nygaard_TurboGaussian,8418.930892851247,7551.073069135505,10.308,7483.93,11.106,15
mc_v2_20260811_high_000024,mc_v2_20260811_high/task_0004,24,high,SuperGaussian,8734.530381874625,7891.2770049350565,9.654,7834.36,10.306,15
mc_v2_20260811_high_000024,mc_v2_20260811_high/task_0004,24,high,Bastankhah_PorteAgel_2014,9249.349130661556,8679.517814073333,6.161,8648.87,6.492,15
