trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000060,mc_v2_20260811_low/task_0012,60,low,Nygaard_TurboGaussian,7865.378421346946,6939.479379840551,11.772,6935.99,11.816,4
mc_v2_20260811_low_000060,mc_v2_20260811_low/task_0012,60,low,SuperGaussian,8031.329338085255,7158.630520676309,10.866,7154.81,10.914,4
mc_v2_20260811_low_000060,mc_v2_20260811_low/task_0012,60,low,Bastankhah_PorteAgel_2014,8399.35365620931,7833.0445592526485,6.742,7828.35,6.798,4
mc_v2_20260811_low_000061,mc_v2_20260811_low/task_0012,61,low,Nygaard_TurboGaussian,7538.867359476642,6663.826504275909,11.607,6662.13,11.63,3
mc_v2_20260811_low_000061,mc_v2_20260811_low/task_0012,61,low,SuperGaussian,7717.061272873429,6936.171524716303,10.119,6935.37,10.129,3
mc_v2_20260811_low_000061,mc_v2_20260811_low/task_0012,61,low,Bastankhah_PorteAgel_2014,8105.4688542332515,7580.327776075548,6.479,7580.02,6.483,3
mc_v2_20260811_low_000062,mc_v2_20260811_low/task_0012,62,low,Nygaard_TurboGaussian,7143.9914847545615,6335.690922942273,11.314,6328.5,11.415,5
mc_v2_20260811_low_000062,mc_v2_20260811_low/task_0012,62,low,SuperGaussian,7319.607662231821,6587.479813411037,10.002,6579.94,10.105,5
mc_v2_20260811_low_000062,mc_v2_20260811_low/task_0012,62,low,Bastankhah_PorteAgel_2014,7701.474363308167,7211.643651649174,6.36,7207.44,6.415,5
mc_v2_20260811_low_000063,mc_v2_20260811_low/task_0012,63,low,Nygaard_TurboGaussian,9283.96583147095,8381.68542484972,9.719,8380.93,9.727,5
mc_v2_20260811_low_000063,mc_v2_20260811_low/task_0012,63,low,SuperGaussian,9518.845453141614,8682.346481415596,8.788,8681.33,8.799,5
mc_v2_20260811_low_000063,mc_v2_20260811_low/task_0012,63,low,Bastankhah_PorteAgel_2014,9969.41900574945,9434.456531520123,5.366,9433.73,5.373,5
mc_v2_20260811_low_000064,mc_v2_20260811_low/task_0012,64,low,Nygaard_TurboGaussian,7835.575356266645,7022.218098395433,10.38,7007.92,10.563,3
mc_v2_20260811_low_000064,mc_v2_20260811_low/task_0012,64,low,SuperGaussian,8004.453234739468,7262.84690632289,9.265,7250.57,9.418,3
mc_v2_20260811_low_000064,mc_v2_20260811_low/task_0012,64,low,Bastankhah_PorteAgel_2014,8380.224475844261,7886.86244930355,5.887,7881.51,5.951,3
