trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000070,mc_v2_20260811_medium/task_0014,70,medium,Nygaard_TurboGaussian,7855.545370514629,7007.020737631134,10.802,6996.5,10.935,10
mc_v2_20260811_medium_000070,mc_v2_20260811_medium/task_0014,70,medium,SuperGaussian,7956.668401903604,7137.860409770216,10.291,7126.67,10.432,10
mc_v2_20260811_medium_000070,mc_v2_20260811_medium/task_0014,70,medium,Bastankhah_PorteAgel_2014,8311.50547827307,7773.094674351449,6.478,7766.84,6.553,10
mc_v2_20260811_medium_000071,mc_v2_20260811_medium/task_0014,71,medium,Nygaard_TurboGaussian,8212.638810335979,7394.844221260924,9.958,7380.85,10.128,6
mc_v2_20260811_medium_000071,mc_v2_20260811_medium/task_0014,71,medium,SuperGaussian,8319.342106551489,7509.333948227231,9.736,7497.96,9.873,6
mc_v2_20260811_medium_000071,mc_v2_20260811_medium/task_0014,71,medium,Bastankhah_PorteAgel_2014,8687.577396724151,8151.965540501012,6.165,8146.73,6.226,6
mc_v2_20260811_medium_000072,mc_v2_20260811_medium/task_0014,72,medium,Nygaard_TurboGaussian,8186.634758485795,7247.96205866064,11.466,7213.51,11.887,12
mc_v2_20260811_medium_000072,mc_v2_20260811_medium/task_0014,72,medium,SuperGaussian,8284.719391745173,7394.9017654063955,10.74,7359.53,11.167,12
mc_v2_20260811_medium_000072,mc_v2_20260811_medium/task_0014,72,medium,Bastankhah_PorteAgel_2014,8639.072629989198,8060.26395699314,6.7,8035.01,6.992,12
mc_v2_20260811_medium_000073,mc_v2_20260811_medium/task_0014,73,medium,Nygaard_TurboGaussian,8099.8296486485215,7192.164741233114,11.206,7170.53,11.473,6
mc_v2_20260811_medium_000073,mc_v2_20260811_medium/task_0014,73,medium,SuperGaussian,8335.49117868803,7527.802835598847,9.69,7510.29,9.9,6
mc_v2_20260811_medium_000073,mc_v2_20260811_medium/task_0014,73,medium,Bastankhah_PorteAgel_2014,8768.092662406914,8230.135446129567,6.135,8219.61,6.255,6
mc_v2_20260811_medium_000074,mc_v2_20260811_medium/task_0014,74,medium,Nygaard_TurboGaussian,8114.624061531977,7184.80235404312,11.459,7126.09,12.182,13
mc_v2_20260811_medium_000074,mc_v2_20260811_medium/task_0014,74,medium,SuperGaussian,8416.795228522626,7552.683467323998,10.267,7504.08,10.844,13
mc_v2_20260811_medium_000074,mc_v2_20260811_medium/task_0014,74,medium,Bastankhah_PorteAgel_2014,8897.060621546316,8318.541385530245,6.502,8287.98,6.846,13
