trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000050,mc_v2_20260811_low/task_0010,50,low,Nygaard_TurboGaussian,8305.468940695231,7444.874819262604,10.362,7433.07,10.504,8
mc_v2_20260811_low_000050,mc_v2_20260811_low/task_0010,50,low,SuperGaussian,8545.334764525236,7764.481571548927,9.138,7753.94,9.261,8
mc_v2_20260811_low_000050,mc_v2_20260811_low/task_0010,50,low,Bastankhah_PorteAgel_2014,8991.536913496806,8467.64493698858,5.827,8460.75,5.903,8
mc_v2_20260811_low_000051,mc_v2_20260811_low/task_0010,51,low,Nygaard_TurboGaussian,7731.146740004854,6839.974234213409,11.527,6823.87,11.735,6
mc_v2_20260811_low_000051,mc_v2_20260811_low/task_0010,51,low,SuperGaussian,8011.801684949068,7194.151377887054,10.206,7178.22,10.404,6
mc_v2_20260811_low_000051,mc_v2_20260811_low/task_0010,51,low,Bastankhah_PorteAgel_2014,8458.840779734317,7911.814741540671,6.467,7900.73,6.598,6
mc_v2_20260811_low_000052,mc_v2_20260811_low/task_0010,52,low,Nygaard_TurboGaussian,8173.828858291461,7332.957576076709,10.287,7316.63,10.487,5
mc_v2_20260811_low_000052,mc_v2_20260811_low/task_0010,52,low,SuperGaussian,8470.130176005187,7632.542573161359,9.889,7616.74,10.075,5
mc_v2_20260811_low_000052,mc_v2_20260811_low/task_0010,52,low,Bastankhah_PorteAgel_2014,8944.208026548627,8385.100781051784,6.251,8377.64,6.334,5
mc_v2_20260811_low_000053,mc_v2_20260811_low/task_0010,53,low,Nygaard_TurboGaussian,7994.155733680327,6995.943696650875,12.487,6972.77,12.777,5
mc_v2_20260811_low_000053,mc_v2_20260811_low/task_0010,53,low,SuperGaussian,8229.308573877184,7362.883279413918,10.529,7341.49,10.788,5
mc_v2_20260811_low_000053,mc_v2_20260811_low/task_0010,53,low,Bastankhah_PorteAgel_2014,8661.160134564376,8083.880694340978,6.665,8073.23,6.788,5
mc_v2_20260811_low_000054,mc_v2_20260811_low/task_0010,54,low,Nygaard_TurboGaussian,7348.887109349157,6456.253524503869,12.147,6451.41,12.212,5
mc_v2_20260811_low_000054,mc_v2_20260811_low/task_0010,54,low,SuperGaussian,7576.402726215518,6759.567706090571,10.781,6754.04,10.854,5
mc_v2_20260811_low_000054,mc_v2_20260811_low/task_0010,54,low,Bastankhah_PorteAgel_2014,7984.469813806036,7448.77964749847,6.709,7445.59,6.749,5
