trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000010,mc_v2_20260811_high/task_0002,10,high,Nygaard_TurboGaussian,7929.795648084283,7090.386633082551,10.586,7038.61,11.238,16
mc_v2_20260811_high_000010,mc_v2_20260811_high/task_0002,10,high,SuperGaussian,8027.98129388214,7280.7196356924915,9.308,7234.07,9.889,16
mc_v2_20260811_high_000010,mc_v2_20260811_high/task_0002,10,high,Bastankhah_PorteAgel_2014,8366.882731126765,7859.627504382304,6.063,7835.2,6.355,16
mc_v2_20260811_high_000011,mc_v2_20260811_high/task_0002,11,high,Nygaard_TurboGaussian,8274.581273057805,7395.852339950022,10.62,7328.5,11.434,18
mc_v2_20260811_high_000011,mc_v2_20260811_high/task_0002,11,high,SuperGaussian,8518.422829177322,7706.221241377055,9.535,7652.96,10.16,18
mc_v2_20260811_high_000011,mc_v2_20260811_high/task_0002,11,high,Bastankhah_PorteAgel_2014,8969.74473765749,8424.349480125571,6.08,8388.87,6.476,18
mc_v2_20260811_high_000012,mc_v2_20260811_high/task_0002,12,high,Nygaard_TurboGaussian,7960.225166055285,7123.761168827985,10.508,7074.26,11.13,13
mc_v2_20260811_high_000012,mc_v2_20260811_high/task_0002,12,high,SuperGaussian,8136.396180980832,7350.1313385318,9.664,7312.51,10.126,13
mc_v2_20260811_high_000012,mc_v2_20260811_high/task_0002,12,high,Bastankhah_PorteAgel_2014,8533.479327247049,8011.5404879906055,6.116,7987.06,6.403,13
mc_v2_20260811_high_000013,mc_v2_20260811_high/task_0002,13,high,Nygaard_TurboGaussian,7681.379288023135,6846.691181744211,10.866,6832.91,11.046,14
mc_v2_20260811_high_000013,mc_v2_20260811_high/task_0002,13,high,SuperGaussian,7788.337730367863,6982.043787878804,10.353,6969.58,10.513,14
mc_v2_20260811_high_000013,mc_v2_20260811_high/task_0002,13,high,Bastankhah_PorteAgel_2014,8118.788694725268,7585.638617341349,6.567,7577.07,6.672,14
mc_v2_20260811_high_000014,mc_v2_20260811_high/task_0002,14,high,Nygaard_TurboGaussian,8300.290258113491,7377.608100548134,11.116,7350.93,11.438,17
mc_v2_20260811_high_000014,mc_v2_20260811_high/task_0002,14,high,SuperGaussian,8405.785267783698,7602.501533692219,9.556,7580.03,9.824,17
mc_v2_20260811_high_000014,mc_v2_20260811_high/task_0002,14,high,Bastankhah_PorteAgel_2014,8766.88841129142,8241.707797491796,5.991,8222.61,6.208,17
