trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000075,mc_v2_20260811_high/task_0015,75,high,Nygaard_TurboGaussian,8163.296982410244,7266.07661089266,10.991,7233.16,11.394,14
mc_v2_20260811_high_000075,mc_v2_20260811_high/task_0015,75,high,SuperGaussian,8461.507499009205,7650.259826903893,9.588,7633.1,9.79,14
mc_v2_20260811_high_000075,mc_v2_20260811_high/task_0015,75,high,Bastankhah_PorteAgel_2014,8936.841186576923,8389.63424278067,6.123,8376.45,6.271,14
mc_v2_20260811_high_000076,mc_v2_20260811_high/task_0015,76,high,Nygaard_TurboGaussian,8430.772713687842,7505.18169562166,10.979,7473.01,11.36,15
mc_v2_20260811_high_000076,mc_v2_20260811_high/task_0015,76,high,SuperGaussian,8663.224405936326,7788.480250161532,10.097,7757.94,10.45,15
mc_v2_20260811_high_000076,mc_v2_20260811_high/task_0015,76,high,Bastankhah_PorteAgel_2014,9097.950857786684,8524.191245011656,6.306,8505.15,6.516,15
mc_v2_20260811_high_000077,mc_v2_20260811_high/task_0015,77,high,Nygaard_TurboGaussian,8050.404275867145,7115.756633586396,11.61,7088.21,11.952,13
mc_v2_20260811_high_000077,mc_v2_20260811_high/task_0015,77,high,SuperGaussian,8356.00352191171,7512.054311552453,10.1,7495.43,10.299,13
mc_v2_20260811_high_000077,mc_v2_20260811_high/task_0015,77,high,Bastankhah_PorteAgel_2014,8838.593891196084,8265.367043442933,6.485,8250.12,6.658,13
mc_v2_20260811_high_000078,mc_v2_20260811_high/task_0015,78,high,Nygaard_TurboGaussian,8346.624059521964,7499.131718442572,10.154,7453.73,10.698,17
mc_v2_20260811_high_000078,mc_v2_20260811_high/task_0015,78,high,SuperGaussian,8647.175118595844,7804.601794433429,9.744,7766.7,10.182,17
mc_v2_20260811_high_000078,mc_v2_20260811_high/task_0015,78,high,Bastankhah_PorteAgel_2014,9135.042648380833,8573.102380870825,6.151,8549.96,6.405,17
mc_v2_20260811_high_000079,mc_v2_20260811_high/task_0015,79,high,Nygaard_TurboGaussian,7881.305616660239,7006.240325369265,11.103,6984.2,11.383,12
mc_v2_20260811_high_000079,mc_v2_20260811_high/task_0015,79,high,SuperGaussian,7985.224272710582,7127.952570949646,10.736,7107.59,10.991,12
mc_v2_20260811_high_000079,mc_v2_20260811_high/task_0015,79,high,Bastankhah_PorteAgel_2014,8344.207899516994,7782.07958075371,6.737,7768.63,6.898,12
