trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000075,mc_v2_20260811_high/task_0015,75,high,2.0,25.0,2026-08-11T06:06:56.805,2026-08-11T06:24:07.934,0.01,37.37,0.02,993.73,1031.13,13,50,13,1628,8898.0,9.126,7,0.1588
mc_v2_20260811_high_000076,mc_v2_20260811_high/task_0015,76,high,2.0,25.0,2026-08-11T06:24:07.939,2026-08-11T06:37:53.888,0.01,22.25,0.0,803.69,825.95,13,47,14,1453,8422.0,9.446,7,0.1632
mc_v2_20260811_high_000077,mc_v2_20260811_high/task_0015,77,high,2.0,25.0,2026-08-11T06:37:53.889,2026-08-11T06:49:43.323,0.01,38.25,0.0,671.18,709.43,13,53,12,1499,7859.8,9.067,8,0.1467
mc_v2_20260811_high_000078,mc_v2_20260811_high/task_0015,78,high,2.0,25.0,2026-08-11T06:49:43.324,2026-08-11T07:08:09.863,0.01,36.04,0.0,1070.49,1106.54,13,54,16,1768,10690.8,9.281,7,0.1557
mc_v2_20260811_high_000079,mc_v2_20260811_high/task_0015,79,high,2.0,25.0,2026-08-11T07:08:09.873,2026-08-11T07:18:10.291,0.04,28.04,0.0,572.34,600.42,13,43,11,1539,7161.0,8.926,7,0.1561
