trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Revolution Wind North,True,1,SG11.0-200DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Vineyard Northeast,True,142,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,New England Wind 1,True,39,IEA 2200-22MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,New England Wind 2 South,True,45,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Beacon Wind,True,99,IEA 2200-22MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Bay State Wind South,True,222,SG11.0-200DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Bay State Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_00,True,2,SG11.0-200DD
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_01,True,40,IEA 2200-22MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_02,True,50,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_03,True,7,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_04,True,36,Haliade-X 15.5MW
mc_v2_20260811_low_000075,mc_v2_20260811_low/task_0015,75,Speculative_05,True,5,IEA 2200-22MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Revolution Wind North,True,1,Haliade-X 13MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Vineyard Northeast,True,98,IEA 2200-22MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,New England Wind 1,True,66,Haliade-X 13MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,New England Wind 2 South,True,78,SG11.0-200DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Beacon Wind,True,204,SG11.0-200DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Bay State Wind South,True,140,Haliade-X 15.5MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Bay State Wind North,True,3,SG11.0-200DD
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,SouthCoast Wind,True,164,Haliade-X 13MW
mc_v2_20260811_low_000076,mc_v2_20260811_low/task_0015,76,Speculative_00,True,59,Haliade-X 15.5MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Sunrise Wind North,True,2,IEA 2200-22MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Revolution Wind North,True,1,Haliade-X 13MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Vineyard Northeast,True,142,Haliade-X 15.5MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,New England Wind 1,True,39,IEA 2200-22MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,New England Wind 2 South,True,61,Haliade-X 13MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Beacon Wind,True,99,IEA 2200-22MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Bay State Wind South,True,222,SG11.0-200DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Bay State Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Speculative_00,True,52,SG11.0-200DD
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Speculative_01,True,47,Haliade-X 15.5MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Speculative_02,True,72,IEA 2200-22MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Speculative_03,True,95,IEA 2200-22MW
mc_v2_20260811_low_000077,mc_v2_20260811_low/task_0015,77,Speculative_04,True,168,SG11.0-200DD
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,Sunrise Wind North,True,3,SG11.0-200DD
mc_v2_20260811_low_000078,mc_v2_20260811_low/task_0015,78,Revolution Wind North,True,1,Haliade-X 15.5MW
