trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,60,75,330,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,10,20,30,924,462.0,0.5,104,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,130,150,150,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,75,90,330,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,130,150,240,806,806.0,1.0,1,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,20,30,270,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,75,90,300,924,231.0,0.25,123,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,20,30,30,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,3,10,300,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,3,10,300,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,130,150,330,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,20,30,30,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000070,mc_20260807_0627_medium/task_0014,70,10,20,120,764.0,191.0,0.25,127,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,60,75,330,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,10,20,300,30,30.0,1.0,2,True,staircase_6corners,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,30,45,210,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,60,75,60,924,924.0,1.0,8,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,90,110,120,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,10,20,240,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,90,110,120,780,585.0,0.75,79,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,110,130,30,1833,458.25,0.25,144,True,staircase_10corners,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,110,130,300,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,45,60,240,30,30.0,1.0,1,True,staircase_10corners,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,45,60,30,806,201.5,0.25,122,True,staircase_7corners,DTU10MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,90,110,330,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000071,mc_20260807_0627_medium/task_0014,71,75,90,330,629.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,110,130,330,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,110,130,300,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,110,130,180,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,10,20,90,572,572.0,1.0,14,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,130,150,60,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,3,10,150,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,130,150,60,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,20,30,120,132,132.0,1.0,4,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,130,150,150,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,3,10,300,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000072,mc_20260807_0627_medium/task_0014,72,60,75,330,572,0.0,0.0,160,False,,Haliade-X 13MW
