trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,Nygaard_TurboGaussian,7855.545370514629,7007.020737631134,10.802,6984.0,11.095,18
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,SuperGaussian,7956.668401903604,7137.860409770216,10.291,7115.94,10.566,18
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,Bastankhah_PorteAgel_2014,8311.50547827307,7773.094674351449,6.478,7758.49,6.654,18
mc_v2_20260811_high_000071,mc_v2_20260811_high/task_0014,71,high,Nygaard_TurboGaussian,8212.638810335979,7394.844221260924,9.958,7370.72,10.252,14
mc_v2_20260811_high_000071,mc_v2_20260811_high/task_0014,71,high,SuperGaussian,8319.342106551489,7509.333948227231,9.736,7492.19,9.942,14
mc_v2_20260811_high_000071,mc_v2_20260811_high/task_0014,71,high,Bastankhah_PorteAgel_2014,8687.577396724151,8151.965540501012,6.165,8139.57,6.308,14
mc_v2_20260811_high_000072,mc_v2_20260811_high/task_0014,72,high,Nygaard_TurboGaussian,8186.634758485795,7247.96205866064,11.466,7158.15,12.563,16
mc_v2_20260811_high_000072,mc_v2_20260811_high/task_0014,72,high,SuperGaussian,8284.719391745173,7394.9017654063955,10.74,7302.92,11.851,16
mc_v2_20260811_high_000072,mc_v2_20260811_high/task_0014,72,high,Bastankhah_PorteAgel_2014,8639.072629989198,8060.26395699314,6.7,8008.43,7.3,16
mc_v2_20260811_high_000073,mc_v2_20260811_high/task_0014,73,high,Nygaard_TurboGaussian,8099.8296486485215,7192.164741233114,11.206,7125.64,12.027,19
mc_v2_20260811_high_000073,mc_v2_20260811_high/task_0014,73,high,SuperGaussian,8335.49117868803,7527.802835598847,9.69,7476.2,10.309,19
mc_v2_20260811_high_000073,mc_v2_20260811_high/task_0014,73,high,Bastankhah_PorteAgel_2014,8768.092662406914,8230.135446129567,6.135,8197.79,6.504,19
mc_v2_20260811_high_000074,mc_v2_20260811_high/task_0014,74,high,Nygaard_TurboGaussian,8114.624061531977,7184.80235404312,11.459,7145.27,11.946,12
mc_v2_20260811_high_000074,mc_v2_20260811_high/task_0014,74,high,SuperGaussian,8416.795228522626,7552.683467323998,10.267,7505.11,10.832,12
mc_v2_20260811_high_000074,mc_v2_20260811_high/task_0014,74,high,Bastankhah_PorteAgel_2014,8897.060621546316,8318.541385530245,6.502,8284.44,6.886,12
