trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,132.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 13MW,0.056
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,780.0,780.0,1.0,1,True,"(45, 60)",90,staircase_9corners,IEA 2200-22MW,0.103
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,30.0,0.0,0.0,40,False,"(30, 45)",210,,Haliade-X 15.5MW,0.129
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,1833.0,0.0,0.0,160,False,"(20, 30)",270,,Haliade-X 13MW,0.205
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,1833.0,458.25,0.25,146,True,"(75, 90)",0,staircase_8corners,Haliade-X 13MW,0.612
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,806.0,0.0,0.0,160,False,"(60, 75)",240,,SG11.0-200DD,0.865
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,2080.0,0.0,0.0,160,False,"(30, 45)",300,,SG11.0-200DD,0.996
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,572.0,0.0,0.0,160,False,"(75, 90)",210,,IEA 2200-22MW,1.739
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,715.0,715.0,1.0,27,True,"(75, 90)",300,staircase_9corners,Haliade-X 15.5MW,1.844
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,715.0,357.5,0.5,105,True,"(90, 105)",330,staircase_6corners,IEA 2200-22MW,4.623
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,715.0,715.0,1.0,1,True,"(105, 120)",270,staircase_6corners,Haliade-X 13MW,5.093
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,30.0,0.0,0.0,40,False,"(105, 120)",0,,IEA 2200-22MW,6.548
mc_v2_20260811_high_000070,mc_v2_20260811_high/task_0014,70,high,715.0,715.0,1.0,5,True,"(60, 75)",90,staircase_7corners,Haliade-X 13MW,7.048
