Wind_Direction,Wave_Direction,Wind_Speed,Wave_Height,Surge,Sway,Heave,Pitch,Yaw,Roll
60,240,7,8,5.278955906271935,-9.406317470788956,-0.14244180535760279,1.1657101777344943,0.023849496522297727,2.23110331171751
60,240,7,10,7.702437067508698,-13.720970384597779,-0.306644299890846,1.8016435593664646,0.01990640893058753,3.411051200389862
60,240,7,12,8.749049709916115,-15.689575649738313,-0.403417772292285,2.1044610647857187,-0.0018767662755617494,4.033656128287316
60,240,7,14,6.838109322786331,-12.889192153930663,-0.26107576096999036,1.4163167838007211,-0.05125297623869846,2.962734618008137
60,240,7,16,5.922348719120025,-11.623489649295808,-0.21660452279286982,1.1321077453233301,-0.08740372819374352,2.5216553401350974
60,240,7,18,5.432347128987312,-11.075801794528962,-0.1992456146343584,1.0137168210462368,-0.12845829460771346,2.353367588363588
60,240,7,20,5.203744051456451,-10.970615534067154,-0.19100159535705824,0.9830968041834276,-0.19839253894653666,2.3285860729813574
60,240,7,22,5.057247179090977,-11.126637933969498,-0.18752212506996693,0.9875092985489173,-0.29019425891080664,2.363919745151201
60,300,1,4,1.8222458147406577,-3.104444628059864,-0.017247672994827424,0.3604433222003281,0.0067616604256816116,0.6585482295006514
60,300,1,6,3.4532209389805795,-5.917722383499146,-0.07223055308731273,0.7128262178003788,0.018876797352348377,1.3416937728524208
60,300,1,8,5.397459334135055,-9.394728055000305,-0.1600327119845897,1.1593332260847091,0.03186890962474718,2.217491600394249
60,300,1,10,7.82762147808075,-13.735213611841202,-0.32209734351933,1.796706666022539,0.031711279392896134,3.4055977487564086
60,300,1,12,9.293099471569061,-16.37668773674965,-0.4669124437496066,2.274502923965454,0.00824417065896614,4.327134959161282
60,300,1,14,7.016500634431839,-13.020601089000701,-0.29582380102574823,1.456334440290928,-0.045605604980657515,3.0409518972039224
60,300,1,16,6.021151032686234,-11.682183914422989,-0.25133104407436624,1.152055133815855,-0.08485070911310867,2.5656841507554056
60,300,1,18,5.493240616321564,-11.094048029899596,-0.2347272932501255,1.0252181682439623,-0.11775784227235522,2.38535485419631
60,300,1,20,5.250544086098671,-10.972448178052902,-0.22608857786140288,0.9909945102172205,-0.19630208671333457,2.356444718871266
60,300,1,22,5.142514715671539,-11.080176132440567,-0.22199973535929712,0.9943147633606931,-0.3030286046519177,2.3844768927517603
60,300,3,4,1.8136114378869534,-3.1151245168447494,-0.012543388564966704,0.35814107744209467,0.01317614292855069,0.6615592040419579
60,300,3,6,3.434534653484821,-5.928735112190247,-0.06735543439964659,0.7100022904500365,0.02226320572269742,1.3430609960854054
60,300,3,8,5.368313518285752,-9.409745774745941,-0.15530834907863117,1.156845499664545,0.035730153034512116,2.219326650947332
60,300,3,10,7.7887302222251895,-13.747338723659515,-0.31775275425612926,1.7936392161250114,0.03884939505924649,3.406348958313465
60,300,3,12,9.226608725786209,-16.344444013357162,-0.4591381909288466,2.2587027384638785,0.014120842991500467,4.307348385334015
60,300,3,14,6.985897847890854,-13.04375175023079,-0.28948212251625954,1.4514906189739705,-0.041270779202713756,3.037818169236183
60,300,3,16,6.001954042434693,-11.710555459499359,-0.2449592809608439,1.1487160340435802,-0.08245313599805558,2.5640786918103693
60,300,3,18,5.4783184760808945,-11.123808196783067,-0.2284307578646076,1.0224709287007863,-0.11518074592005906,2.3843940512686967
60,300,3,20,5.23769290971756,-11.00329212284088,-0.2196890093816437,0.9885717450113735,-0.19355376157109822,2.355842986917123
60,300,3,22,5.130624167203903,-11.110640412330627,-0.21553117518786893,0.99166495376091,-0.2975622276482554,2.3843409654899586
60,300,5,4,1.8400260036289693,-3.081820904254913,-0.006031625462068405,0.3579724153677034,0.02481882160682653,0.6621993924832023
60,300,5,6,3.450699384331703,-5.900580588102341,-0.06050015366711114,0.7091157118678093,0.029245104502420873,1.341546755284071
60,300,5,8,5.3863097578287125,-9.382327909946442,-0.14842551802213347,1.1563751648366452,0.04269534712175118,2.2180834796726705
60,300,5,10,7.808370654344559,-13.711226148366928,-0.3110450342874974,1.7921083707809449,0.05108267269040516,3.402955861389637
60,300,5,12,9.171554074048997,-16.201233931064607,-0.4428810610286891,2.2206660283505917,0.02436150665880996,4.244341703832149
60,300,5,14,7.005442443728447,-13.024221197843552,-0.2807563630370423,1.4482579161971807,-0.036048367578132456,3.030142436385155
60,300,5,16,6.031583135604858,-11.69463048195839,-0.2356695799874251,1.147368230521679,-0.07931716848717042,2.5587195636332036
60,300,5,18,5.510892734527588,-11.111291670084,-0.21884547701905832,1.0221645024086319,-0.11272183806243083,2.3804989229366185
60,300,5,20,5.268915078222752,-10.986110852479936,-0.20985292979200676,0.988036221502829,-0.19085716441833916,2.3515424236934632
60,300,5,22,5.162343932926655,-11.097717476129532,-0.20580187201684158,0.9910465275777532,-0.29177396339106054,2.380372540443706
60,300,7,4,1.9053405157029628,-2.996110186100006,0.001564275976334784,0.3601519723256606,0.03980983181473129,0.6584142284531299
60,300,7,6,3.5083583531975746,-5.827096358954907,-0.052403925084313865,0.7110582851693035,0.039165079599560615,1.3363839048966766
60,300,7,8,5.456195655465126,-9.303811280488969,-0.14010798323176096,1.158463267967105,0.05231423626867036,2.2118322564959527
60,300,7,10,7.893293282985687,-13.616778399467469,-0.3024997149526862,1.7931289956569672,0.06707367369825351,3.393949140071869
60,300,7,12,9.180376548528672,-16.011862283706666,-0.425906339072877,2.1853269720971586,0.039393456071373296,4.175418550729751
60,300,7,14,7.091522666335106,-12.94874961423874,-0.2706230491095812,1.4485816542804242,-0.030460229674991297,3.0182936868071555
60,300,7,16,6.119268781781196,-11.617489241361618,-0.22456153819877364,1.149367680028081,-0.07588214480638998,2.549048256278038
60,300,7,18,5.602790471971035,-11.04298942732811,-0.20754318051572226,1.0249509023597967,-0.10942753563790143,2.372400560244918
60,300,7,20,5.360301984488964,-10.921496132850647,-0.19845449358392944,0.9911184626340837,-0.18729510401439256,2.3440723544321953
60,300,7,22,5.215884541153907,-11.056822933197022,-0.19405843513001308,0.9941093804245101,-0.286130139223591,2.3726049535702916
80,0,1,4,0.5706615721136331,-3.602509884059429,-0.017322940692291126,0.11324535440876025,0.005625469115195756,0.7417901514470577
80,0,1,6,0.9822720624059439,-6.939838446140289,-0.0704215595452115,0.210481396455839,0.01776014261813941,1.5050161249041558
80,0,1,8,1.2822235938459634,-11.205554463863372,-0.1649061084240675,0.32928721932321786,0.03132543368466668,2.4815061443448068
80,0,1,10,1.4205874459892511,-16.68890205669403,-0.32983519713580606,0.5177509384602308,0.03511836784383047,3.817292787313461
80,0,1,12,1.3320533037036657,-20.000052721977234,-0.4720627409890294,0.6402097991034389,0.017232838499002583,4.826942793130875
80,0,1,14,0.8482035913839936,-15.830954464673995,-0.3046384614519775,0.3259800326451659,-0.05055520822915673,3.3576079938411714
80,0,1,16,0.5913958483655005,-14.087530068397522,-0.2592222428740988,0.20504695258185257,-0.09039920444368317,2.806775969684124
80,0,1,18,0.3961092478268001,-13.300582849740982,-0.2418616860283546,0.14831069843529984,-0.12351880009775323,2.593746535085142
80,0,1,20,0.23631314964076774,-13.102745707750321,-0.2333513685704711,0.12612832762145262,-0.2022382168497279,2.554328228976243
80,0,1,22,0.08701868377782375,-13.21044770693779,-0.23001280221219259,0.11988677568142521,-0.30830395470810434,2.581723585094194
80,0,3,4,0.5607043419346083,-3.6047246345877646,-0.012580413124253483,0.11048531236168128,0.003005720810011553,0.7423621151298284
80,0,3,6,0.9648773168250918,-6.946640523791313,-0.0656939450094178,0.2077086446850808,0.017129270868839738,1.5050658375322818
80,0,3,8,1.2554045063704253,-11.212764258146287,-0.16015223895735106,0.32651921190036226,0.03303108724953654,2.4813399689793587
80,0,3,10,1.387438535504043,-16.69447545528412,-0.3258188936188817,0.5147314003873616,0.04172194341031718,3.816408760070801
80,0,3,12,1.3076150320768356,-20.145031961917876,-0.47395809984207155,0.6360184479691088,0.02964724314801333,4.829540011167526
80,0,3,14,0.8360130753219127,-15.86088437485695,-0.29906159144826233,0.32288463534763284,-0.04226772329610867,3.3565868664383887
80,0,3,16,0.5848746159039147,-14.112722740650177,-0.2531126618821163,0.20230498300480576,-0.08410209142030727,2.8063129332363603
80,0,3,18,0.3920631360182451,-13.324557806491852,-0.2355073981687674,0.14567668254903582,-0.11786780562570039,2.5935331153124572
80,0,3,20,0.23408583307417666,-13.124080987215041,-0.22688210278529733,0.12319616972597214,-0.1948115564078844,2.553600102282762
80,0,3,22,0.08552959716575788,-13.232652860164642,-0.22327841234670268,0.11663531977392949,-0.30024315378355093,2.581559004221606
80,0,5,4,0.6155115223866305,-3.6170530178546905,-0.006388915479019488,0.11166904294603455,-0.0025630886349813408,0.7420993286967278
80,0,5,6,1.0130008152475165,-6.949203223347664,-0.059649506776648875,0.2088905345207486,0.01585756135113388,1.504276506781578
80,0,5,8,1.294420617982745,-11.210073323011398,-0.1541799140560935,0.3276685696427885,0.035746417265909256,2.4801461220383643
80,0,5,10,1.4209838979393243,-16.674645619392393,-0.32008810523338616,0.5153334706966707,0.05126866781719218,3.8135467222332955
80,0,5,12,1.338353626448894,-20.20150598716736,-0.4711588318794966,0.6343091989992681,0.04735906841574433,4.819714641213417
80,0,5,14,0.8823945027807567,-15.87836673808098,-0.292319039715454,0.32350380775586746,-0.029829865774852807,3.3532310975790023
80,0,5,16,0.6381347564771568,-14.126573577165603,-0.24509851229055676,0.2031334171521321,-0.07374156915511412,2.8041547577381136
80,0,5,18,0.4458100453563602,-13.333603697538376,-0.22697144428102184,0.14631024315825789,-0.10801438682992558,2.59174730425328
80,0,5,20,0.2890038671348939,-13.133203137159347,-0.21802650267042917,0.123504939573897,-0.18408652614236234,2.5514154468568804
80,0,5,22,0.13979072836337583,-13.242193161964417,-0.21434365263082622,0.11632987215623143,-0.2871355160405037,2.5801566702826984
80,0,7,4,0.7418130722223286,-3.6385393645763395,0.00037607913324700347,0.11811557664272186,-0.01131746950559409,0.7410771289914846
80,0,7,6,1.1353833533038997,-6.948916370868683,-0.053084572970694355,0.21517900401700105,0.013507831294002244,1.5021670157313347
80,0,7,8,1.4057059397361955,-11.198427372932434,-0.1479317823365668,0.334000046057452,0.03863285369116602,2.4775854286551477
80,0,7,10,1.5312887503913843,-16.625288208007813,-0.313385996520643,0.5206827798316699,0.06281321012407534,3.808660065770149
80,0,7,12,1.4287650181255522,-20.124483502864837,-0.46155195018555967,0.6282822436877578,0.07048672435553999,4.76361429810524
80,0,7,14,1.00144754897444,-15.871356081962585,-0.28523927692194867,0.3288151779035825,-0.014054370772755646,3.3477409991025926
80,0,7,16,0.7606911269731413,-14.117099631547928,-0.23663878540489713,0.2085601242347402,-0.059944133069242525,2.800459849923849
80,0,7,18,0.5691834153798118,-13.323068499326705,-0.2177962207114661,0.151593248066898,-0.0948349443619809,2.588528209768236
80,0,7,20,0.411968145335446,-13.118340406417847,-0.20844890344096983,0.12849566551345015,-0.169247132720011,2.5475814515368405
80,0,7,22,0.2602947976866108,-13.229064691066743,-0.20455106683417942,0.1207773159533026,-0.26954290040364504,2.577242032856856
80,60,1,4,0.5720974430814385,-3.6066543738245964,-0.017464508747587586,0.1140411940780059,0.005761322514737586,0.7418950724303722
80,60,1,6,0.985351398512721,-6.941534453511238,-0.07070726390555501,0.21121166133042424,0.01782703689326024,1.5049395962357521
80,60,1,8,1.286719440177083,-11.208084969282151,-0.16541482968628407,0.33011836141720413,0.030881814863234013,2.481989299118519
80,60,1,10,1.4270168332159519,-16.685801551818848,-0.33065807065367697,0.5187558816820383,0.03307589523721822,3.8180155130624773
80,60,1,12,1.336750146046281,-19.963891335487364,-0.4716810616478324,0.6402948472350836,0.014391439438293446,4.821392693042755
80,60,1,14,0.8570130193680525,-15.83138039803505,-0.3044877076297998,0.3266265190914273,-0.05220725416901314,3.3564077908992767
80,60,1,16,0.6004035515971482,-14.08855321955681,-0.2589999000497141,0.20560225962314507,-0.09108819953369335,2.805953777372837
80,60,1,18,0.40481836064539495,-13.301220968961715,-0.2416420231179718,0.1488907595201881,-0.1246652251444939,2.5931340653300285
80,60,1,20,0.24539426675764298,-13.10238393163681,-0.23307133705844602,0.1267856712685898,-0.2041390872422203,2.553156745689223
80,60,1,22,0.09599062713158674,-13.211227119684219,-0.22982576564777993,0.12048168714970779,-0.30846073088376214,2.5808414831249973
80,60,3,4,0.566983005671762,-3.6317705678343772,-0.013095112478188639,0.11280783620435977,0.0024328122579754564,0.7465499232932925
80,60,3,6,0.9761502210050821,-6.9621997864246365,-0.0665861792068631,0.20972461612845655,0.016178959674398356,1.5073223993778229
80,60,3,8,1.2712530605196952,-11.235808694839477,-0.16198443817999214,0.3293007105514407,0.030570287651318723,2.4874817014932633
