trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,0,0.0,3.655,3.655,0,7882.3868265309375,7003.484805161862,7003.484805161862,11.15
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,1,3.655,5.179,1.525,1,7882.3868265309375,7003.484805161862,7003.080914680015,11.155
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,2,5.179,5.957,0.777,2,7882.3868265309375,7003.484805161862,7002.14995380332,11.167
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,3,5.957,8.599,2.643,3,7882.3868265309375,7003.484805161862,6991.350414257276,11.304
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,4,8.599,13.066,4.467,4,7882.3868265309375,7003.484805161862,6985.004082440187,11.385
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,5,13.066,16.293,3.226,5,7882.3868265309375,7003.484805161862,6959.681426327501,11.706
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,6,16.293,17.414,1.121,6,7882.3868265309375,7003.484805161862,6959.516349634585,11.708
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,7,17.414,17.87,0.457,7,7882.3868265309375,7003.484805161862,6959.114418281879,11.713
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,8,17.87,20.122,2.251,8,7882.3868265309375,7003.484805161862,6953.1129381320825,11.789
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,9,20.122,21.138,1.017,9,7882.3868265309375,7003.484805161862,6951.537372931248,11.809
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,10,21.138,23.793,2.655,10,7882.3868265309375,7003.484805161862,6950.854938477831,11.818
mc_v2_20260811_high_000045,mc_v2_20260811_high/task_0009,45,high,Nygaard_TurboGaussian,11,23.793,24.723,0.93,11,7882.3868265309375,7003.484805161862,6949.1537616076,11.839
