trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,45,60,60,1833,916.5,0.5,98,True,staircase_10corners,DTU10MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,60,75,270,924,693.0,0.75,47,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,30,45,0,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,20,30,210,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,30,45,300,30,30.0,1.0,1,True,staircase_10corners,DTU10MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,20,30,150,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,130,150,210,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,30,45,0,30,30.0,1.0,9,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,110,130,180,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,30,45,180,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,75,90,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,45,60,120,572,572.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,90,110,210,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,45,60,180,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000090,mc_20260807_0627_medium/task_0018,90,10,20,330,235.0,235.0,1.0,28,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,130,150,60,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,10,20,210,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,75,90,180,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,45,60,330,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,30,45,90,780,780.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,60,75,120,715,715.0,1.0,2,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,90,110,120,715,357.5,0.5,90,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_medium_000091,mc_20260807_0627_medium/task_0018,91,20,30,30,1833,0.0,0.0,160,False,,Haliade-X 13MW
