trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_medium_000140,mc_v2_20260811_medium/task_0028,140,medium,1.0,25.0,2026-08-11T05:36:22.631,2026-08-11T05:46:58.618,0.01,17.51,0.03,618.44,635.99,13,29,11,1390,4685.0,9.052,7,0.1482
mc_v2_20260811_medium_000141,mc_v2_20260811_medium/task_0028,141,medium,1.0,25.0,2026-08-11T05:46:58.624,2026-08-11T05:54:58.276,0.01,22.16,0.0,457.48,479.65,13,26,8,1408,6596.0,9.396,7,0.1364
mc_v2_20260811_medium_000142,mc_v2_20260811_medium/task_0028,142,medium,1.0,25.0,2026-08-11T05:54:58.278,2026-08-11T05:57:57.605,0.01,8.87,0.0,170.45,179.33,13,18,3,1110,2242.0,8.466,8,0.1594
mc_v2_20260811_medium_000143,mc_v2_20260811_medium/task_0028,143,medium,1.0,25.0,2026-08-11T05:57:57.606,2026-08-11T06:08:43.517,0.01,9.84,0.0,636.06,645.91,13,19,11,1367,6376.0,9.324,7,0.1306
mc_v2_20260811_medium_000144,mc_v2_20260811_medium/task_0028,144,medium,1.0,25.0,2026-08-11T06:08:43.518,2026-08-11T06:19:24.189,0.01,17.87,0.0,622.79,640.67,13,31,10,1276,3990.8,8.857,7,0.154
