trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000140,mc_v2_20260811_medium/task_0028,140,medium,Nygaard_TurboGaussian,7949.870288115327,7146.413403907141,10.107,7084.68,10.883,12
mc_v2_20260811_medium_000140,mc_v2_20260811_medium/task_0028,140,medium,SuperGaussian,8052.213605413466,7255.167933711236,9.898,7202.62,10.551,12
mc_v2_20260811_medium_000140,mc_v2_20260811_medium/task_0028,140,medium,Bastankhah_PorteAgel_2014,8394.363779253106,7874.828899238926,6.189,7843.89,6.558,12
mc_v2_20260811_medium_000141,mc_v2_20260811_medium/task_0028,141,medium,Nygaard_TurboGaussian,8201.923154693688,7215.89433328542,12.022,7198.59,12.233,9
mc_v2_20260811_medium_000141,mc_v2_20260811_medium/task_0028,141,medium,SuperGaussian,8365.542502634922,7529.5485587709745,9.993,7513.03,10.191,9
mc_v2_20260811_medium_000141,mc_v2_20260811_medium/task_0028,141,medium,Bastankhah_PorteAgel_2014,8736.921493279933,8168.853547012584,6.502,8159.24,6.612,9
mc_v2_20260811_medium_000142,mc_v2_20260811_medium/task_0028,142,medium,Nygaard_TurboGaussian,7169.903739569107,6351.41721505739,11.416,6350.55,11.428,4
mc_v2_20260811_medium_000142,mc_v2_20260811_medium/task_0028,142,medium,SuperGaussian,7273.420680935051,6490.369332120696,10.766,6489.83,10.773,4
mc_v2_20260811_medium_000142,mc_v2_20260811_medium/task_0028,142,medium,Bastankhah_PorteAgel_2014,7609.8560156827625,7090.447634090866,6.825,7090.19,6.829,4
mc_v2_20260811_medium_000143,mc_v2_20260811_medium/task_0028,143,medium,Nygaard_TurboGaussian,8385.506198162784,7471.0290465861035,10.905,7453.52,11.114,12
mc_v2_20260811_medium_000143,mc_v2_20260811_medium/task_0028,143,medium,SuperGaussian,8480.746823642003,7649.877224566403,9.797,7634.05,9.984,12
mc_v2_20260811_medium_000143,mc_v2_20260811_medium/task_0028,143,medium,Bastankhah_PorteAgel_2014,8824.157171031608,8277.70149121799,6.193,8267.65,6.307,12
mc_v2_20260811_medium_000144,mc_v2_20260811_medium/task_0028,144,medium,Nygaard_TurboGaussian,7698.131495021274,6812.601228880257,11.503,6791.94,11.772,11
mc_v2_20260811_medium_000144,mc_v2_20260811_medium/task_0028,144,medium,SuperGaussian,7930.921213083362,7104.396325495234,10.422,7087.3,10.637,11
mc_v2_20260811_medium_000144,mc_v2_20260811_medium/task_0028,144,medium,Bastankhah_PorteAgel_2014,8359.248012683776,7808.346812582173,6.59,7797.66,6.718,11
