trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000035,mc_v2_20260811_medium/task_0007,35,medium,Nygaard_TurboGaussian,7796.473184081174,6892.417472230258,11.596,6867.84,11.911,8
mc_v2_20260811_medium_000035,mc_v2_20260811_medium/task_0007,35,medium,SuperGaussian,8036.771362380916,7198.339419685837,10.432,7189.46,10.543,8
mc_v2_20260811_medium_000035,mc_v2_20260811_medium/task_0007,35,medium,Bastankhah_PorteAgel_2014,8475.141140871741,7912.015183833506,6.644,7903.45,6.746,8
mc_v2_20260811_medium_000036,mc_v2_20260811_medium/task_0007,36,medium,Nygaard_TurboGaussian,8072.088524900728,7188.083403943478,10.951,7185.34,10.985,4
mc_v2_20260811_medium_000036,mc_v2_20260811_medium/task_0007,36,medium,SuperGaussian,8361.497882724903,7523.28162829361,10.025,7523.88,10.018,4
mc_v2_20260811_medium_000036,mc_v2_20260811_medium/task_0007,36,medium,Bastankhah_PorteAgel_2014,8825.896389312786,8270.458502472917,6.293,8270.26,6.295,4
mc_v2_20260811_medium_000037,mc_v2_20260811_medium/task_0007,37,medium,Nygaard_TurboGaussian,7668.854408423278,6803.512591385552,11.284,6771.9,11.696,8
mc_v2_20260811_medium_000037,mc_v2_20260811_medium/task_0007,37,medium,SuperGaussian,7918.058500773675,7121.764433512572,10.057,7092.15,10.431,8
mc_v2_20260811_medium_000037,mc_v2_20260811_medium/task_0007,37,medium,Bastankhah_PorteAgel_2014,8382.594383921603,7848.474076428228,6.372,7834.86,6.534,8
mc_v2_20260811_medium_000038,mc_v2_20260811_medium/task_0007,38,medium,Nygaard_TurboGaussian,8163.407366473934,7226.146801922054,11.481,7207.65,11.708,10
mc_v2_20260811_medium_000038,mc_v2_20260811_medium/task_0007,38,medium,SuperGaussian,8400.708300026921,7534.380676728157,10.313,7516.97,10.52,10
mc_v2_20260811_medium_000038,mc_v2_20260811_medium/task_0007,38,medium,Bastankhah_PorteAgel_2014,8839.640849228223,8282.289573823466,6.305,8273.51,6.404,10
mc_v2_20260811_medium_000039,mc_v2_20260811_medium/task_0007,39,medium,Nygaard_TurboGaussian,8356.175911997088,7322.888490406806,12.366,7296.53,12.681,11
mc_v2_20260811_medium_000039,mc_v2_20260811_medium/task_0007,39,medium,SuperGaussian,8586.019003576046,7660.406627501334,10.78,7638.67,11.034,11
mc_v2_20260811_medium_000039,mc_v2_20260811_medium/task_0007,39,medium,Bastankhah_PorteAgel_2014,9009.86603569916,8416.997186265346,6.58,8401.11,6.757,11
