trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_high_000040,mc_20260807_0627_high/task_0008,40,Nygaard_TurboGaussian,29.41,3046.9740241686086,2997.4701032034645,1.625,2603.482670815143,14.555
mc_20260807_0627_high_000040,mc_20260807_0627_high/task_0008,40,SuperGaussian,5.66,3093.8024311629115,3090.1630089752307,0.118,2753.6395356736634,10.995
mc_20260807_0627_high_000041,mc_20260807_0627_high/task_0008,41,Nygaard_TurboGaussian,22.22,3129.638664624212,3070.1662191851756,1.9,2689.919640211846,14.05
mc_20260807_0627_high_000041,mc_20260807_0627_high/task_0008,41,SuperGaussian,7.91,3182.430444191097,3178.2173276788435,0.132,2858.9053880767506,10.166
mc_20260807_0627_high_000042,mc_20260807_0627_high/task_0008,42,Nygaard_TurboGaussian,21.76,2983.0747012285738,2919.809292589117,2.121,2545.6904905244446,14.662
mc_20260807_0627_high_000042,mc_20260807_0627_high/task_0008,42,SuperGaussian,7.59,3035.7941594900003,3031.254359283372,0.15,2723.0433727944624,10.302
mc_20260807_0627_high_000043,mc_20260807_0627_high/task_0008,43,Nygaard_TurboGaussian,12.24,3373.8093818567804,3313.3257293480206,1.793,2945.080785012451,12.708
mc_20260807_0627_high_000043,mc_20260807_0627_high/task_0008,43,SuperGaussian,4.12,3426.6739990676397,3422.261604095957,0.129,3131.070266639305,8.627
mc_20260807_0627_high_000044,mc_20260807_0627_high/task_0008,44,Nygaard_TurboGaussian,14.23,3263.6630413985977,3196.294604731005,2.064,2744.8001218837926,15.898
mc_20260807_0627_high_000044,mc_20260807_0627_high/task_0008,44,SuperGaussian,3.97,3318.2392273898367,3313.4420596298723,0.145,2925.2429231849724,11.844
