trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,780.0,780.0,1.0,1,True,"(30, 45)",90,staircase_6corners,Haliade-X 15.5MW,2.722
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,780.0,0.0,0.0,160,False,"(10, 20)",90,,IEA 2200-22MW,3.499
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,806.0,201.5,0.25,132,True,"(60, 75)",300,staircase_8corners,Haliade-X 13MW,4.08
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,0.0,0.0,160,False,"(60, 75)",0,,IEA 2200-22MW,4.305
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,0.0,0.0,160,False,"(20, 30)",150,,Haliade-X 13MW,4.664
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,715.0,1.0,3,True,"(90, 105)",90,staircase_8corners,Haliade-X 13MW,8.185
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,924.0,0.0,0.0,160,False,"(90, 105)",210,,SG11.0-200DD,9.634
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,2080.0,2080.0,1.0,1,True,"(60, 75)",270,staircase_10corners,Haliade-X 15.5MW,9.947
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,806.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 13MW,11.281
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,924.0,0.0,0.0,160,False,"(45, 60)",120,,SG11.0-200DD,11.299
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,30.0,30.0,1.0,2,True,"(20, 30)",30,staircase_7corners,Haliade-X 13MW,12.601
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,1833.0,0.0,0.0,160,False,"(60, 75)",120,,IEA 2200-22MW,12.725
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,780.0,0.0,0.0,160,False,"(20, 30)",270,,SG11.0-200DD,13.594
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,0.0,0.0,160,False,"(60, 75)",120,,Haliade-X 13MW,14.827
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,30.0,30.0,1.0,4,True,"(105, 120)",60,staircase_7corners,IEA 2200-22MW,14.857
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,572.0,0.0,0.0,160,False,"(30, 45)",120,,IEA 2200-22MW,15.015
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,0.0,0.0,160,False,"(105, 120)",90,,Haliade-X 13MW,15.12
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,806.0,0.0,0.0,160,False,"(3, 10)",150,,Haliade-X 15.5MW,15.527
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,178.75,0.25,122,True,"(105, 120)",90,staircase_8corners,SG11.0-200DD,16.865
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,572.0,0.0,0.0,160,False,"(45, 60)",240,,Haliade-X 15.5MW,17.439
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,780.0,195.0,0.25,141,True,"(30, 45)",240,staircase_9corners,Haliade-X 13MW,18.358
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,780.0,0.0,0.0,160,False,"(30, 45)",240,,SG11.0-200DD,18.815
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,572.0,0.0,0.0,160,False,"(105, 120)",240,,SG11.0-200DD,21.501
mc_v2_20260811_medium_000100,mc_v2_20260811_medium/task_0020,100,medium,715.0,0.0,0.0,160,False,"(105, 120)",240,,IEA 2200-22MW,24.499
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,715.0,715.0,1.0,2,True,"(30, 45)",60,staircase_8corners,IEA 2200-22MW,1.549
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,572.0,0.0,0.0,160,False,"(105, 120)",180,,Haliade-X 13MW,3.104
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,806.0,0.0,0.0,160,False,"(20, 30)",300,,IEA 2200-22MW,4.301
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,132.0,0.0,0.0,160,False,"(20, 30)",0,,SG11.0-200DD,4.94
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,780.0,780.0,1.0,1,True,"(105, 120)",270,staircase_8corners,Haliade-X 13MW,4.992
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,924.0,0.0,0.0,160,False,"(90, 105)",150,,SG11.0-200DD,5.325
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,30.0,30.0,1.0,13,True,"(20, 30)",270,staircase_9corners,Haliade-X 13MW,9.575
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,572.0,572.0,1.0,14,True,"(30, 45)",90,staircase_10corners,IEA 2200-22MW,10.396
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,30.0,30.0,1.0,22,True,"(30, 45)",120,staircase_9corners,SG11.0-200DD,11.632
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,30.0,0.0,0.0,40,False,"(30, 45)",120,,SG11.0-200DD,13.121
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,572.0,0.0,0.0,160,False,"(30, 45)",330,,Haliade-X 13MW,15.04
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,2080.0,2080.0,1.0,2,True,"(90, 105)",60,staircase_7corners,Haliade-X 13MW,15.883
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,2080.0,0.0,0.0,160,False,"(10, 20)",240,,Haliade-X 15.5MW,16.081
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,780.0,0.0,0.0,160,False,"(90, 105)",240,,Haliade-X 13MW,17.571
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,780.0,0.0,0.0,160,False,"(20, 30)",180,,SG11.0-200DD,18.335
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,572.0,286.0,0.5,88,True,"(20, 30)",90,staircase_6corners,Haliade-X 13MW,20.572
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,780.0,195.0,0.25,123,True,"(45, 60)",330,staircase_10corners,Haliade-X 15.5MW,20.809
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,924.0,0.0,0.0,160,False,"(30, 45)",180,,Haliade-X 15.5MW,21.712
mc_v2_20260811_medium_000101,mc_v2_20260811_medium/task_0020,101,medium,2080.0,0.0,0.0,160,False,"(45, 60)",240,,Haliade-X 13MW,22.707
