trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000105,mc_v2_20260811_medium/task_0021,105,medium,Nygaard_TurboGaussian,8292.346043385645,7284.4405518609465,12.155,7246.33,12.614,14
mc_v2_20260811_medium_000105,mc_v2_20260811_medium/task_0021,105,medium,SuperGaussian,8607.498889355411,7678.100096437705,10.798,7644.73,11.185,14
mc_v2_20260811_medium_000105,mc_v2_20260811_medium/task_0021,105,medium,Bastankhah_PorteAgel_2014,9104.182655148581,8479.291765719825,6.864,8461.72,7.057,14
mc_v2_20260811_medium_000106,mc_v2_20260811_medium/task_0021,106,medium,Nygaard_TurboGaussian,8163.913316146392,7336.723108934266,10.132,7280.5,10.821,11
mc_v2_20260811_medium_000106,mc_v2_20260811_medium/task_0021,106,medium,SuperGaussian,8341.620596114713,7556.027324140828,9.418,7507.31,10.002,11
mc_v2_20260811_medium_000106,mc_v2_20260811_medium/task_0021,106,medium,Bastankhah_PorteAgel_2014,8743.324732247534,8216.815216480003,6.022,8188.13,6.35,11
mc_v2_20260811_medium_000107,mc_v2_20260811_medium/task_0021,107,medium,Nygaard_TurboGaussian,7156.497290219888,6337.050043415647,11.45,6306.49,11.877,10
mc_v2_20260811_medium_000107,mc_v2_20260811_medium/task_0021,107,medium,SuperGaussian,7315.327929976775,6576.195078050385,10.104,6553.38,10.416,10
mc_v2_20260811_medium_000107,mc_v2_20260811_medium/task_0021,107,medium,Bastankhah_PorteAgel_2014,7654.337389451657,7157.2556792660025,6.494,7138.55,6.739,10
mc_v2_20260811_medium_000108,mc_v2_20260811_medium/task_0021,108,medium,Nygaard_TurboGaussian,8374.482452161177,7392.439488860591,11.727,7374.92,11.936,10
mc_v2_20260811_medium_000108,mc_v2_20260811_medium/task_0021,108,medium,SuperGaussian,8484.542399081914,7539.96544238204,11.133,7520.66,11.36,10
mc_v2_20260811_medium_000108,mc_v2_20260811_medium/task_0021,108,medium,Bastankhah_PorteAgel_2014,8883.644937760668,8274.022287445598,6.862,8261.48,7.004,10
mc_v2_20260811_medium_000109,mc_v2_20260811_medium/task_0021,109,medium,Nygaard_TurboGaussian,8772.94107687298,7891.845148711001,10.043,7796.49,11.13,9
mc_v2_20260811_medium_000109,mc_v2_20260811_medium/task_0021,109,medium,SuperGaussian,9090.069974997117,8210.150902109333,9.68,8128.04,10.583,9
mc_v2_20260811_medium_000109,mc_v2_20260811_medium/task_0021,109,medium,Bastankhah_PorteAgel_2014,9603.178662177892,9018.50104425889,6.088,8969.84,6.595,9
