trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,130,150,150,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,210,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,110,130,210,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,45,60,180,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,110,130,270,572,572.0,1.0,3,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,30,45,210,30,30.0,1.0,32,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,130,150,210,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,30,45,210,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,110,130,150,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,20,30,90,572,572.0,1.0,1,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,130,150,60,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,3,10,330,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,60,75,330,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,3,10,270,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,210,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,60,75,300,132,132.0,1.0,6,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,3,10,150,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,60,30,30.0,1.0,3,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,130,150,60,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,60,75,240,924,924.0,1.0,11,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,75,90,210,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,180,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,30,45,120,715,715.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,30,30,30.0,1.0,2,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,45,60,150,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,180,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,75,90,240,715,357.5,0.5,104,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,240,1833,1374.75,0.75,41,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,210,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,110,130,270,715,357.5,0.5,113,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,60,75,240,30,30.0,1.0,2,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,60,75,120,924,924.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,30,45,180,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,10,20,240,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,90,110,210,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000015,mc_20260807_0627_high/task_0003,15,10,20,120,93.0,93.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,210,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,10,20,0,806,403.0,0.5,88,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,120,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,30,45,270,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,3,10,150,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,10,20,300,132,66.0,0.5,87,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,180,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,120,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,30,924,462.0,0.5,88,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,20,30,270,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,45,60,90,1833,1833.0,1.0,2,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,130,150,240,780,780.0,1.0,7,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,3,10,270,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,150,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,60,75,0,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,130,150,0,132,132.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,120,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,60,30,30.0,1.0,2,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,130,150,330,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,60,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,3,10,210,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,3,10,30,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,30,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,45,60,120,924,693.0,0.75,47,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,3,10,90,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,75,90,210,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,90,110,240,30,30.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000016,mc_20260807_0627_high/task_0003,16,110,130,60,997.0,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,130,150,30,715,715.0,1.0,22,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,30,45,300,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,75,90,150,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,30,45,180,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,110,130,120,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,10,20,60,572,572.0,1.0,3,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,45,60,330,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,30,45,330,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,60,75,180,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,3,10,240,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,20,30,270,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,45,60,90,1833,1833.0,1.0,1,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,60,75,30,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,130,150,120,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,10,20,210,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,60,75,150,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,20,30,270,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000017,mc_20260807_0627_high/task_0003,17,75,90,240,572,572.0,1.0,1,True,staircase_7corners,Haliade-X 15.5MW
