trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_medium_000095,mc_20260807_0627_medium/task_0019,95,Nygaard_TurboGaussian,20.91,3171.8887666651663,3113.612177738478,1.837,2691.378851450293,15.149
mc_20260807_0627_medium_000095,mc_20260807_0627_medium/task_0019,95,SuperGaussian,5.31,3225.820964332391,3221.586069142712,0.131,2862.1892384114126,11.273
mc_20260807_0627_medium_000096,mc_20260807_0627_medium/task_0019,96,Nygaard_TurboGaussian,13.25,3432.773433456406,3379.562925100412,1.55,3048.047507233414,11.207
mc_20260807_0627_medium_000096,mc_20260807_0627_medium/task_0019,96,SuperGaussian,3.16,3482.955750057154,3479.106121207109,0.111,3196.1118993754635,8.236
mc_20260807_0627_medium_000097,mc_20260807_0627_medium/task_0019,97,Nygaard_TurboGaussian,26.47,3293.364944533633,3221.776348184741,2.174,2756.3676785032467,16.305
mc_20260807_0627_medium_000097,mc_20260807_0627_medium/task_0019,97,SuperGaussian,6.09,3349.1996943137547,3344.0690832520677,0.153,2927.5651180584714,12.589
mc_20260807_0627_medium_000098,mc_20260807_0627_medium/task_0019,98,Nygaard_TurboGaussian,11.01,3020.031050082659,2970.2073078442168,1.65,2616.61149572088,13.358
mc_20260807_0627_medium_000098,mc_20260807_0627_medium/task_0019,98,SuperGaussian,3.27,3070.34913940018,3066.7330092428024,0.118,2767.5178302066097,9.863
mc_20260807_0627_medium_000099,mc_20260807_0627_medium/task_0019,99,Nygaard_TurboGaussian,13.11,3095.9019264450394,3038.571117936178,1.852,2669.0042418428834,13.789
mc_20260807_0627_medium_000099,mc_20260807_0627_medium/task_0019,99,SuperGaussian,3.31,3147.8401033167434,3143.716826319488,0.131,2821.2261102644584,10.376
