trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_high_000065,mc_20260807_0627_high/task_0013,65,Nygaard_TurboGaussian,14.68,3181.230391629047,3120.3198874251993,1.915,2714.856115121477,14.66
mc_20260807_0627_high_000065,mc_20260807_0627_high/task_0013,65,SuperGaussian,3.54,3234.134035226113,3229.688258608675,0.137,2866.578430124702,11.365
mc_20260807_0627_high_000066,mc_20260807_0627_high/task_0013,66,Nygaard_TurboGaussian,8.73,3270.9787044353006,3208.479614160842,1.911,2878.5123647602554,11.998
mc_20260807_0627_high_000066,mc_20260807_0627_high/task_0013,66,SuperGaussian,2.32,3322.6517052594854,3318.079203253661,0.138,3043.141785995152,8.412
mc_20260807_0627_high_000067,mc_20260807_0627_high/task_0013,67,Nygaard_TurboGaussian,16.27,3319.9580886701615,3266.281148956162,1.617,2939.81404707082,11.45
mc_20260807_0627_high_000067,mc_20260807_0627_high/task_0013,67,SuperGaussian,3.98,3370.6009842296835,3366.6995461613856,0.116,3068.706147953775,8.957
mc_20260807_0627_high_000068,mc_20260807_0627_high/task_0013,68,Nygaard_TurboGaussian,16.97,3493.7421283179638,3426.3994974410302,1.928,2992.5366819375818,14.346
mc_20260807_0627_high_000068,mc_20260807_0627_high/task_0013,68,SuperGaussian,4.49,3548.6971457044187,3543.8642826200107,0.136,3163.638306775004,10.851
mc_20260807_0627_high_000069,mc_20260807_0627_high/task_0013,69,Nygaard_TurboGaussian,9.26,3265.1673114472883,3194.2720662317724,2.171,2817.771440690337,13.702
mc_20260807_0627_high_000069,mc_20260807_0627_high/task_0013,69,SuperGaussian,2.35,3324.1144893396213,3319.014678953786,0.153,2985.6318719399146,10.183
