trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,90,110,0,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,20,30,240,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,30,45,0,132,33.0,0.25,137,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,20,30,90,780,780.0,1.0,1,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,3,10,180,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,3,10,330,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,75,90,330,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,30,45,0,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,10,20,60,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,45,60,60,1833,1374.75,0.75,59,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,20,30,30,132,132.0,1.0,9,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,90,110,300,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,75,90,240,924,924.0,1.0,6,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,75,90,150,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,90,110,90,924,924.0,1.0,2,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,30,45,300,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,130,150,330,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,90,110,90,1833,1833.0,1.0,2,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,45,60,240,2080,520.0,0.25,148,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,10,20,330,924,462.0,0.5,109,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,3,10,60,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,3,10,120,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,110,130,180,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,75,90,0,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,60,75,330,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,130,150,180,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,75,90,150,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,30,45,180,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,30,45,300,132,132.0,1.0,11,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,10,20,150,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,130,150,0,2080,2080.0,1.0,4,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,110,130,330,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,10,20,240,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000045,mc_20260807_0627_high/task_0009,45,110,130,180,268.0,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,90,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,10,20,0,924,462.0,0.5,84,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,75,90,210,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,10,20,300,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,20,30,90,806,806.0,1.0,1,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,20,30,300,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,110,130,150,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,10,20,150,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,30,45,30,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,180,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,20,30,30,924,231.0,0.25,125,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,30,45,30,132,33.0,0.25,157,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,10,20,150,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,10,20,120,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,3,10,330,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,45,60,0,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,110,130,60,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,270,924,924.0,1.0,2,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,150,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,60,75,60,715,715.0,1.0,5,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,180,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,110,130,0,132,132.0,1.0,4,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,75,90,30,132,132.0,1.0,11,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,20,30,150,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,75,90,120,780,780.0,1.0,5,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,110,130,120,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,20,30,60,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,30,45,330,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000046,mc_20260807_0627_high/task_0009,46,130,150,90,117.0,0.0,0.0,120,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,60,75,330,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,60,75,120,132,132.0,1.0,1,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,30,45,0,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,3,10,240,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,110,130,240,924,924.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,10,20,0,806,806.0,1.0,36,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,30,45,150,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,110,130,30,806,604.5,0.75,42,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,110,130,210,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,60,75,270,780,390.0,0.5,86,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,110,130,300,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,3,10,150,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,130,150,30,715,357.5,0.5,84,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,90,110,60,715,715.0,1.0,9,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,90,110,90,2080,2080.0,1.0,5,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,30,45,90,1833,1833.0,1.0,2,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,10,20,240,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,60,75,240,30,30.0,1.0,1,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,130,150,30,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,60,75,90,132,132.0,1.0,1,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,3,10,180,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,20,30,120,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,10,20,210,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000047,mc_20260807_0627_high/task_0009,47,45,60,180,581.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,10,20,120,924,462.0,0.5,106,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,20,30,240,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,75,90,270,132,132.0,1.0,1,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,90,110,240,715,715.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,20,30,300,572,572.0,1.0,29,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,60,75,300,806,201.5,0.25,152,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,130,150,240,715,715.0,1.0,1,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,90,110,150,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,20,30,120,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000048,mc_20260807_0627_high/task_0009,48,110,130,240,806,806.0,1.0,8,True,staircase_8corners,Haliade-X 13MW
