trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,924.0,0.0,0.0,160,False,"(10, 20)",30,,SG11.0-200DD,2.427
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,30.0,30.0,1.0,1,True,"(30, 45)",270,staircase_8corners,Haliade-X 13MW,14.685
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,780.0,0.0,0.0,160,False,"(20, 30)",150,,Haliade-X 13MW,15.041
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,132.0,132.0,1.0,9,True,"(75, 90)",330,staircase_8corners,Haliade-X 15.5MW,16.934
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,2080.0,0.0,0.0,160,False,"(105, 120)",180,,Haliade-X 15.5MW,17.441
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,780.0,0.0,0.0,160,False,"(3, 10)",90,,SG11.0-200DD,21.578
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,572.0,0.0,0.0,160,False,"(20, 30)",120,,Haliade-X 13MW,0.03
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,2080.0,2080.0,1.0,35,True,"(90, 105)",300,staircase_9corners,Haliade-X 15.5MW,1.093
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,0.0,0.0,160,False,"(20, 30)",150,,IEA 2200-22MW,2.72
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,715.0,1.0,1,True,"(75, 90)",60,staircase_8corners,SG11.0-200DD,3.715
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,924.0,924.0,1.0,1,True,"(60, 75)",60,staircase_8corners,Haliade-X 13MW,7.395
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,780.0,0.0,0.0,160,False,"(90, 105)",210,,IEA 2200-22MW,10.401
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,806.0,0.0,0.0,160,False,"(3, 10)",0,,IEA 2200-22MW,11.266
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,572.0,572.0,1.0,1,True,"(30, 45)",60,staircase_7corners,SG11.0-200DD,11.526
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,0.0,0.0,160,False,"(75, 90)",120,,Haliade-X 15.5MW,14.131
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,0.0,0.0,160,False,"(75, 90)",300,,SG11.0-200DD,14.507
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,0.0,0.0,160,False,"(90, 105)",240,,IEA 2200-22MW,15.565
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,1833.0,458.25,0.25,144,True,"(45, 60)",330,staircase_9corners,Haliade-X 15.5MW,18.82
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,924.0,0.0,0.0,160,False,"(3, 10)",30,,Haliade-X 13MW,19.302
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,715.0,0.0,0.0,160,False,"(3, 10)",270,,IEA 2200-22MW,19.379
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,132.0,0.0,0.0,160,False,"(10, 20)",150,,SG11.0-200DD,19.739
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,2080.0,0.0,0.0,160,False,"(20, 30)",330,,Haliade-X 15.5MW,19.87
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,1833.0,1833.0,1.0,4,True,"(45, 60)",90,staircase_6corners,SG11.0-200DD,21.203
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,780.0,0.0,0.0,160,False,"(20, 30)",90,,IEA 2200-22MW,23.551
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,132.0,0.0,0.0,160,False,"(3, 10)",300,,SG11.0-200DD,0.432
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,1833.0,1833.0,1.0,1,True,"(45, 60)",60,staircase_10corners,Haliade-X 15.5MW,2.422
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,132.0,0.0,0.0,160,False,"(90, 105)",120,,Haliade-X 13MW,2.874
